Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,64552,763.929,1986,
CATL,Tule Lake,41.9465,-121.539,27500,723.6842,1986,
CAPA,Palo Alto,37.4064,-122.1559,14551,46.1937,1986,
CAHF,Hayward-Fremont,37.6068,-122.0667,13285,71.0428,1986,
CALS,Los Ba–os,37.0612,-120.8849,11619,174.7218,1986,
TXCY,Cypress Creek,29.9561,-95.89,10630,143.6486,1986,
CASS,Salton Sea (south),33.1579,-115.6132,6900,191.6667,1986,
CA1B,China Lake,35.6167,-117.6667,6178,166.973,1986,
LA0K,Sabine N.W.R.,29.8,-93.45,5091,19.3869,1986,
CALN,Lancaster,34.7043,-118.086,3646,63.4087,1986,
CASA,Santa Ana River Valley,33.9068,-117.4889,3400,60.177,1986,
TXBP,Bolivar Peninsula,29.5504,-94.4668,3075,44.2446,1986,
TXFR,Freeport,29.0172,-95.3551,3032,8.4222,1986,
TXST,San Antonio,29.3148,-98.608,2945,20.7394,1986,
MSWC,Washington County (south),33.097,-90.9857,2894,42.8741,1986,
TX0M,Lubbock County,33.55,-101.75,2674,68.5641,1986,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,2632,22.887,1986,
CASJ,San Jose,37.4033,-121.8821,2257,7.7667,1986,
CABE,Benicia,38.1143,-122.1094,1882,12.1185,1986,
CACC,Contra Costa County,37.9538,-121.9923,1678,10.2945,1986,
CARS,Rancho Santa Fe,33.0003,-117.1628,1610,16.7708,1986,
COBL,Barr Lake,39.9721,-104.6955,1500,42.2535,1986,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,1438,23.6513,1986,
CA2K,Arroyo Cheap Thrills,38.1333,-122.6167,1280,9.5665,1986,
WATA,Tacoma,47.2335,-122.5167,1267,9.8907,1986,
CAOC,Orange County (coastal),33.6725,-117.9453,1096,5.5975,1986,
LACR,Creole,29.8159,-93.1113,1023,11.6648,1986,
AZRC,Ramsey Canyon,31.4599,-110.2068,1013,10.13,1986,
MXMC,"Mexico City, Distrito Federal, Mexico",19.2333,-99.1833,960,40,1986,
TXAU,Austin,30.1834,-97.698,914,6.2603,1986,
NMRO,Roswell,33.397,-104.3983,872,14.5333,1986,
NCBP,Bodie-Pea Island,35.7824,-75.5458,858,8.6667,1986,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,815,17.7174,1986,
TXCT,Coastal Tip,26.0278,-97.2334,770,12.32,1986,
CASL,San Jacinto Lake,33.8745,-117.1239,754,8.0213,1986,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,750,62.5,1986,
TX1E,Padre Island National Seashore,27.3333,-97.3333,551,11.6,1986,
CA0Z,Ventura,34.35,-119.25,548,3.934,1986,
AZTV,Tucson Valley,32.3016,-110.9735,545,3.8652,1986,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,526,1.5796,1986,
TXHO,Houston,29.7497,-94.9492,502,6.1975,1986,
CA1S,Arcata,40.85,-124.1667,494,2.5204,1986,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,491,26.5405,1986,
ORKF,Klamath Falls,42.1595,-121.7351,489,8.5789,1986,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,476,6.8,1986,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,454,5.2064,1986,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,453,2.489,1986,
LAJB,Johnsons Bayou,29.801,-93.7149,444,3.3893,1986,
NVFA,Fallon,39.3965,-118.773,440,12.2222,1986,
CACL,Clear Lake,38.9392,-122.7199,420,5.5263,1986,
TXMI,Midland,31.95,-102.0333,419,6.7581,1986,
CACS,Crystal Springs,37.5184,-122.3751,394,1.9126,1986,
NYQU,L.I.: Queens,40.6932,-73.7448,382,3.2236,1986,
LACA,Catahoula N.W.R.,31.508,-92.0589,377,3.2926,1986,
NJOC,Oceanville,39.4422,-74.4605,355,3.381,1986,
CAMC,Marin County (southern),37.9214,-122.5643,337,1.0732,1986,
TXCC,Corpus Christi,27.8334,-97.5833,328,3.4167,1986,
CAMD,Moss Landing,36.897,-121.7407,306,1.5855,1986,
LA0F,Rockefeller State Wildlife Refuge,29.7167,-92.7833,305,7.4755,1986,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,300,5.7692,1986,
MSHA,Hattiesburg,31.3073,-89.3166,300,6.0606,1986,
WAKA,Kent-Auburn,47.3598,-122.1787,293,1.9797,1986,
CASB,Santa Barbara,34.4512,-119.7627,293,0.9099,1986,
ORSI,Sauvie Island,45.7562,-122.8008,285,3.3333,1986,
CASR,Santa Rosa,38.4379,-122.7116,277,2.4129,1986,
CASD,San Diego,32.6473,-117.117,262,2.1833,1986,
FLTA,Tampa,28.0107,-82.4595,258,2.2032,1986,
TXKI,Kingsville,27.4658,-97.8551,250,3.7994,1986,
WASE,Seattle,47.6017,-122.3341,239,1.5223,1986,
CAST,Stockton,38.116,-121.3954,230,1.7037,1986,
TXGA,Galveston,29.3333,-94.8333,230,2.0628,1986,
CA1G,Creighton Ranch Preserve,36.1167,-119.5333,209,5.5585,1986,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,205,1.1582,1986,
TXBV,Brownsville,25.9328,-97.4748,203,3.2742,1986,
WA0N,Skagit Bay,48.2667,-122.5,195,3.578,1986,
