Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPA,Palo Alto,37.4064,-122.1559,28759,117.3837,1982,
CACC,Contra Costa County,37.9538,-121.9923,20009,117.1487,1982,
CAPV,Peace Valley,39.1982,-121.8219,15366,185.1325,1982,
TX2B,Cypress Creek,29.9167,-95.75,10192,84.9333,1982,
CALN,Lancaster,34.7043,-118.086,7636,121.2063,1982,
CALS,Los Ba–os,37.0612,-120.8849,5573,52.3286,1982,
LA0M,Creole,29.8667,-93.1,5450,495.4545,1982,
CASJ,San Jose,37.4033,-121.8821,3324,12.7503,1982,
CAHF,Hayward-Fremont,37.6068,-122.0667,3083,11.5037,1982,
TXBP,Bolivar Peninsula,29.5504,-94.4668,3031,41.5205,1982,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,2825,3.0901,1982,
CASS,Salton Sea (south),33.1579,-115.6132,2732,44.0645,1982,
TXAU,Austin,30.1834,-97.698,2399,14.0704,1982,
CASH,Salton Sea (north),33.5179,-116.1031,2065,33.3065,1982,
TXFR,Freeport,29.0172,-95.3551,1966,5.9039,1982,
LA0K,Sabine N.W.R.,29.8,-93.45,1693,6.4866,1982,
CABE,Benicia,38.1143,-122.1094,1428,12.0405,1982,
TXHO,Houston,29.7497,-94.9492,1350,3.8571,1982,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,1300,61.9048,1982,
NMRO,Roswell,33.397,-104.3983,1155,23.5714,1982,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,1154,48.0833,1982,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,1112,15.1293,1982,
CAOC,Orange County (coastal),33.6725,-117.9453,1067,4.7464,1982,
AL0S,Mobile,30.6667,-88.0667,1029,42,1982,
CA1B,China Lake,35.6167,-117.6667,1000,45.4545,1982,
CAMD,Moss Landing,36.897,-121.7407,980,4.3848,1982,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,910,44.3902,1982,
CAOA,Oakland,37.8146,-122.233,854,2.135,1982,
TXGA,Galveston,29.3333,-94.8333,853,8.8854,1982,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,811,7.114,1982,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,749,13.2566,1982,
CASL,San Jacinto Lake,33.8745,-117.1239,735,10.2083,1982,
TXST,San Antonio,29.3148,-98.608,705,7.9213,1982,
CABB,Big Bear Lake,34.2833,-116.9,695,9.3289,1982,
FLTA,Tampa,28.0107,-82.4595,650,6.5,1982,
CASM,Sacramento,38.6,-121.55,622,2.5971,1982,
MSAL,Arkabutla Lake,34.7624,-90.1306,603,15.075,1982,
TXKI,Kingsville,27.4658,-97.8551,561,8.5,1982,
NCBP,Bodie-Pea Island,35.7824,-75.5458,545,6.8987,1982,
CA1G,Creighton Ranch Preserve,36.1167,-119.5333,522,7.6428,1982,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,506,11.7674,1982,
AZRC,Ramsey Canyon,31.4599,-110.2068,500,4.4444,1982,
FLHC,Hamilton County,30.336,-82.7595,450,13.2353,1982,
WAKA,Kent-Auburn,47.3598,-122.1787,383,2.9805,1982,
WATA,Tacoma,47.2335,-122.5167,383,3.1189,1982,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,383,2.1638,1982,
CARS,Rancho Santa Fe,33.0003,-117.1628,382,4.0423,1982,
ORSI,Sauvie Island,45.7562,-122.8008,360,4.1379,1982,
NYQU,L.I.: Queens,40.6932,-73.7448,356,3.3905,1982,
AZTV,Tucson Valley,32.3016,-110.9735,355,1.2116,1982,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,354,2.5652,1982,
NJOC,Oceanville,39.4422,-74.4605,350,3.0702,1982,
TXRU,Ruidosa,29.95,-104.6667,345,19.7143,1982,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,343,2.5407,1982,
BCLA,Ladner,49.0538,-123.0573,340,2.7575,1982,
TXMI,Midland,31.95,-102.0333,337,8.8684,1982,
CASD,San Diego,32.6473,-117.117,326,1.7387,1982,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,298,2.7339,1982,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,295,3.7821,1982,
TX0M,Lubbock County,33.55,-101.75,282,5.1273,1982,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,264,0.763,1982,
TXEP,El Paso,31.7828,-106.4798,240,4.1026,1982,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,239,2.1435,1982,
CA0Z,Ventura,34.35,-119.25,227,1.9076,1982,
CASB,Santa Barbara,34.4512,-119.7627,223,0.6501,1982,
TXDA,Dallas County,32.8258,-96.8312,223,0.21,1982,
NYBW,Bronx-Westchester Region,40.9117,-73.7825,223,1.3515,1982,
BCDU,Duncan,48.7882,-123.6714,212,3.1176,1982,
TXCC,Corpus Christi,27.8334,-97.5833,211,2.7403,1982,
ORKF,Klamath Falls,42.1595,-121.7351,204,3.3831,1982,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,190,2.8358,1982,
UTPR,Provo,40.2526,-111.6688,188,3.9167,1982,
WAPB,Padilla Bay,48.4834,-122.5667,186,4,1982,
LAJB,Johnsons Bayou,29.801,-93.7149,174,2.6769,1982,
ORSA,Salem,44.9437,-123.0388,172,1.4333,1982,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,168,3.1402,1982,
CAMR,Morro Bay,35.3,-120.7767,164,0.5795,1982,
MSHA,Hattiesburg,31.3073,-89.3166,150,3.1915,1982,
TX2Y,Lake Livingston (upper),30.8667,-95.3167,148,8.9697,1982,
MSWC,Washington County (south),33.097,-90.9857,143,2.4237,1982,
WIMA,Madison,43.0747,-89.3843,142,0.6094,1982,
TXLV,Lewisville,33.0301,-96.9929,139,2.224,1982,
CAPS,Pasadena-San Gabriel Valley,34.1199,-118.0913,118,0.9219,1982,
WASE,Seattle,47.6017,-122.3341,114,0.7103,1982,
COCS,Colorado Springs,38.8022,-104.8167,112,0.9825,1982,
