Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,19000,2375,1991,
CAST,Stockton,38.116,-121.3954,15811,122.5659,1991,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,10520,227.4595,1991,
NMRO,Roswell,33.397,-104.3983,5587,80.971,1991,
TXBS,Big Spring,32.2391,-101.4162,3740,138.5185,1991,
FLGA,Gainesville,29.6027,-82.3127,3690,19.7855,1991,
NMCA,Caballo,32.953,-107.3122,1950,41.4894,1991,
TXLS,La Sal Vieja,26.4849,-97.9649,1784,21.9569,1991,
TXBZ,Brazos Bend,29.3734,-95.6688,1705,17.2222,1991,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,1666,13.328,1991,
TXQU,Quitaque,34.4346,-101.0739,1500,187.5,1991,
TXMI,Midland,31.95,-102.0333,1372,28,1991,
TXSN,Stanton,32.0833,-101.7,1259,76.303,1991,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,1246,15.012,1991,
TXCC,Corpus Christi,27.8334,-97.5833,1082,10.3048,1991,
FLME,Melrose,29.748,-81.9929,1034,20.68,1991,
TXFR,Freeport,29.0172,-95.3551,924,1.7786,1991,
TXVI,Victoria,28.8723,-97.0784,913,13.4265,1991,
TNHI,Hiwassee,35.3655,-84.92,656,9.5072,1991,
FLLP,Lake Placid,27.2601,-81.3441,586,4.4394,1991,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,576,10.7664,1991,
CACW,Caswell-Westley,37.6061,-121.174,475,8.7963,1991,
TXCY,Cypress Creek,29.9561,-95.89,449,7.5462,1991,
CACO,Chico,39.722,-121.8238,352,3.5377,1991,
TXKI,Kingsville,27.4658,-97.8551,328,3.8702,1991,
CAPV,Peace Valley,39.1982,-121.8219,289,3.2291,1991,
KYLE,Lexington,37.9227,-84.4719,281,1.8733,1991,
CALS,Los Baños,37.0612,-120.8849,281,4.9083,1991,
TXPA,Port Aransas,27.8502,-97.1,262,2.371,1991,
FLEP,East Pasco,28.3103,-82.2374,250,5.618,1991,
FLKV,Kissimmee Valley,28.2062,-81.3936,231,3.5814,1991,
NMAL,Albuquerque,35.1833,-106.6167,224,2.5747,1991,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.747,220,3.6066,1991,
NMGR,Gila River,32.9152,-108.584,206,4.12,1991,
CACP,Carrizo Plain,35.25,-119.85,205,6.8333,1991,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,205,9.3182,1991,
FLMR,Myakka River S.P.,27.233,-82.236,192,2.6667,1991,
TXAR,Aransas N.W.R.,28.2333,-96.8833,162,3.2727,1991,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,161,1.6471,1991,
