Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,24055,228.0095,1980,
CAPA,Palo Alto,37.4064,-122.1559,22916,110.1731,1980,
CAHF,Hayward-Fremont,37.6068,-122.0667,6414,36.2373,1980,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,5850,34.9254,1980,
CALS,Los Ba–os,37.0612,-120.8849,3898,46.6826,1980,
CALN,Lancaster,34.7043,-118.086,3564,64.8,1980,
NMRO,Roswell,33.397,-104.3983,3002,39.5,1980,
TX2B,Cypress Creek,29.9167,-95.75,3000,30,1980,
TXAU,Austin,30.1834,-97.698,2572,12.4552,1980,
CASH,Salton Sea (north),33.5179,-116.1031,2520,53.617,1980,
CACC,Contra Costa County,37.9538,-121.9923,2037,21.6702,1980,
TX0M,Lubbock County,33.55,-101.75,2036,32.3175,1980,
CABE,Benicia,38.1143,-122.1094,2013,19.5437,1980,
LA0K,Sabine N.W.R.,29.8,-93.45,1650,14.6018,1980,
CA2K,Arroyo Cheap Thrills,38.1333,-122.6167,1624,12.992,1980,
CASA,Santa Ana River Valley,33.9068,-117.4889,1501,32.6304,1980,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,1248,20.8,1980,
CA1B,China Lake,35.6167,-117.6667,1200,37.5,1980,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1123,24.6813,1980,
CAOC,Orange County (coastal),33.6725,-117.9453,1034,3.0492,1980,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1028,7.7004,1980,
NCBP,Bodie-Pea Island,35.7824,-75.5458,900,6.9767,1980,
TXST,San Antonio,29.3148,-98.608,818,7.6808,1980,
TX1E,Padre Island National Seashore,27.3333,-97.3333,674,7.7471,1980,
TNRL,Reelfoot Lake,36.4167,-89.3833,650,20.3125,1980,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,625,2.3105,1980,
FLHC,Hamilton County,30.336,-82.7595,550,26.1905,1980,
MSWC,Washington County (south),33.097,-90.9857,510,6.9863,1980,
AR07,Pine Bluff,34.2167,-92,504,6.8571,1980,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,494,6.6757,1980,
ORKF,Klamath Falls,42.1595,-121.7351,478,5.5581,1980,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,477,2.229,1980,
CASS,Salton Sea (south),33.1579,-115.6132,457,7.1406,1980,
FLTA,Tampa,28.0107,-82.4595,420,3.8182,1980,
TX2D,Sabine Lake,30.0167,-93.85,415,7.8302,1980,
CAMC,Marin County (southern),37.9214,-122.5643,412,1.329,1980,
WATA,Tacoma,47.2335,-122.5167,407,3.4202,1980,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,405,6,1980,
TXCC,Corpus Christi,27.8334,-97.5833,401,3.8558,1980,
TXGA,Galveston,29.3333,-94.8333,388,1.8835,1980,
CARS,Rancho Santa Fe,33.0003,-117.1628,370,7.2549,1980,
CAOA,Oakland,37.8146,-122.233,348,0.8969,1980,
TXFR,Freeport,29.0172,-95.3551,309,0.9335,1980,
CATO,Thousand Oaks,34.1489,-118.9699,302,3.9221,1980,
CAGM,Grass Mountain,34.6333,-118.4167,281,14.05,1980,
MSML,Moon Lake (Lula),34.4937,-90.4931,260,20,1980,
TX0N,Hagerman N.W.R.,33.7167,-96.7333,257,3.5844,1980,
CAMD,Moss Landing,36.897,-121.7407,246,1.0719,1980,
WA05,Kent-Auburn,47.3333,-122.1667,244,3.1688,1980,
AR0M,Jonesboro,35.8333,-90.7667,237,7.4063,1980,
CAMR,Morro Bay,35.3,-120.7767,228,0.9344,1980,
CASB,Santa Barbara,34.4512,-119.7627,222,0.6398,1980,
AZTV,Tucson Valley,32.3016,-110.9735,217,1.0796,1980,
BCDU,Duncan,48.7882,-123.6714,214,3.5667,1980,
TXMI,Midland,31.95,-102.0333,213,7.6071,1980,
TXBP,Bolivar Peninsula,29.5504,-94.4668,199,3.2097,1980,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,199,1.6583,1980,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,193,0.965,1980,
NMLO,Loving,32.291,-104.0667,191,4.2444,1980,
TXHO,Houston,29.7497,-94.9492,188,0.4444,1980,
TXAR,Aransas N.W.R.,28.2333,-96.8833,184,2.5034,1980,
TXLS,La Sal Vieja,26.4849,-97.9649,174,3.1636,1980,
MSJA,Jackson,32.4476,-90.004,172,2.1772,1980,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,167,2.7377,1980,
ORSI,Sauvie Island,45.7562,-122.8008,163,1.8953,1980,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,163,1.2636,1980,
TXRU,Ruidosa,29.95,-104.6667,162,7.3636,1980,
LAJB,Johnsons Bayou,29.801,-93.7149,156,3.1014,1980,
HIWO,O'ahu: Waipi'o,21.4618,-158.0128,153,3.4,1980,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,147,1.3486,1980,
LAPP,Pine Prairie,30.7643,-92.3765,144,2.3226,1980,
OREU,Eugene,44.0768,-123.179,143,0.8512,1980,
FLCE,Coot Bay-Everglades N.P.,25.141,-80.9582,134,1.301,1980,
CA0Y,Ventura,34.3,-119.25,133,2.1803,1980,
CALL,Lost Lake-Fresno,36.95,-119.7,131,0.8936,1980,
MS09,Noxubee N.W.R.,33.2833,-88.7833,129,2.6875,1980,
ORCB,Coos Bay,43.3759,-124.2973,127,1.2637,1980,
TXPA,Port Aransas,27.8502,-97.1,123,1.7749,1980,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,123,1.5472,1980,
ARLO,Lonoke,34.749,-91.8957,122,2.5155,1980,
TXDA,Dallas County,32.8258,-96.8312,120,0.64,1980,
LA0D,Venice,29.3,-89.3833,118,4.9167,1980,
CASM,Sacramento,38.6,-121.55,118,0.4577,1980,
CACL,Clear Lake,38.9392,-122.7199,116,1.6111,1980,
OKNO,Norman,35.2655,-97.3767,105,2.6582,1980,
NY2R,Lower Hudson,40.7667,-73.9833,102,0.5455,1980,
FLCO,Cocoa,28.3622,-80.7026,102,0.6581,1980,
ORCO,Corvallis,44.5071,-123.2695,101,0.9619,1980,
ARWR,White River N.W.R.,34.3146,-91.121,100,3.0211,1980,
ORSA,Salem,44.9437,-123.0388,95,0.696,1980,
WASE,Seattle,47.6017,-122.3341,93,0.6992,1980,
TXKI,Kingsville,27.4658,-97.8551,92,2.6286,1980,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,88,0.4916,1980,
TX2M,Lake Conroe,30.45,-95.6333,87,1.2609,1980,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,85,2.5758,1980,
IDHV,Hagerman Valley,42.8167,-114.9,85,4.4737,1980,
