Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAHF,Hayward-Fremont,37.6068,-122.0667,9874,47.244,1985,
LACR,Creole,29.8159,-93.1113,8058,103.3077,1985,
CAPA,Palo Alto,37.4064,-122.1559,6988,25.2274,1985,
TXCY,Cypress Creek,29.9561,-95.89,6649,75.5568,1985,
TXST,San Antonio,29.3148,-98.608,6561,37.215,1985,
CASS,Salton Sea (south),33.1579,-115.6132,6030,118.2353,1985,
TXFR,Freeport,29.0172,-95.3551,5131,15.5957,1985,
CA1B,China Lake,35.6167,-117.6667,3725,95.5128,1985,
CALN,Lancaster,34.7043,-118.086,2908,70.9268,1985,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,2483,31.5102,1985,
LA0K,Sabine N.W.R.,29.8,-93.45,2456,9.0862,1985,
CAPV,Peace Valley,39.1982,-121.8219,2299,32.3803,1985,
CASJ,San Jose,37.4033,-121.8821,2252,9.0806,1985,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1965,22.5862,1985,
CALS,Los Ba–os,37.0612,-120.8849,1860,19.375,1985,
CABE,Benicia,38.1143,-122.1094,1665,11.3807,1985,
CASA,Santa Ana River Valley,33.9068,-117.4889,1366,29.0638,1985,
LAJB,Johnsons Bayou,29.801,-93.7149,1362,13.7576,1985,
CAOC,Orange County (coastal),33.6725,-117.9453,1323,5.5588,1985,
TXAU,Austin,30.1834,-97.698,1275,7.2857,1985,
AR07,Pine Bluff,34.2167,-92,1259,14.5718,1985,
TXLS,La Sal Vieja,26.4849,-97.9649,1212,16.2685,1985,
AZRC,Ramsey Canyon,31.4599,-110.2068,1192,11.1925,1985,
CASL,San Jacinto Lake,33.8745,-117.1239,995,9.4762,1985,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,993,9.0685,1985,
UTSL,Salt Lake City,40.7695,-111.8884,981,11.1099,1985,
CAMD,Moss Landing,36.897,-121.7407,949,5.3768,1985,
TXHO,Houston,29.7497,-94.9492,916,3.2598,1985,
TXCC,Corpus Christi,27.8334,-97.5833,898,12.3014,1985,
TXBP,Bolivar Peninsula,29.5504,-94.4668,776,10.6301,1985,
CAOA,Oakland,37.8146,-122.233,758,2.1382,1985,
CARS,Rancho Santa Fe,33.0003,-117.1628,733,8.3295,1985,
ALMT,Mobile-Tensaw Delta,30.75,-87.95,663,10.4409,1985,
TXKI,Kingsville,27.4658,-97.8551,639,9.5659,1985,
NMRO,Roswell,33.397,-104.3983,604,8.6906,1985,
CASD,San Diego,32.6473,-117.117,577,3.5269,1985,
CASH,Salton Sea (north),33.5179,-116.1031,554,7.903,1985,
CATO,Thousand Oaks,34.1489,-118.9699,538,6.4431,1985,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,510,8.6441,1985,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,504,2.252,1985,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,473,4.8763,1985,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,460,1.4744,1985,
MSWC,Washington County (south),33.097,-90.9857,459,7.1719,1985,
CAWB,Wallace-Bellota,38.1167,-120.9833,440,5.7895,1985,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,408,2.6667,1985,
CA2K,Arroyo Cheap Thrills,38.1333,-122.6167,389,3.5364,1985,
CACL,Clear Lake,38.9392,-122.7199,370,4.1111,1985,
ORSA,Salem,44.9437,-123.0388,358,2.2587,1985,
TXGA,Galveston,29.3333,-94.8333,353,3.2685,1985,
CAMC,Marin County (southern),37.9214,-122.5643,312,1.0576,1985,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,307,1.8494,1985,
TXRU,Ruidosa,29.95,-104.6667,306,21.1034,1985,
MSHA,Hattiesburg,31.3073,-89.3166,300,6.1224,1985,
OK0E,Sequoyah N.W.R.,35.4333,-95.0167,300,6.6667,1985,
VABB,Back Bay N.W.R.,36.65,-76,292,2.729,1985,
NMLV,Las Vegas,35.595,-105.2152,280,28,1985,
LAPP,Pine Prairie,30.7643,-92.3765,275,3.8732,1985,
CAMR,Morro Bay,35.3,-120.7767,268,1.0551,1985,
AZTV,Tucson Valley,32.3016,-110.9735,249,1.4068,1985,
OREU,Eugene,44.0768,-123.179,248,2.9419,1985,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,236,2.95,1985,
CACC,Contra Costa County,37.9538,-121.9923,227,1.3009,1985,
WAKA,Kent-Auburn,47.3598,-122.1787,220,1.982,1985,
CASR,Santa Rosa,38.4379,-122.7116,216,1.7778,1985,
ORLC,Lincoln City,45,-123.9833,205,3.6607,1985,
CASB,Santa Barbara,34.4512,-119.7627,202,0.6711,1985,
NVTM,Truckee Meadows,39.4679,-119.8205,196,3.1613,1985,
CAST,Stockton,38.116,-121.3954,191,2.3845,1985,
ARLO,Lonoke,34.749,-91.8957,182,2.8889,1985,
FLTA,Tampa,28.0107,-82.4595,172,1.7551,1985,
TXPA,Port Aransas,27.8502,-97.1,169,2.5606,1985,
NY2R,Lower Hudson,40.7667,-73.9833,168,0.7925,1985,
CACS,Crystal Springs,37.5184,-122.3751,167,0.7804,1985,
FLHC,Hamilton County,30.336,-82.7595,167,5.5667,1985,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,165,1.988,1985,
CADN,Del Norte County,41.8446,-124.1712,161,1.5481,1985,
IDHV,Hagerman Valley,42.8167,-114.9,156,8.6667,1985,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,152,5.2414,1985,
TXTT,Tenaha-Timpson,31.961,-94.421,150,3.7688,1985,
TXAR,Aransas N.W.R.,28.2333,-96.8833,146,2.1791,1985,
NYBW,Bronx-Westchester Region,40.9117,-73.7825,145,0.7073,1985,
ORCB,Coos Bay,43.3759,-124.2973,142,1.6173,1985,
SCMC,McClellanville,33.1003,-79.4037,139,2.2419,1985,
AZPR,Prescott,34.5419,-112.4701,138,1.0698,1985,
CAGM,Grass Mountain,34.6333,-118.4167,135,4.5,1985,
CAAN,A–o Nuevo,37.2147,-122.3182,135,1.0305,1985,
NMFA,Farmington,36.7833,-108.102,132,4.5517,1985,
AZEL,Elfrida,31.6667,-109.6833,132,0.75,1985,
TXMI,Midland,31.95,-102.0333,130,2.2414,1985,
TXBS,Big Spring,32.2391,-101.4162,129,3.1084,1985,
WATA,Tacoma,47.2335,-122.5167,129,1.2079,1985,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,129,1.5926,1985,
TXNA,Nacogdoches,31.5332,-94.6563,125,1.1364,1985,
TX1P,San Bernard,28.8667,-95.5833,120,10.4348,1985,
CASM,Sacramento,38.6,-121.55,118,0.7535,1985,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,117,1.56,1985,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,115,1.811,1985,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,102,8.16,1985,
NYCA,L.I.: Captree,40.7038,-73.2493,98,0.784,1985,
NMLO,Loving,32.291,-104.0667,98,3.3793,1985,
AL0E,Guntersville,34.3833,-86.2833,95,4.75,1985,
LA0P,New Orleans,29.9667,-89.9833,94,0.8545,1985,
FLCO,Cocoa,28.3622,-80.7026,92,0.92,1985,
SC08,Santee N.W.R.,33.4833,-80.3667,88,4.4,1985,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,86,0.6798,1985,
NVHE,Henderson,36.0833,-114.95,81,2.3143,1985,
ORGP,Grants Pass,42.4186,-123.3669,80,1.2739,1985,
WASE,Seattle,47.6017,-122.3341,79,0.6077,1985,
TXFW,Fort Worth,32.7661,-97.4715,79,0.756,1985,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,72,2.3226,1985,
WATC,Tri-Cities,46.2357,-119.1805,70,1.1667,1985,
NJHR,Hackensack-Ridgewood,40.9351,-74.0292,70,0.6897,1985,
CAON,Orange County (northeastern),33.7145,-117.6776,70,0.2874,1985,
BCVI,Victoria,48.4667,-123.4,68,0.2537,1985,
COBO,Boulder,40.0256,-105.2725,68,0.2822,1985,
LA0D,Venice,29.3,-89.3833,67,1.994,1985,
CAPS,Pasadena-San Gabriel Valley,34.1199,-118.0913,66,0.4314,1985,
MSGR,Grenada,33.8051,-89.7016,65,2.2414,1985,
TXOR,Old River,29.8776,-94.7263,65,1.25,1985,
