Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,82000,5655.1724,1980,
NMRO,Roswell,33.397,-104.3983,14370,189.0789,1980,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,9470,208.1319,1980,
CAST,Stockton,38.116,-121.3954,1765,28.4677,1980,
CAPV,Peace Valley,39.1982,-121.8219,1243,11.782,1980,
TXSN,Stanton,32.0833,-101.7,1242,56.4545,1980,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1084,13.6352,1980,
TX06,Colorado City,32.2833,-100.8833,1067,35.5667,1980,
TX0M,Lubbock County,33.55,-101.75,941,14.9365,1980,
TX1E,Padre Island National Seashore,27.3333,-97.3333,826,9.4943,1980,
TXKI,Kingsville,27.4658,-97.8551,765,21.8571,1980,
OK05,Eldorado,34.4833,-99.6333,436,42.3301,1980,
TXFR,Freeport,29.0172,-95.3551,433,1.3082,1980,
TX2B,Cypress Creek,29.9167,-95.75,432,4.32,1980,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,405,6.75,1980,
AZPC,Parker-Colorado River,34.0833,-114.3833,397,3.1016,1980,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,386,3.5413,1980,
FLGA,Gainesville,29.6027,-82.3127,328,3.1691,1980,
NMGR,Gila River,32.9152,-108.584,316,6.449,1980,
TXBS,Big Spring,32.2391,-101.4162,306,12.75,1980,
TX09,Lake Thomas,32.5833,-101.1667,304,19,1980,
TXCC,Corpus Christi,27.8334,-97.5833,302,2.9038,1980,
TXAR,Aransas N.W.R.,28.2333,-96.8833,288,3.9184,1980,
OKWA,Washita N.W.R.,35.6495,-99.2797,285,15.8333,1980,
FLKV,Kissimmee Valley,28.2062,-81.3936,281,4.6066,1980,
TXOR,Old River,29.8776,-94.7263,280,4.1791,1980,
TXPA,Port Aransas,27.8502,-97.1,269,3.8817,1980,
CACO,Chico,39.722,-121.8238,264,2.8387,1980,
NMLV,Las Vegas,35.595,-105.2152,246,24.6,1980,
TXLS,La Sal Vieja,26.4849,-97.9649,211,3.8364,1980,
CASG,Santa Maria-Guadalupe,34.8833,-120.5833,210,2.3596,1980,
TX0L,White River,33.55,-101.15,145,3.625,1980,
TXMI,Midland,31.95,-102.0333,143,5.1071,1980,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,77,2.4063,1980,
CALS,Los Baños,37.0612,-120.8849,74,0.8862,1980,
ORSI,Sauvie Island,45.7562,-122.8008,69,0.8023,1980,
TX1G,Alice,27.7167,-98.1333,67,5.1538,1980,
NMLO,Loving,32.291,-104.0667,63,1.4,1980,
NMCC,Carlsbad Caverns N.P.,32.1772,-104.5029,61,1.9063,1980,
TXVI,Victoria,28.8723,-97.0784,61,2,1980,
FLLW,Lake Wales,27.8939,-81.5189,49,0.4224,1980,
CASM,Sacramento,38.6,-121.55,47,0.1823,1980,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,45,0.7377,1980,
FLSR,Sarasota,27.2841,-82.4976,37,0.4327,1980,
TXHO,Houston,29.7497,-94.9492,36,0.0851,1980,
FLWV,West Volusia County,29.0543,-81.3039,35,0.9021,1980,
FLCO,Cocoa,28.3622,-80.7026,33,0.2129,1980,
FLMR,Myakka River S.P.,27.233,-82.236,29,0.3494,1980,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,29,0.2172,1980,
FLST,Stuart,27.2121,-80.2624,23,0.2584,1980,
FL13,New Port Richey,28.25,-82.7,11,0.2037,1980,
TXQU,Quitaque,34.4346,-101.0739,11,0.7097,1980,
FLCS,Corkscrew Swamp Sanctuary,26.3666,-81.5217,11,0.1236,1980,
FL0V,South Brevard County,27.8667,-80.5667,10,0.1053,1980,
TX10,Brownsville,25.9333,-97.45,10,0.3704,1980,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,8,0.1481,1980,
TXGA,Galveston,29.3333,-94.8333,8,0.0388,1980,
CARB,Red Bluff,40.2074,-122.2117,7,0.1261,1980,
CA1Q,Panoche Valley,36.65,-120.85,7,0.14,1980,
FLFP,Fort Pierce,27.4177,-80.3828,6,0.0556,1980,
FLWP,West Palm Beach,26.5672,-80.127,5,0.0388,1980,
BC02,Ladner,49.0667,-123.05,4,0.0307,1980,
FLNP,North Pinellas,28.0672,-82.7388,4,0.0364,1980,
TX23,Palmetto S.P.,29.6,-97.5833,4,0.053,1980,
FLVE,Venice-Englewood,27.0048,-82.3793,3,0.0455,1980,
ORMA,Malheur N.W.R.,42.8998,-118.8798,2,0.0541,1980,
FLTA,Tampa,28.0107,-82.4595,2,0.0182,1980,
AZCV,Camp Verde,34.5873,-111.7545,2,0.0465,1980,
MSJC,Jackson County,30.4366,-88.7119,1,0.0111,1980,
MOTR,Trimble,39.4725,-94.5647,1,0.025,1980,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1,0.0047,1980,
NMLC,Las Cruces,32.3,-106.7167,1,0.0161,1980,
IASH,Shenandoah,40.7211,-95.4809,1,0.0296,1980,
KYLO,Louisville,38.2929,-85.6284,cw,0,1980,
TXWF,Wichita Falls,33.8877,-98.6298,cw,0,1980,
GADU,Dublin,32.6297,-82.9239,cw,0,1980,
