Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAMA,Marysville,39.2,-121.5,70755,1199.2373,2012,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,49851,1311.8684,2012,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,25709,306.9731,2012,
ORCO,Corvallis,44.5071,-123.2695,18347,165.4373,2012,
CAPV,Peace Valley,39.1982,-121.8219,15812,416.1053,2012,
TXKI,Kingsville,27.4658,-97.8551,14309,180.4414,2012,
WAPB,Padilla Bay,48.4834,-122.5667,13938,86.5714,2012,
ORCV,Coquille Valley,43.115,-124.2983,12921,91.4437,2012,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,10696,220.5361,2012,
MOSC,Loess Bluffs (formerly Squaw Creek) N.W.R.,40.0833,-95.2667,10479,180.6724,2012,
CAOR,Oroville,39.5178,-121.5499,9276,144.9375,2012,
CARC,Rio Cosumnes,38.3505,-121.4175,8129,37.289,2012,
WAEV,Everett-Marysville,48.0833,-122.2167,7916,64.2011,2012,
CASM,Sacramento,38.6,-121.55,7575,45.3593,2012,
ARPB,Pine Bluff,34.2295,-92.0033,7050,139.604,2012,
BCLA,Ladner,49.0538,-123.0573,6970,34,2012,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,6727,55.4804,2012,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,5505,44.3952,2012,
CALC,Lincoln,38.8704,-121.3919,5392,31.3488,2012,
TXKW,Kenedy County Wind Turbines,27.0727,-97.4447,5000,1250,2012,
CAMW,Merced N.W.R.,37.2301,-120.6885,4355,177.7551,2012,
NMRO,Roswell,33.397,-104.3983,4181,65.3997,2012,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,4140,36.4758,2012,
TXPA,Port Aransas,27.8502,-97.1,4105,42.7604,2012,
MSSI,Sidon,33.3624,-90.2479,3194,91.2571,2012,
LAWL,White Lake,29.8699,-92.424,3141,37.9807,2012,
LASC,Sweet Lake-Cameron Prairie N.W.R.,30.0373,-93.0875,2785,33.7371,2012,
NCAR,Alligator River N.W.R.,35.77,-76.08,2700,31.0345,2012,
TXCY,Cypress Creek,29.9561,-95.89,2576,21.849,2012,
CABE,Benicia,38.1143,-122.1094,2543,10.8259,2012,
BCWR,White Rock,49.062,-122.7289,2536,10.5667,2012,
ORTB,Tillamook Bay,45.5167,-123.8833,2417,36.0746,2012,
ORBR,Brownsville,44.3536,-122.9671,2391,41.2241,2012,
MSAL,Arkabutla Lake,34.7624,-90.1306,2381,58.0732,2012,
TXRO,Rockport,28.0669,-97.1167,2362,41.4386,2012,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,2253,16.9398,2012,
OREU,Eugene,44.0768,-123.179,2200,9.0909,2012,
ILCS,Crane Lake-Sangamon,40.1233,-90.2323,2163,50.8941,2012,
CATO,Thousand Oaks,34.1489,-118.9699,2122,12.3372,2012,
WABG,Bellingham,48.8112,-122.5629,1953,9.8264,2012,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1950,29.8851,2012,
MXNP,"Navopatia, Sonora, Mexico",26.4,-109.2333,1916,49.1282,2012,
ORDA,Dallas,44.8965,-123.3384,1904,31.3416,2012,
CASA,Santa Ana River Valley,33.9068,-117.4889,1856,41.2444,2012,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,1836,16.7411,2012,
ORSA,Salem,44.9437,-123.0388,1809,16.3488,2012,
WASD,Sequim-Dungeness,48.1,-123.0667,1692,8.3535,2012,
MIAB,Anchor Bay,42.6273,-82.6647,1670,14.3903,2012,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1600,16.3265,2012,
ORAI,Airlie,44.7131,-123.1744,1582,10.1573,2012,
WAWK,Wahkiakum,46.1917,-123.4667,1560,21.8182,2012,
CAHL,Honey Lake,40.3434,-120.4229,1524,29.8824,2012,
CACW,Caswell-Westley,37.6061,-121.174,1449,23.371,2012,
UTSL,Salt Lake City,40.7695,-111.8884,1402,11.6349,2012,
CAPR,Point Reyes Peninsula,38.1216,-122.8901,1300,4.1734,2012,
LAJB,Johnsons Bayou,29.801,-93.7149,1218,34.8,2012,
LACW,Crowley,30.1107,-92.3619,1172,26.0444,2012,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,1166,11.898,2012,
MOHF,(Horton) Four Rivers,38.02,-94.357,1104,16.9846,2012,
WAOL,Olympia,47.0722,-122.8533,1080,4.8649,2012,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1004,59.9403,2012,
VAWA,Walkerton,37.6809,-77.0313,928,13.2571,2012,
WALP,Leadbetter Point,46.5605,-123.9894,927,17.9477,2012,
SCAB,Ace Basin,32.6126,-80.4813,885,12.9197,2012,
WAKA,Kent-Auburn,47.3598,-122.1787,878,8.055,2012,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,850,26.5625,2012,
CASL,San Jacinto Lake,33.8745,-117.1239,824,10.3,2012,
CACT,Cheep Thrills,38.1382,-122.6094,814,4.1744,2012,
WASB,Skagit Bay,48.2973,-122.3879,798,11.2394,2012,
WAED,Edmonds,47.8524,-122.2489,793,5.2257,2012,
TXBP,Bolivar Peninsula,29.5504,-94.4668,776,6.5541,2012,
BCVI,Victoria,48.4667,-123.4,773,1.6959,2012,
CASZ,Sonoma Valley,38.2931,-122.5037,765,3.0178,2012,
TXAR,Aransas N.W.R.,28.2333,-96.8833,758,7.6181,2012,
KSQU,Quivira N.W.R.,38.15,-98.4833,750,17.8571,2012,
WILC,La Crosse,43.8149,-91.2503,750,6.012,2012,
CASS,Salton Sea (south),33.1579,-115.6132,742,9.7311,2012,
WAPT,Port Townsend,48.05,-122.7333,735,7.8191,2012,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,710,8.2558,2012,
CAHF,Hayward-Fremont,37.6068,-122.0667,702,3.4718,2012,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,687,5.7012,2012,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,671,1.873,2012,
BCVA,Vancouver,49.2603,-123.105,610,2.2022,2012,
BCDU,Duncan,48.7882,-123.6714,594,4.1684,2012,
WACC,Cowlitz-Columbia,46.1092,-122.9787,577,11.2039,2012,
WAOH,Oak Harbor,48.2646,-122.6805,572,4.2059,2012,
WAEA,East Lake Washington,47.5899,-121.9995,572,9.9825,2012,
KSLC,Linn County,38.2833,-94.75,567,10.5,2012,
IACL,Clinton,41.9801,-90.174,529,14.4932,2012,
MIMO,Monroe,41.8731,-83.4425,527,11.1416,2012,
CAMD,Moss Landing,36.897,-121.7407,511,2.1931,2012,
TXLS,La Sal Vieja,26.4849,-97.9649,505,4.7981,2012,
ORYB,Yaquina Bay,44.5866,-124.0642,493,6.2405,2012,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,485,4.0756,2012,
CAOC,Orange County (coastal),33.6725,-117.9453,464,1.4138,2012,
MDSD,Southern Dorchester County,38.3617,-76.0371,414,6.8714,2012,
INWG,Western Gibson County,38.3406,-87.7807,411,5.824,2012,
ILPM,Pere Marquette Park,38.9968,-90.6051,406,10.3255,2012,
CAMR,Morro Bay,35.3,-120.7767,403,1.4329,2012,
ORCE,Columbia Estuary,46.2192,-123.9461,398,4.938,2012,
WASJ,San Juan Islands Archipelago,48.5462,-123.013,386,4.0313,2012,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,383,1.5995,2012,
CASD,San Diego,32.6473,-117.117,378,1.2491,2012,
CALS,Los Baños,37.0612,-120.8849,367,7.9783,2012,
BCCO,Comox,49.6726,-124.9287,352,4.4416,2012,
LASA,Sabine N.W.R.,29.8545,-93.3892,341,3.9767,2012,
AZPR,Prescott,34.5419,-112.4701,329,2.35,2012,
VAFB,Fort Belvoir,38.709,-77.1939,318,1.0111,2012,
IDIM,Indian Mountain,47.3833,-116.0833,296,3.2527,2012,
ONBL,Blenheim,42.3403,-81.9372,281,2.5662,2012,
BCPL,Port Clements,53.6346,-132.2129,279,21.4615,2012,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,278,17.375,2012,
COJM,John Martin Reservoir,38.058,-103.033,259,4.8638,2012,
CARS,Rancho Santa Fe,33.0003,-117.1628,257,1.1448,2012,
IASP,Green Island - Lost Mound,42.164,-90.4771,252,4.4405,2012,
TXMN,McNary,31.2682,-105.7871,249,8.5862,2012,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,235,4.7716,2012,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,234,3.039,2012,
MANE,Newburyport,42.7398,-70.8987,232,1.3913,2012,
MSWC,Washington County (south),33.097,-90.9857,222,4.9977,2012,
CAPA,Palo Alto,37.4064,-122.1559,206,0.9415,2012,
WATO,Toppenish N.W.R.,46.3609,-120.4179,206,3.405,2012,
TXGA,Galveston,29.3333,-94.8333,204,1.7817,2012,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,202,1.616,2012,
AZAV,Avra Valley,32.2501,-111.25,200,2.9369,2012,
COBL,Barr Lake,39.9721,-104.6955,197,4.6627,2012,
BCPM,Pitt Meadows,49.2839,-122.6729,193,1.1768,2012,
OKTI,Tishomingo N.W.R.,34.1833,-96.65,190,2.9231,2012,
WAGH,Grays Harbor,46.9667,-124.05,189,2.0488,2012,
TXKV,Kerrville,30.0646,-99.1757,187,6.6786,2012,
CASJ,San Jose,37.4033,-121.8821,186,0.8876,2012,
TXHG,Harlingen,26.177,-97.6813,184,1.0713,2012,
SCWB,Winyah Bay,33.2458,-79.2292,183,2.9878,2012,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,181,1.0937,2012,
NMCV,Clovis,34.4194,-103.1698,180,20,2012,
OKSC,Stephens County,34.5667,-97.7833,178,4.3152,2012,
BCMA,Greater Masset,54.0464,-132.1903,177,6.1034,2012,
FLSM,St. Marks,30.1536,-84.2227,174,1.9773,2012,
NLSJ,St. Johns,47.5833,-52.7239,160,2.9907,2012,
IDSP,Sandpoint,48.2749,-116.5624,160,20,2012,
IDAF,American Falls Reservoir,42.9833,-112.7,159,4.9922,2012,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,157,14.2727,2012,
MDLK,Lower Kent County,39.1427,-76.1921,153,1.3105,2012,
TXTA,Trinity River Audubon Center,32.6407,-96.6577,152,3.3043,2012,
CODV,Denver (urban),39.7347,-104.8753,151,1.0763,2012,
MXEP,"Ensenada de La Paz, BCS, Mexico",24.11,-110.42,151,5.5926,2012,
LACL,Cheneyville-Lecompte,31.1,-92.3667,150,5,2012,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,150,0.8721,2012,
UTSR,Silver Reef,37.2531,-113.3675,149,1.6556,2012,
CASF,San Francisco,37.7143,-122.4689,147,0.593,2012,
OHWO,Wooster,40.7464,-82.0189,146,1.9023,2012,
