Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CASS,Salton Sea (south),33.1579,-115.6132,16536,292.6726,2007,
CAPA,Palo Alto,37.4064,-122.1559,15594,54.4293,2007,
LACW,Crowley,30.1107,-92.3619,14286,180.8354,2007,
CASM,Sacramento,38.6,-121.55,12387,77.6614,2007,
CAHF,Hayward-Fremont,37.6068,-122.0667,8541,28.9525,2007,
CACW,Caswell-Westley,37.6061,-121.174,8194,107.8158,2007,
CASL,San Jacinto Lake,33.8745,-117.1239,8094,90.4358,2007,
CABE,Benicia,38.1143,-122.1094,6708,33.4981,2007,
CAMA,Marysville,39.2,-121.5,6347,72.954,2007,
CASJ,San Jose,37.4033,-121.8821,6336,28.349,2007,
CABA,Bakersfield,35.4311,-118.9173,6281,50.248,2007,
CALS,Los Ba–os,37.0612,-120.8849,5778,144.45,2007,
CACL,Clear Lake,38.9392,-122.7199,5096,46.4328,2007,
CAPV,Peace Valley,39.1982,-121.8219,4950,110,2007,
CAMF,Milburn-Fresno,36.7788,-119.935,4380,130.7463,2007,
UTAI,Antelope Island,41.0047,-112.1611,3401,212.5625,2007,
TXGA,Galveston,29.3333,-94.8333,3136,23.5789,2007,
CAMW,Merced N.W.R.,37.2301,-120.6885,3100,116.9811,2007,
AZTV,Tucson Valley,32.3016,-110.9735,2698,13.3235,2007,
ORKF,Klamath Falls,42.1595,-121.7351,2621,34.8306,2007,
CAST,Stockton,38.116,-121.3954,2544,20.071,2007,
TXOR,Old River,29.8776,-94.7263,2501,38.4769,2007,
WAML,Moses Lake,47.1381,-119.3214,2230,38.7826,2007,
CARC,Rio Cosumnes,38.3505,-121.4175,2164,13.1351,2007,
MSGR,Grenada,33.8051,-89.7016,2126,57.4595,2007,
CACC,Contra Costa County,37.9538,-121.9923,2035,17.8509,2007,
UTSL,Salt Lake City,40.7695,-111.8884,1939,16.8976,2007,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1811,9.3956,2007,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,1809,54.8182,2007,
CODV,Denver (urban),39.7347,-104.8753,1785,16.009,2007,
CALN,Lancaster,34.7043,-118.086,1616,20.586,2007,
ARPB,Pine Bluff,34.2295,-92.0033,1573,32.7708,2007,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1525,18.9441,2007,
LACA,Catahoula N.W.R.,31.508,-92.0589,1424,39.0137,2007,
CARS,Rancho Santa Fe,33.0003,-117.1628,1387,8.9919,2007,
GASV,"Savannah, GA-SC",32.0842,-81.0667,1332,7.5897,2007,
CACH,China Lake,35.6518,-117.7056,1325,19.7761,2007,
CAOC,Orange County (coastal),33.6725,-117.9453,1309,3.6692,2007,
CATO,Thousand Oaks,34.1489,-118.9699,1282,6.6945,2007,
CAOR,Oroville,39.5178,-121.5499,1282,20.4303,2007,
NVHE,Henderson,36.0833,-114.95,1193,72.303,2007,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1168,10.8148,2007,
TXAU,Austin,30.1834,-97.698,1136,8.1288,2007,
ARBD,Bayou DeView,34.872,-91.2917,1065,20.8824,2007,
CAAR,Arcata,40.8653,-124.1565,1028,3.376,2007,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,1006,16.7667,2007,
AZPR,Prescott,34.5419,-112.4701,994,0,2007,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,989,2.6444,2007,
TXFR,Freeport,29.0172,-95.3551,978,3.858,2007,
TXWS,Weslaco,26.1507,-97.9421,946,6.5809,2007,
CASD,San Diego,32.6473,-117.117,917,3.8815,2007,
CACO,Chico,39.722,-121.8238,900,15.9292,2007,
TXCY,Cypress Creek,29.9561,-95.89,873,6.7938,2007,
ORDA,Dallas,44.8965,-123.3384,829,17.0928,2007,
CALC,Lincoln,38.8704,-121.3919,815,6.626,2007,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,806,17.2406,2007,
NCWC,Wayne County,35.3239,-77.9845,800,29.0909,2007,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,800,36.3636,2007,
ILCY,Cypress Creek,37.319,-89.0213,778,12.1089,2007,
ARAR,Arkadelphia,34.1333,-93.05,751,9.3875,2007,
MSHA,Hattiesburg,31.3073,-89.3166,750,26.7857,2007,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,711,6.32,2007,
MOMI,Mingo N.W.R.,36.9833,-90.2,661,16.122,2007,
LALA,Lafayette,30.1901,-92.1042,655,9.2254,2007,
MXMC,"Mexico City, Distrito Federal, Mexico",19.2333,-99.1833,653,24.1852,2007,
TXKI,Kingsville,27.4658,-97.8551,639,8.5772,2007,
WASB,Skagit Bay,48.2973,-122.3879,637,8.6081,2007,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,630,48.4615,2007,
MXCR,"Colorado River Delta, Sonora, Mexico",31.5503,-114.5203,614,19.1875,2007,
NYBR,L.I.: Brooklyn,40.616,-73.9448,610,64.2105,2007,
ARBL,Big Lake N.W.R.,35.8874,-90.1227,600,28.5714,2007,
