Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAMA,Marysville,39.2,-121.5,52095,795.3435,2009,
CASM,Sacramento,38.6,-121.55,37288,207.1556,2009,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,35255,903.9744,2009,
CAPV,Peace Valley,39.1982,-121.8219,25115,866.0345,2009,
ORCO,Corvallis,44.5071,-123.2695,23279,166.576,2009,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,13923,180.8182,2009,
WAPB,Padilla Bay,48.4834,-122.5667,13254,86.2049,2009,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,12670,314.7826,2009,
WASD,Sequim-Dungeness,48.1,-123.0667,11311,46.788,2009,
BCLA,Ladner,49.0538,-123.0573,11232,52.6706,2009,
SCMC,McClellanville,33.1003,-79.4037,9177,121.5497,2009,"RC, RN"
NCAR,Alligator River N.W.R.,35.77,-76.08,8000,75.1174,2009,
WABG,Bellingham,48.8112,-122.5629,7356,28.2923,2009,
ORCV,Coquille Valley,43.115,-124.2983,7338,57.3281,2009,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,6718,37.116,2009,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,6187,63.7835,2009,
WAEV,Everett-Marysville,48.0833,-122.2167,5839,39.5864,2009,
CASS,Salton Sea (south),33.1579,-115.6132,5452,70.3484,2009,
WASB,Skagit Bay,48.2973,-122.3879,5211,63.9387,2009,
CAAN,Año Nuevo,37.2147,-122.3182,5105,22.4939,2009,
CAPR,Point Reyes Peninsula,38.1216,-122.8901,4920,10.719,2009,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,4650,122.3684,2009,
WAED,Edmonds,47.8524,-122.2489,4103,0,2009,
ORFG,Forest Grove,45.4851,-123.1269,4028,46.0343,2009,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,3965,12.8317,2009,
CAST,Stockton,38.116,-121.3954,3672,24.9372,2009,
OKSP,Salt Plains N.W.R.,36.785,-98.1789,3600,72,2009,
OREU,Eugene,44.0768,-123.179,3433,13.8707,2009,
CARC,Rio Cosumnes,38.3505,-121.4175,3409,19.4245,2009,
CAHF,Hayward-Fremont,37.6068,-122.0667,3254,12.5637,2009,
CABE,Benicia,38.1143,-122.1094,3158,11.9282,2009,
NMRO,Roswell,33.397,-104.3983,3147,32.4433,2009,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,3121,55.9821,2009,
CASA,Santa Ana River Valley,33.9068,-117.4889,2922,81.1667,2009,
LACA,Catahoula N.W.R.,31.508,-92.0589,2898,75.2727,2009,
CAMW,Merced N.W.R.,37.2301,-120.6885,2714,73.3514,2009,
BCVI,Victoria,48.4667,-123.4,2690,6.561,2009,
TXCY,Cypress Creek,29.9561,-95.89,2677,17.7285,2009,
LACW,Crowley,30.1107,-92.3619,2298,32.1399,2009,
SCAB,Ace Basin,32.6126,-80.4813,2091,174.25,2009,
BCWR,White Rock,49.062,-122.7289,2072,9.3333,2009,
ORAI,Airlie,44.7131,-123.1744,1899,15.5337,2009,
AZHV,Havasu N.W.R.,34.4525,-114.3107,1582,16.7851,2009,
TXPA,Port Aransas,27.8502,-97.1,1527,15.542,2009,
ORCB,Coos Bay,43.3759,-124.2973,1506,14.9851,2009,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1459,11.7425,2009,
ORTB,Tillamook Bay,45.5167,-123.8833,1445,17.622,2009,
LASC,Sweet Lake-Cameron Prairie N.W.R.,30.0373,-93.0875,1351,20.7846,2009,
TXVI,Victoria,28.8723,-97.0784,1315,15.0286,2009,
ILCE,Carlyle Lake,38.7,-89.2667,1312,24.0734,2009,
VAWA,Walkerton,37.6809,-77.0313,1308,13.5544,2009,
ORBR,Brownsville,44.3536,-122.9671,1235,15.4859,2009,
OKTI,Tishomingo N.W.R.,34.1833,-96.65,1234,19.2813,2009,
CASJ,San Jose,37.4033,-121.8821,1198,4.8998,2009,
CALC,Lincoln,38.8704,-121.3919,1152,7.7315,2009,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1055,11.7222,2009,
CAOC,Orange County (coastal),33.6725,-117.9453,982,2.9668,2009,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,970,8.6607,2009,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,935,11.9872,2009,
CASH,Salton Sea (north),33.5179,-116.1031,931,13.021,2009,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,900,30,2009,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,890,3.1673,2009,
CAMR,Morro Bay,35.3,-120.7767,819,3.9709,2009,
WAPT,Port Townsend,48.05,-122.7333,804,9.6287,2009,
BCDU,Duncan,48.7882,-123.6714,800,6.0952,2009,
TXRO,Rockport,28.0669,-97.1167,759,12.3918,2009,
CAMC,Marin County (southern),37.9214,-122.5643,728,2.1829,2009,
CATO,Thousand Oaks,34.1489,-118.9699,718,4.3253,2009,
LASA,Sabine N.W.R.,29.8545,-93.3892,700,9.2105,2009,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,675,10.5469,2009,
WAOH,Oak Harbor,48.2646,-122.6805,641,5.8673,2009,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,634,7.3721,2009,
UTSL,Salt Lake City,40.7695,-111.8884,626,5.7563,2009,
TXBZ,Brazos Bend,29.3734,-95.6688,618,5.9139,2009,
CASL,San Jacinto Lake,33.8745,-117.1239,595,8.2639,2009,
NCPD,Pee Dee N.W.R.,35.1167,-80.05,587,20.2414,2009,RN
WASJ,San Juan Islands Archipelago,48.5462,-123.013,583,4.3589,2009,
CASD,San Diego,32.6473,-117.117,569,2.1152,2009,
NJOC,Oceanville,39.4422,-74.4605,550,10.8374,2009,
CALH,Lake Henshaw,33.2112,-116.7255,546,7.4795,2009,
CARS,Rancho Santa Fe,33.0003,-117.1628,543,2.3816,2009,
TXAR,Aransas N.W.R.,28.2333,-96.8833,531,5.31,2009,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,531,4.6074,2009,
CAPA,Palo Alto,37.4064,-122.1559,529,2.2559,2009,
WACC,Cowlitz-Columbia,46.1092,-122.9787,523,12.9136,2009,
AZPR,Prescott,34.5419,-112.4701,509,2.7219,2009,
WAWK,Wahkiakum,46.1917,-123.4667,487,6.9571,2009,
TXFR,Freeport,29.0172,-95.3551,471,1.7674,2009,
BCPA,Port Alberni,49.2573,-124.814,457,16.4685,2009,
MOHF,(Horton) Four Rivers,38.02,-94.357,454,10.0889,2009,
CODV,Denver (urban),39.7347,-104.8753,440,3.2897,2009,
CASC,Santa Cruz County,37.0162,-122.0499,412,1.8496,2009,
BCVA,Vancouver,49.2603,-123.105,412,0.9654,2009,
WAKA,Kent-Auburn,47.3598,-122.1787,401,3.314,2009,
BCPL,Port Clements,53.6346,-132.2129,388,25.0323,2009,
TXSR,Sea Rim S.P.,29.7334,-93.9563,387,5.5286,2009,
MDSD,Southern Dorchester County,38.3617,-76.0371,367,3.7259,2009,
MSEL,Eagle Lake,32.5458,-90.58,351,7.4681,2009,
WAGH,Grays Harbor,46.9667,-124.05,334,3.4611,2009,
MXRE,"Rancho el Palomino, Chihuahua, Mexico",29.5823,-106.2827,320,37.6471,2009,
ILRL,Rend Lake,38.1324,-88.9677,317,5.8704,2009,
CALS,Los Baños,37.0612,-120.8849,315,6.0577,2009,
AZAV,Avra Valley,32.2501,-111.25,304,5.2641,2009,
MSNA,Natchez,31.6167,-91.3792,300,10.7143,2009,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,299,2.8009,2009,
ORCE,Columbia Estuary,46.2192,-123.9461,282,4.5484,2009,
CAMD,Moss Landing,36.897,-121.7407,282,1.2051,2009,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,280,13.3333,2009,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,275,5.9459,2009,
AZNO,Nogales,31.4338,-110.9358,248,3.2632,2009,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,234,2.34,2009,
SCWB,Winyah Bay,33.2458,-79.2292,224,2.6047,2009,
ORSU,Summer Lake,42.9731,-120.7778,211,7.0333,2009,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,209,0.8708,2009,
IDBR,Bruneau,42.9252,-115.858,207,4.6,2009,
NLSJ,St. Johns,47.5833,-52.7239,200,3.125,2009,
NMCV,Clovis,34.4194,-103.1698,197,19.7,2009,
BCAM,Abbotsford-Mission,49.1136,-122.3031,192,2.1513,2009,
TXST,San Antonio,29.3148,-98.608,191,0.6304,2009,
CORO,Rocky Ford,38.1326,-103.679,190,5.5072,2009,
MSAL,Arkabutla Lake,34.7624,-90.1306,188,7.8333,2009,
CALU,La Purisima,34.6616,-120.5368,180,3.1858,2009,
COBL,Barr Lake,39.9721,-104.6955,180,5.2941,2009,
ILCY,Cypress Creek,37.319,-89.0213,175,2.3102,2009,
CACS,Crystal Springs,37.5184,-122.3751,175,0.5295,2009,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,174,2.122,2009,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,161,1.8295,2009,
MSWC,Washington County (south),33.097,-90.9857,160,4.2105,2009,
CAES,Escondido,33.1025,-116.9403,159,1.252,2009,
TXFW,Fort Worth,32.7661,-97.4715,158,15.8,2009,
CAAR,Arcata,40.8653,-124.1565,149,1.0223,2009,
TXVC,Village Creek Drying Beds,32.7667,-97.1167,148,3.1158,2009,
MXCR,"Colorado River Delta, Sonora, Mexico",31.5503,-114.5203,147,15.4737,2009,
CATL,Tule Lake,41.9465,-121.539,144,3.1823,2009,
NMFA,Farmington,36.7833,-108.102,144,2.7429,2009,
BCCO,Comox,49.6726,-124.9287,136,1.8255,2009,
OKWA,Washita N.W.R.,35.6495,-99.2797,134,3.1163,2009,
ARBD,Bayou DeView,34.872,-91.2917,134,2.7487,2009,
MXMD,"Madera, Chihuahua, Mexico",29.1613,-108.1317,134,16.75,2009,
ORYB,Yaquina Bay,44.5866,-124.0642,130,2.08,2009,
ARPB,Pine Bluff,34.2295,-92.0033,127,2.3196,2009,
BCNB,Nanoose Bay,49.285,-124.1357,127,2.3091,2009,
VAFB,Fort Belvoir,38.709,-77.1939,125,0.3788,2009,
ORSA,Salem,44.9437,-123.0388,118,1.3486,2009,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,117,2.0987,2009,
IDAF,American Falls Reservoir,42.9833,-112.7,116,3.8667,2009,
TXBP,Bolivar Peninsula,29.5504,-94.4668,114,2.1111,2009,
MXES,"Ensenada, Baja California, Mexico",31.8002,-116.6335,109,1.2111,2009,
WALP,Leadbetter Point,46.5605,-123.9894,108,2.4134,2009,
NCPE,Pettigrew S.P.,35.7667,-76.45,105,3.75,2009,
NMSE,Sevilleta N.W.R.,34.3167,-106.95,105,3.2308,2009,
NCCH,Cape Hatteras,35.2188,-75.6067,103,1.1839,2009,
COGR,Greeley,40.3936,-104.6801,100,1.8182,2009,
BCNN,Nanaimo,49.1668,-123.9333,99,0.5946,2009,
CAOA,Oakland,37.8146,-122.233,99,0.2754,2009,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,99,0.6828,2009,
BCPQ,Parksville-Qualicum Beach,49.3458,-124.36,98,1.0026,2009,
RINC,Newport County-Westport,41.5369,-71.1566,96,0.7399,2009,
CACH,China Lake,35.6518,-117.7056,95,1.6102,2009,
TXOR,Old River,29.8776,-94.7263,90,1.6981,2009,
TXLS,La Sal Vieja,26.4849,-97.9649,90,0.7792,2009,
CAPC,Putah Creek,38.481,-122.0306,89,0.5435,2009,
WAML,Moses Lake,47.1381,-119.3214,89,2.2532,2009,
AZSV,Salt Verde River,33.639,-111.616,88,0.5596,2009,
NMCA,Caballo,32.953,-107.3122,87,1.5676,2009,
LALA,Lafayette,30.1901,-92.1042,85,1.2687,2009,
IDBH,Buhl,42.63,-114.82,85,5.3125,2009,
TXMN,McNary,31.2682,-105.7871,85,2.7419,2009,
TXNB,New Braunfels,29.7,-98.1167,84,1.6154,2009,
TXPP,Palo Pinto,32.7578,-98.2933,80,6.9565,2009,
MIAB,Anchor Bay,42.6273,-82.6647,80,0.6426,2009,
BCCH,Chilliwack,49.1113,-121.9436,80,1,2009,
KSLS,Liberal-Seward County,37.1222,-100.8574,77,8.5556,2009,
TXMI,Midland,31.95,-102.0333,76,1.3333,2009,
ARWR,White River N.W.R.,34.3146,-91.121,75,3.0303,2009,
AZGC,Glen Canyon,36.9167,-111.5167,73,2.0857,2009,
BCDB,Deep Bay,49.4657,-124.7362,72,2.25,2009,
WATO,Toppenish N.W.R.,46.3609,-120.4179,70,1.1864,2009,
HIKU,Moloka'i: Kualapu'u,21.1333,-157.0167,69,5.75,2009,
CALR,Lake Almanor,40.2833,-121.25,68,1.8255,2009,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,68,0.3181,2009,
KSQU,Quivira N.W.R.,38.15,-98.4833,64,1.5238,2009,
CARB,Red Bluff,40.2074,-122.2117,62,0.8671,2009,
MDJB,Jug Bay,38.7532,-76.6415,61,2.3922,2009,
AZEL,Elfrida,31.6667,-109.6833,60,1.8182,2009,
TXKI,Kingsville,27.4658,-97.8551,60,0.9023,2009,
LACL,Cheneyville-Lecompte,31.1,-92.3667,60,1.8462,2009,
AZRC,Ramsey Canyon,31.4599,-110.2068,58,0.3553,2009,
CAON,Orange County (northeastern),33.7145,-117.6776,58,0.2468,2009,
CAEC,East Contra Costa County,37.9118,-121.678,57,0.3986,2009,
COCR,Crook,40.8833,-102.7167,57,1.3735,2009,
INGP,Goose Pond,38.9678,-87.1864,56,0.6005,2009,
ORUT,Utopia,44.4821,-121.1937,56,2.24,2009,
ORPD,Portland,45.5167,-122.7,56,0.2305,2009,
CALB,Long Beach-el Dorado,33.8533,-118.0908,55,0.2683,2009,
WAKC,Kitsap County,47.6323,-122.6609,54,9,2009,
NMLO,Loving,32.291,-104.0667,50,1.0152,2009,
ORDA,Dallas,44.8965,-123.3384,50,0.8734,2009,
TXBC,Balcones Canyonlands,30.6042,-98.0179,50,0.5051,2009,
RISK,South Kingstown,41.4295,-71.5588,49,0.4404,2009,
TXAU,Austin,30.1834,-97.698,49,0.2133,2009,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,48,1.0323,2009,
TXCK,Choke Canyon,28.4913,-98.3082,48,0.6,2009,
NYSM,L.I.: Smithtown,40.9133,-73.1386,47,0.6104,2009,
TXAB,Abilene,32.3501,-99.7502,47,0.9216,2009,
COJM,John Martin Reservoir,38.058,-103.033,46,0.8889,2009,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,45,0.3346,2009,
NVHE,Henderson,36.0833,-114.95,44,2.1463,2009,
WAEA,East Lake Washington,47.5899,-121.9995,43,5.375,2009,
TXUC,Uvalde County,29.2096,-99.7862,43,1.6538,2009,
AZGV,Green Valley-Madera Canyon,31.7923,-110.9151,43,0.2638,2009,
TXBN,Burnet County,30.7514,-98.275,42,0.5619,2009,
CADM,Diamond Valley,33.627,-117.018,40,5,2009,
MTTF,Three Forks,45.8451,-111.5552,40,1.3559,2009,
OKOC,Oklahoma City,35.5368,-97.5834,40,0.3019,2009,
NJCC,Cumberland County,39.3325,-75.2004,39,0.2699,2009,
NJBA,Barnegat,39.6667,-74.1667,38,0.4524,2009,
NMLV,Las Vegas,35.595,-105.2152,37,0.8706,2009,
CACM,Claremont,34.1384,-117.7073,37,0.3663,2009,
IDHV,Hagerman Valley,42.8167,-114.9,36,0.6486,2009,
OHCH,Chandlersville,39.8502,-81.7999,36,0.9,2009,
IDTF,Twin Falls,42.5565,-114.4635,36,0.8,2009,
HIWO,O'ahu: Waipi'o,21.4618,-158.0128,36,0.9664,2009,
CNSA,"Saipan, C.N.M.I.",15.1991,145.7506,36,1.2308,2009,
CACW,Caswell-Westley,37.6061,-121.174,36,0.6316,2009,
ILNE,Newton,38.0441,-88.3181,35,0.6512,2009,
MSNO,Noxubee N.W.R.,33.2711,-88.7837,35,0.5556,2009,
TXCT,Coastal Tip,26.0278,-97.2334,35,3.3333,2009,
NJCM,Cape May,39.0123,-74.8778,34,0.156,2009,
MXLC,"Laguna de Chapala, Jalisco, Mexico",20.3,-103.283,34,1.4167,2009,
WATC,Tri-Cities,46.2357,-119.1805,33,0.2895,2009,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,33,0.8919,2009,
MANE,Newburyport,42.7398,-70.8987,32,0.2085,2009,
BCCR,Campbell River,49.9666,-125.2088,32,0.3469,2009,
WATA,Tacoma,47.2335,-122.5167,31,0.2505,2009,
DERE,Rehoboth,38.6035,-75.1073,31,0.3307,2009,
TXLG,Longview,32.3765,-94.7162,30,0.3647,2009,
