Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CALS,Los Ba–os,37.0612,-120.8849,41942,505.3253,1999,
CAPV,Peace Valley,39.1982,-121.8219,30786,290.434,1999,
ILCY,Cypress Creek,37.319,-89.0213,20120,176.105,1999,RN RC
CACC,Contra Costa County,37.9538,-121.9923,13010,74.5559,1999,
CASS,Salton Sea (south),33.1579,-115.6132,12101,175.3768,1999,
LACW,Crowley,30.1107,-92.3619,11299,92.6148,1999,
CACW,Caswell-Westley,37.6061,-121.174,11088,171.907,1999,
CABE,Benicia,38.1143,-122.1094,9951,49.1407,1999,
CAPA,Palo Alto,37.4064,-122.1559,8500,36.1318,1999,
CABA,Bakersfield,35.4311,-118.9173,8410,82.8571,1999,
CAHF,Hayward-Fremont,37.6068,-122.0667,7862,40.1122,1999,
CASJ,San Jose,37.4033,-121.8821,7687,33.3492,1999,
CAMF,Milburn-Fresno,36.7788,-119.935,7381,220.3284,1999,
CASL,San Jacinto Lake,33.8745,-117.1239,6308,120.1524,1999,
ORSI,Sauvie Island,45.7562,-122.8008,4991,47.8753,1999,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,4990,30.1967,1999,
CASM,Sacramento,38.6,-121.55,4431,16.2308,1999,
CALN,Lancaster,34.7043,-118.086,3963,91.1034,1999,
CARC,Rio Cosumnes,38.3505,-121.4175,3816,22.3158,1999,
CATO,Thousand Oaks,34.1489,-118.9699,3193,34.7065,1999,
TXBP,Bolivar Peninsula,29.5504,-94.4668,2385,29.8125,1999,
TXFR,Freeport,29.0172,-95.3551,2164,5.7203,1999,
MSGR,Grenada,33.8051,-89.7016,2006,40.9388,1999,
CACH,China Lake,35.6518,-117.7056,1850,33.79,1999,
ARPB,Pine Bluff,34.2295,-92.0033,1814,29.8601,1999,
CACL,Clear Lake,38.9392,-122.7199,1717,21.7342,1999,
NVFA,Fallon,39.3965,-118.773,1698,31.4444,1999,
FLHC,Hamilton County,30.336,-82.7595,1636,27.7288,1999,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1508,6.5281,1999,
TXST,San Antonio,29.3148,-98.608,1473,9.2063,1999,
NVHE,Henderson,36.0833,-114.95,1392,54.5882,1999,
ORCV,Coquille Valley,43.115,-124.2983,1381,10.7054,1999,
CAST,Stockton,38.116,-121.3954,1381,9.8819,1999,
VANR,Nansemond River,36.8472,-76.4333,1365,18.5714,1999,
TXRO,Rockport,28.0669,-97.1167,1345,11.9556,1999,
CODV,Denver (urban),39.7347,-104.8753,1267,11.4144,1999,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,1209,6.6612,1999,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,1206,3.3876,1999,
CARS,Rancho Santa Fe,33.0003,-117.1628,1192,8.9121,1999,
ILPM,Pere Marquette Park,38.9968,-90.6051,1177,18.1077,1999,
CASH,Salton Sea (north),33.5179,-116.1031,1156,20.1043,1999,
CASD,San Diego,32.6473,-117.117,1146,5.374,1999,
MSAL,Arkabutla Lake,34.7624,-90.1306,1136,31.5556,1999,
UTLO,Logan,41.7993,-111.8333,1111,8.748,1999,
MOCO,Columbia,38.8915,-92.3348,1103,6.1363,1999,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1102,23.827,1999,
CATL,Tule Lake,41.9465,-121.539,1096,31.3143,1999,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,1086,13.7468,1999,
KSLS,Liberal-Seward County,37.1222,-100.8574,1000,100,1999,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,991,8.693,1999,
ARLV,Lake Village,33.4,-91.3167,982,19.2549,1999,
AZTV,Tucson Valley,32.3016,-110.9735,954,7.8357,1999,
TXKI,Kingsville,27.4658,-97.8551,914,16.9259,1999,
UTOG,Ogden,41.2198,-112.064,889,20.9176,1999,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,888,9.3474,1999,
