Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,198187,3196.5645,1990,
LACA,Catahoula N.W.R.,31.508,-92.0589,65688,1142.4,1990,
CAST,Stockton,38.116,-121.3954,52425,436.875,1990,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,26485,338.4665,1990,
CASM,Sacramento,38.6,-121.55,19202,96.3714,1990,
CASS,Salton Sea (south),33.1579,-115.6132,15554,259.2333,1990,
CALS,Los Baños,37.0612,-120.8849,15377,349.4773,1990,
LACR,Creole,29.8159,-93.1113,12326,151.2393,1990,
TXPA,Port Aransas,27.8502,-97.1,11515,125.5041,1990,
CABE,Benicia,38.1143,-122.1094,8973,50.983,1990,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,7461,116.5781,1990,
TXCY,Cypress Creek,29.9561,-95.89,7049,71.9286,1990,
ORFG,Forest Grove,45.4851,-123.1269,6148,113.8519,1990,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,5539,57.5481,1990,
WASB,Skagit Bay,48.2973,-122.3879,4496,58.3896,1990,
SCAB,Ace Basin,32.6126,-80.4813,4180,77.4074,1990,
IDAF,American Falls Reservoir,42.9833,-112.7,4005,122.2901,1990,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,3628,63.3712,1990,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,3525,21.7593,1990,
WABG,Bellingham,48.8112,-122.5629,3456,18.0942,1990,
LASA,Sabine N.W.R.,29.8545,-93.3892,3337,17.6561,1990,
WAPB,Padilla Bay,48.4834,-122.5667,3211,31.4804,1990,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,3202,75.3412,1990,
CATO,Thousand Oaks,34.1489,-118.9699,3054,28.4093,1990,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,2943,20.6165,1990,
CASH,Salton Sea (north),33.5179,-116.1031,2613,39.8931,1990,
CASA,Santa Ana River Valley,33.9068,-117.4889,2381,40.3559,1990,
CAOC,Orange County (coastal),33.6725,-117.9453,2329,11.645,1990,
CAMC,Marin County (southern),37.9214,-122.5643,2043,6.2862,1990,
UTSL,Salt Lake City,40.7695,-111.8884,2035,23.526,1990,
ORDA,Dallas,44.8965,-123.3384,2025,29.8893,1990,
TXAR,Aransas N.W.R.,28.2333,-96.8833,1950,17.0678,1990,
NMRO,Roswell,33.397,-104.3983,1916,26.7972,1990,
OREU,Eugene,44.0768,-123.179,1803,7.7548,1990,
CACW,Caswell-Westley,37.6061,-121.174,1677,29.9464,1990,
CAAR,Arcata,40.8653,-124.1565,1536,9.3091,1990,
ORSU,Summer Lake,42.9731,-120.7778,1457,30.3542,1990,
ORCO,Corvallis,44.5071,-123.2695,1360,11.3333,1990,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1350,135,1990,
CASL,San Jacinto Lake,33.8745,-117.1239,1287,11.2895,1990,
ORSA,Salem,44.9437,-123.0388,1225,6.8627,1990,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,1187,3.6579,1990,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,1098,11.3196,1990,
ORSI,Sauvie Island,45.7562,-122.8008,1061,13.9605,1990,
NMLO,Loving,32.291,-104.0667,1010,42.5263,1990,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1003,11.3977,1990,
CACC,Contra Costa County,37.9538,-121.9923,990,4.9749,1990,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,960,15.4839,1990,
TXFR,Freeport,29.0172,-95.3551,912,2.4682,1990,
CAMD,Moss Landing,36.897,-121.7407,898,3.8213,1990,
NCBP,Bodie-Pea Island,35.7824,-75.5458,800,9.8765,1990,
TXBZ,Brazos Bend,29.3734,-95.6688,799,7.3303,1990,
TXCT,Coastal Tip,26.0278,-97.2334,779,29.3962,1990,
CARS,Rancho Santa Fe,33.0003,-117.1628,776,6.0625,1990,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,765,4.9117,1990,
UTOG,Ogden,41.2198,-112.064,757,11.2985,1990,
CAMR,Morro Bay,35.3,-120.7767,738,3.4729,1990,
CABA,Bakersfield,35.4311,-118.9173,712,8.9842,1990,
TXMI,Midland,31.95,-102.0333,546,9.75,1990,
NCCH,Cape Hatteras,35.2188,-75.6067,490,6.1635,1990,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,476,22.6667,1990,
CASD,San Diego,32.6473,-117.117,437,2.5782,1990,
NCOI,Ocracoke Island,35.15,-75.8833,435,8.8776,1990,
