Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,28875,401.0417,1996,
CASS,Salton Sea (south),33.1579,-115.6132,14500,278.8462,1996,
CACC,Contra Costa County,37.9538,-121.9923,7971,40.0553,1996,
CAPA,Palo Alto,37.4064,-122.1559,7910,38.8698,1996,
CAHF,Hayward-Fremont,37.6068,-122.0667,6640,26.5866,1996,
CAST,Stockton,38.116,-121.3954,6574,49.2434,1996,
LACW,Crowley,30.1107,-92.3619,4474,27.5323,1996,
ARLV,Lake Village,33.4,-91.3167,4432,91.8549,1996,
TXBP,Bolivar Peninsula,29.5504,-94.4668,4134,45.9333,1996,
CABE,Benicia,38.1143,-122.1094,3358,19.0795,1996,
CASL,San Jacinto Lake,33.8745,-117.1239,3247,34.914,1996,
CABA,Bakersfield,35.4311,-118.9173,3119,33.5376,1996,
CATL,Tule Lake,41.9465,-121.539,3052,120.8713,1996,
CASM,Sacramento,38.6,-121.55,2556,9.1613,1996,
MSAL,Arkabutla Lake,34.7624,-90.1306,2478,59.3533,1996,
CACH,China Lake,35.6518,-117.7056,2397,36.0451,1996,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,2344,34.4706,1996,
NCBP,Bodie-Pea Island,35.7824,-75.5458,2260,19.3162,1996,
CASJ,San Jose,37.4033,-121.8821,2120,11.4286,1996,
CALN,Lancaster,34.7043,-118.086,2042,51.6962,1996,
VANR,Nansemond River,36.8472,-76.4333,2006,24.6892,1996,
CACW,Caswell-Westley,37.6061,-121.174,2000,36.6972,1996,
CACL,Clear Lake,38.9392,-122.7199,1845,19.6277,1996,
LACR,Creole,29.8159,-93.1113,1810,22.9841,1996,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1742,15.0497,1996,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,1645,22.0805,1996,
MSSI,Sidon,33.3624,-90.2479,1569,92.2941,1996,
AZRC,Ramsey Canyon,31.4599,-110.2068,1505,11.992,1996,
MSHA,Hattiesburg,31.3073,-89.3166,1500,28.8462,1996,
LAPP,Pine Prairie,30.7643,-92.3765,1440,17.7778,1996,
NVHE,Henderson,36.0833,-114.95,1423,38.4595,1996,
CODV,Denver (urban),39.7347,-104.8753,1349,13.49,1996,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1274,8.9877,1996,
LASA,Sabine N.W.R.,29.8545,-93.3892,1218,8.1336,1996,
TXFR,Freeport,29.0172,-95.3551,1191,3.0114,1996,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,1053,7.5484,1996,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,998,8.6034,1996,
TXST,San Antonio,29.3148,-98.608,958,7.901,1996,
CAOC,Orange County (coastal),33.6725,-117.9453,932,3.3984,1996,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,900,11.0092,1996,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,874,5.297,1996,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,834,6.0435,1996,
FLHC,Hamilton County,30.336,-82.7595,814,17.3191,1996,
TXAU,Austin,30.1834,-97.698,793,5.9512,1996,
CASD,San Diego,32.6473,-117.117,694,3.6866,1996,
TXLG,Longview,32.3765,-94.7162,664,4.8824,1996,
TXGA,Galveston,29.3333,-94.8333,657,5.6883,1996,
TXBA,Balmorhea,30.9858,-103.7459,654,15.2093,1996,
ORFG,Forest Grove,45.4851,-123.1269,607,14.7152,1996,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,590,16.1644,1996,
CATO,Thousand Oaks,34.1489,-118.9699,587,7.5256,1996,
TXCT,Coastal Tip,26.0278,-97.2334,584,22.2476,1996,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,581,4.8017,1996,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,550,2.3707,1996,
CAHL,Honey Lake,40.3434,-120.4229,508,15.3939,1996,
AZTV,Tucson Valley,32.3016,-110.9735,502,4.3652,1996,
ORCO,Corvallis,44.5071,-123.2695,493,3.6723,1996,
CASH,Salton Sea (north),33.5179,-116.1031,482,6.1795,1996,
MSWC,Washington County (south),33.097,-90.9857,481,7.0219,1996,
ORCV,Coquille Valley,43.115,-124.2983,455,3.5968,1996,
AZTI,Timber Mesa,34.2089,-109.9582,436,16.4528,1996,
WAGH,Grays Harbor,46.9667,-124.05,423,2.7115,1996,
CASA,Santa Ana River Valley,33.9068,-117.4889,417,15.4444,1996,
WAEV,Everett-Marysville,48.0833,-122.2167,412,3.3496,1996,
NMRO,Roswell,33.397,-104.3983,400,6.0377,1996,
CAMR,Morro Bay,35.3,-120.7767,394,1.4275,1996,
CAES,Escondido,33.1025,-116.9403,387,2.9712,1996,
UTLO,Logan,41.7993,-111.8333,370,2.4026,1996,
ARPB,Pine Bluff,34.2295,-92.0033,365,5.3676,1996,
IDBO,Boise,43.6177,-116.1995,361,6.5045,1996,
TXVI,Victoria,28.8723,-97.0784,354,3.756,1996,
TXCC,Corpus Christi,27.8334,-97.5833,353,3.0897,1996,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,346,12.6972,1996,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,345,9.2,1996,
CAMJ,Mojave River Valley,34.5071,-117.2689,334,4.6551,1996,
MSJC,Jackson County,30.4366,-88.7119,333,5.371,1996,
CARS,Rancho Santa Fe,33.0003,-117.1628,330,3.6164,1996,
NVTM,Truckee Meadows,39.4679,-119.8205,326,5.1339,1996,
CAON,Orange County (northeastern),33.7145,-117.6776,322,1.1625,1996,
OKTU,Tulsa,36.3221,-95.9022,320,3.3333,1996,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,309,2.2804,1996,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,303,6.587,1996,
ARLO,Lonoke,34.749,-91.8957,299,4.0134,1996,
WAML,Moses Lake,47.1381,-119.3214,295,5.9596,1996,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,295,4.9789,1996,
TXLU,Lubbock County,33.5849,-101.7925,284,4.8136,1996,
CASR,Santa Rosa,38.4379,-122.7116,277,3.3576,1996,
TXUC,Uvalde County,29.2096,-99.7862,277,7.9712,1996,
TXCY,Cypress Creek,29.9561,-95.89,275,5.2381,1996,
WATA,Tacoma,47.2335,-122.5167,274,1.5657,1996,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,272,5.8182,1996,
CAMC,Marin County (southern),37.9214,-122.5643,268,0.8896,1996,
ORME,Medford,42.4026,-122.8559,268,1.1502,1996,
NCWC,Wayne County,35.3239,-77.9845,265,4.4167,1996,
ALMT,Mobile-Tensaw Delta,30.75,-87.95,265,3.5452,1996,
TXTR,Trinidad,32.15,-96.1,263,11.4348,1996,
SCMC,McClellanville,33.1003,-79.4037,261,3.9847,1996,
TXDA,Dallas County,32.8258,-96.8312,261,2.534,1996,
MSGR,Grenada,33.8051,-89.7016,260,6.8421,1996,
CODE,Denver,39.587,-105.143,259,1.1068,1996,
COFC,Fort Collins,40.6454,-105.1141,257,2.0519,1996,
CAOA,Oakland,37.8146,-122.233,255,0.9043,1996,
TXEP,El Paso,31.7828,-106.4798,252,3.4286,1996,
TNME,Memphis,35.15,-89.9333,245,2.2273,1996,
TXKI,Kingsville,27.4658,-97.8551,230,3.1081,1996,
TXMN,McNary,31.2682,-105.7871,226,7.5333,1996,
LALA,Lafayette,30.1901,-92.1042,226,1.7154,1996,
ORDA,Dallas,44.8965,-123.3384,219,3.0207,1996,
WASB,Skagit Bay,48.2973,-122.3879,212,2.2083,1996,
SCSR,Savannah River Site,33.2,-81.6167,212,3.8899,1996,
OREU,Eugene,44.0768,-123.179,210,1.2805,1996,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,207,0.7486,1996,
CAMD,Moss Landing,36.897,-121.7407,200,0.8511,1996,
CAHO,Hollister,36.8,-121.3667,195,2.7857,1996,
MOMI,Mingo N.W.R.,36.9833,-90.2,193,2.3827,1996,
ORSA,Salem,44.9437,-123.0388,183,1.5,1996,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,177,9.8333,1996,
TXSG,San Angelo,31.4439,-100.4823,175,1.9444,1996,
WAED,Edmonds,47.8524,-122.2489,172,2.626,1996,
ORTB,Tillamook Bay,45.5167,-123.8833,171,1.6931,1996,
AZNO,Nogales,31.4338,-110.9358,171,2.3108,1996,
MDSD,Southern Dorchester County,38.3617,-76.0371,162,1.6119,1996,
CASB,Santa Barbara,34.4512,-119.7627,157,0.4914,1996,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,154,1.4194,1996,
WACC,Cowlitz-Columbia,46.1092,-122.9787,152,3.1667,1996,
OKAC,Arcadia,35.5667,-97.2167,146,2.171,1996,
OKWA,Washita N.W.R.,35.6495,-99.2797,143,2.3833,1996,
NYCA,L.I.: Captree,40.7038,-73.2493,141,1.1016,1996,
WAKA,Kent-Auburn,47.3598,-122.1787,137,1.1417,1996,
ORGP,Grants Pass,42.4186,-123.3669,135,0.4327,1996,
MSSH,Southern Hancock County,30.2906,-89.5034,134,1.4685,1996,
CALB,Long Beach-el Dorado,33.8533,-118.0908,133,2.1365,1996,
TXFW,Fort Worth,32.7661,-97.4715,132,0.8599,1996,
IDHV,Hagerman Valley,42.8167,-114.9,131,3.359,1996,
TXBZ,Brazos Bend,29.3734,-95.6688,130,1.5476,1996,
ORSI,Sauvie Island,45.7562,-122.8008,122,1.4353,1996,
CAGM,Grass Mountain,34.6333,-118.4167,120,3.3103,1996,
WASD,Sequim-Dungeness,48.1,-123.0667,120,0.8219,1996,
CAMF,Milburn-Fresno,36.7788,-119.935,119,3.9667,1996,
FLSM,St. Marks,30.1536,-84.2227,119,1.6528,1996,
COBL,Barr Lake,39.9721,-104.6955,119,3.4745,1996,
MSJA,Jackson,32.4476,-90.004,116,1.7576,1996,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,115,2.3469,1996,
NVFA,Fallon,39.3965,-118.773,115,3.4848,1996,
VABB,Back Bay N.W.R.,36.65,-76,115,0.9504,1996,
NMSC,Silver City,32.7381,-108.262,114,3.1667,1996,
LATR,Tensas River N.W.R.,32.2833,-91.3667,112,1.7165,1996,
CACS,Crystal Springs,37.5184,-122.3751,111,0.6491,1996,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,111,2.5814,1996,
ARAR,Arkadelphia,34.1333,-93.05,108,1.3171,1996,
TXCA,Caddo National Grasslands,33.7405,-96.0024,107,1.7686,1996,
WAOL,Olympia,47.0722,-122.8533,106,0.4722,1996,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,105,1.4433,1996,
NMCA,Caballo,32.953,-107.3122,105,2,1996,
MS09,Noxubee N.W.R.,33.2833,-88.7833,105,1.3003,1996,
LACA,Catahoula N.W.R.,31.508,-92.0589,104,1.491,1996,
TXHO,Houston,29.7497,-94.9492,104,0.7969,1996,
ORKF,Klamath Falls,42.1595,-121.7351,102,1.4069,1996,
TXPA,Port Aransas,27.8502,-97.1,102,1.275,1996,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,102,2.125,1996,
WIMA,Madison,43.0747,-89.3843,102,0.4304,1996,
CAPP,Palos Verdes Peninsula,33.7723,-118.3279,101,0.744,1996,
NYQU,L.I.: Queens,40.6932,-73.7448,100,1.2618,1996,
MSSU,Sumner,33.9667,-90.3667,100,10,1996,
NMRU,Ruidoso,33.3987,-105.6808,100,3.125,1996,
LAJB,Johnsons Bayou,29.801,-93.7149,99,1.913,1996,
TXCS,College Station,30.593,-96.3175,97,1.0104,1996,
TXNA,Nacogdoches,31.5332,-94.6563,96,2,1996,
ORBR,Brownsville,44.3536,-122.9671,96,1.1163,1996,
VALC,Little Creek,36.8508,-76.0994,95,1.0215,1996,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,94,1.5161,1996,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,93,0.4306,1996,
CASG,Santa Maria-Guadalupe,34.8833,-120.5833,91,1.3285,1996,
LALO,Lake Ophelia N.W.R.,31.2333,-91.9,91,2.0335,1996,
WATC,Tri-Cities,46.2357,-119.1805,91,1.4219,1996,
ORPD,Portland,45.5167,-122.7,89,0.6846,1996,
NMLO,Loving,32.291,-104.0667,88,2.7937,1996,
TXWA,Waco,31.5194,-97.0451,87,1.6731,1996,
FLCO,Cocoa,28.3622,-80.7026,86,0.6772,1996,
TXPS,Palestine,31.7624,-95.7664,85,2.8333,1996,
OKNO,Norman,35.2655,-97.3767,82,0.8119,1996,
AZFL,Flagstaff-Mt. Elden,35.241,-111.5976,80,4,1996,
NMAL,Albuquerque,35.1833,-106.6167,80,0.8511,1996,
TXLV,Lewisville,33.0301,-96.9929,80,1.4679,1996,
NMLL,La Luz-Otero County,33,-105.96,80,1.8391,1996,
VACC,Cape Charles,37.1899,-75.941,79,0.513,1996,
COBO,Boulder,40.0256,-105.2725,79,0.2642,1996,
TXAR,Aransas N.W.R.,28.2333,-96.8833,78,1.3684,1996,
AZ18,Salt-Verde Rivers,33.55,-111.7333,76,0.2272,1996,
CALU,La Purisima,34.6616,-120.5368,75,0.9524,1996,
ILUC,Union County,37.4676,-89.4048,75,0.5792,1996,
NJLH,Lower Hudson,40.7751,-74.0009,74,0.7184,1996,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,74,1.2333,1996,
CAID,Idyllwild,33.7112,-116.7691,72,2.4,1996,
FLLA,Lakeland,28.0261,-81.8507,71,0.6256,1996,
ALGU,Guntersville,34.3883,-86.2803,71,0.9861,1996,
TXLS,La Sal Vieja,26.4849,-97.9649,69,1.0615,1996,
KSWI,Wichita,37.6912,-97.3496,69,1.0147,1996,
