Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXCY,Cypress Creek,29.9561,-95.89,28095,275.4412,1987,
CAPA,Palo Alto,37.4064,-122.1559,15772,69.7876,1987,
CASS,Salton Sea (south),33.1579,-115.6132,8880,126.8571,1987,
CAPV,Peace Valley,39.1982,-121.8219,7944,99.3,1987,
CAHF,Hayward-Fremont,37.6068,-122.0667,7784,55.6795,1987,
CASJ,San Jose,37.4033,-121.8821,6768,22.8803,1987,
TXST,San Antonio,29.3148,-98.608,6576,61.4579,1987,
CALN,Lancaster,34.7043,-118.086,3385,53.7302,1987,
CACC,Contra Costa County,37.9538,-121.9923,3214,17.515,1987,
TXCT,Coastal Tip,26.0278,-97.2334,3121,60.4845,1987,
CATO,Thousand Oaks,34.1489,-118.9699,2904,48.4,1987,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,2443,20.107,1987,
CABE,Benicia,38.1143,-122.1094,2285,14.1662,1987,
LACR,Creole,29.8159,-93.1113,2191,30.4306,1987,
TXFR,Freeport,29.0172,-95.3551,2153,3.9505,1987,
CAST,Stockton,38.116,-121.3954,2077,18.8818,1987,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,2072,23.5455,1987,
LASA,Sabine N.W.R.,29.8545,-93.3892,1845,10.5731,1987,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,1769,15.7524,1987,
CASA,Santa Ana River Valley,33.9068,-117.4889,1729,22.4545,1987,
CARS,Rancho Santa Fe,33.0003,-117.1628,1658,13.9328,1987,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1633,9.897,1987,
CACW,Caswell-Westley,37.6061,-121.174,1625,31.25,1987,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,1620,14.2105,1987,
CASL,San Jacinto Lake,33.8745,-117.1239,1604,17.6264,1987,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1567,24.1077,1987,
CASM,Sacramento,38.6,-121.55,1283,6.8867,1987,
CASH,Salton Sea (north),33.5179,-116.1031,1272,27.0638,1987,
CA1B,China Lake,35.6167,-117.6667,1200,30.7692,1987,
CAOC,Orange County (coastal),33.6725,-117.9453,1189,4.1793,1987,
LA0F,Rockefeller State Wildlife Refuge,29.7167,-92.7833,1096,42.1538,1987,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,1050,17.8571,1987,
TX0M,Lubbock County,33.55,-101.75,981,27.25,1987,
CACL,Clear Lake,38.9392,-122.7199,974,12.4872,1987,
ORSI,Sauvie Island,45.7562,-122.8008,966,12.9664,1987,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,936,13.5065,1987,
TXCC,Corpus Christi,27.8334,-97.5833,857,4.5829,1987,
AZRC,Ramsey Canyon,31.4599,-110.2068,829,10.9079,1987,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,705,6.546,1987,
UTOG,Ogden,41.2198,-112.064,679,10.9516,1987,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,658,25.8039,1987,
TXBP,Bolivar Peninsula,29.5504,-94.4668,614,7.8718,1987,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,610,3.7195,1987,
AZTV,Tucson Valley,32.3016,-110.9735,575,4.0493,1987,
CAOA,Oakland,37.8146,-122.233,513,1.6623,1987,
MSWC,Washington County (south),33.097,-90.9857,507,10.3469,1987,
CASD,San Diego,32.6473,-117.117,483,3.3776,1987,
VA1W,Fort Belvoir,38.7,-77.2,418,1.7637,1987,
NMRO,Roswell,33.397,-104.3983,400,7.0796,1987,
ORCO,Corvallis,44.5071,-123.2695,398,3.5128,1987,
WATA,Tacoma,47.2335,-122.5167,364,2.741,1987,
FLTA,Tampa,28.0107,-82.4595,350,2.6061,1987,
TXLV,Lewisville,33.0301,-96.9929,344,4.6299,1987,
TXDR,Del Rio,29.4651,-100.9585,339,6.4571,1987,
NCBP,Bodie-Pea Island,35.7824,-75.5458,332,4.9925,1987,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,330,2.4535,1987,
CAMC,Marin County (southern),37.9214,-122.5643,325,1.098,1987,
TXBZ,Brazos Bend,29.3734,-95.6688,319,1.6745,1987,
LAJB,Johnsons Bayou,29.801,-93.7149,311,3.7246,1987,
ARPB,Pine Bluff,34.2295,-92.0033,310,3.5632,1987,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,295,1.3229,1987,
CAMD,Moss Landing,36.897,-121.7407,295,1.6209,1987,
CAAR,Arcata,40.8653,-124.1565,275,1.9366,1987,
TXSN,Stanton,32.0833,-101.7,262,13.1,1987,
CACS,Crystal Springs,37.5184,-122.3751,255,1.0944,1987,
TXAU,Austin,30.1834,-97.698,247,1.6434,1987,
TXEP,El Paso,31.7828,-106.4798,246,3.6176,1987,
MSAL,Arkabutla Lake,34.7624,-90.1306,234,8.069,1987,
NVTM,Truckee Meadows,39.4679,-119.8205,232,0.9756,1987,
LATR,Tensas River N.W.R.,32.2833,-91.3667,213,2.8591,1987,
ORDA,Dallas,44.8965,-123.3384,202,2.232,1987,
MSHA,Hattiesburg,31.3073,-89.3166,200,3.7736,1987,
TXFW,Fort Worth,32.7661,-97.4715,200,2.3392,1987,
MSSU,Sumner,33.9667,-90.3667,191,18.5437,1987,
NYQU,L.I.: Queens,40.6932,-73.7448,189,1.7581,1987,
