Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAMA,Marysville,39.2,-121.5,33156,374.6441,2008,
CASM,Sacramento,38.6,-121.55,28192,249.4867,2008,
CAPV,Peace Valley,39.1982,-121.8219,25217,0,2008,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,18598,226.8049,2008,
BCLA,Ladner,49.0538,-123.0573,12959,81.7603,2008,
CARC,Rio Cosumnes,38.3505,-121.4175,12129,63.0897,2008,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,12051,275.4514,2008,
CABE,Benicia,38.1143,-122.1094,11647,52.5824,2008,
ORCV,Coquille Valley,43.115,-124.2983,11427,96.839,2008,
ORCO,Corvallis,44.5071,-123.2695,10969,94.7646,2008,
NCBP,Bodie-Pea Island,35.7824,-75.5458,8720,97.9775,2008,
NMRO,Roswell,33.397,-104.3983,7804,112.6931,2008,
LACA,Catahoula N.W.R.,31.508,-92.0589,7160,185.974,2008,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,6878,23.0805,2008,
WAPB,Padilla Bay,48.4834,-122.5667,6566,49.8368,2008,
CALC,Lincoln,38.8704,-121.3919,6482,54.7004,2008,
WASB,Skagit Bay,48.2973,-122.3879,6325,66.4042,2008,
UTSL,Salt Lake City,40.7695,-111.8884,5567,58.7546,2008,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,5347,63.2781,2008,
CAMW,Merced N.W.R.,37.2301,-120.6885,5110,173.2203,2008,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,5006,51.6082,2008,
TXPA,Port Aransas,27.8502,-97.1,3373,24.6204,2008,
CASJ,San Jose,37.4033,-121.8821,3361,14.4249,2008,
CAST,Stockton,38.116,-121.3954,3270,25.8498,2008,
WASD,Sequim-Dungeness,48.1,-123.0667,3233,14.9884,2008,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,3230,22.9893,2008,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,3110,77.75,2008,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,2931,22.765,2008,
CALS,Los Baños,37.0612,-120.8849,2908,41.6918,2008,
ORCB,Coos Bay,43.3759,-124.2973,2616,21.4867,2008,
CAAR,Arcata,40.8653,-124.1565,2568,25.7444,2008,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,2268,60.0795,2008,
