Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CASS,Salton Sea (south),33.1579,-115.6132,24118,382.8254,1989,
CAHF,Hayward-Fremont,37.6068,-122.0667,12351,63.306,1989,
CAPA,Palo Alto,37.4064,-122.1559,12013,55.6157,1989,
LA0T,Crowley,30.2,-92.6,5303,62.3882,1989,
CACW,Caswell-Westley,37.6061,-121.174,5226,84.2903,1989,
CALS,Los Ba–os,37.0612,-120.8849,5189,86.4833,1989,
CASJ,San Jose,37.4033,-121.8821,4510,15.1801,1989,
LACR,Creole,29.8159,-93.1113,3938,67.3162,1989,
CABE,Benicia,38.1143,-122.1094,3451,20.1107,1989,
CAST,Stockton,38.116,-121.3954,3119,24.754,1989,
TXCY,Cypress Creek,29.9561,-95.89,2468,41.479,1989,
LASA,Sabine N.W.R.,29.8545,-93.3892,2230,13.74,1989,
CATL,Tule Lake,41.9465,-121.539,2082,61.2353,1989,
CACC,Contra Costa County,37.9538,-121.9923,2063,10.3668,1989,
CAPV,Peace Valley,39.1982,-121.8219,1910,28.2963,1989,
CA1B,China Lake,35.6167,-117.6667,1818,27.3383,1989,
LAPP,Pine Prairie,30.7643,-92.3765,1730,36.0417,1989,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1700,28.8136,1989,
TXST,San Antonio,29.3148,-98.608,1660,10.9934,1989,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,1655,18.3889,1989,
ARPB,Pine Bluff,34.2295,-92.0033,1596,21.1391,1989,
CASM,Sacramento,38.6,-121.55,1562,7.9049,1989,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,1509,14.7941,1989,
LAJB,Johnsons Bayou,29.801,-93.7149,1453,20.7571,1989,
LALA,Lafayette,30.1901,-92.1042,1349,12.1532,1989,
TX10,Brownsville,25.9333,-97.45,1080,20.3774,1989,
AZRC,Ramsey Canyon,31.4599,-110.2068,1078,9.036,1989,
TXFR,Freeport,29.0172,-95.3551,958,2.3861,1989,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,943,8.0598,1989,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,885,12.7706,1989,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,848,53.6709,1989,
CASA,Santa Ana River Valley,33.9068,-117.4889,798,21,1989,
CALN,Lancaster,34.7043,-118.086,790,15.1631,1989,
CASL,San Jacinto Lake,33.8745,-117.1239,776,7.2523,1989,
