Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
LACR,Creole,29.8159,-93.1113,21352,273.7436,1985,
CAPV,Peace Valley,39.1982,-121.8219,16832,237.0704,1985,
TXCY,Cypress Creek,29.9561,-95.89,15071,171.2614,1985,
BCLA,Ladner,49.0538,-123.0573,11243,77.4845,1985,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,10904,184.8136,1985,
TXBP,Bolivar Peninsula,29.5504,-94.4668,10000,136.9863,1985,
TXPA,Port Aransas,27.8502,-97.1,9799,148.4697,1985,
WAPB,Padilla Bay,48.4834,-122.5667,9142,81.2622,1985,
CAMD,Moss Landing,36.897,-121.7407,8387,47.5184,1985,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,8386,86.4536,1985,
ORSI,Sauvie Island,45.7562,-122.8008,7860,95.8537,1985,
CAMA,Marysville,39.2,-121.5,7050,391.6667,1985,
CAST,Stockton,38.116,-121.3954,5763,71.9476,1985,
LA0K,Sabine N.W.R.,29.8,-93.45,5700,21.0877,1985,
ORSA,Salem,44.9437,-123.0388,5495,34.6688,1985,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,4196,13.4487,1985,
ORDA,Dallas,44.8965,-123.3384,4183,51.0122,1985,
WABG,Bellingham,48.8112,-122.5629,3907,17.5991,1985,
OREU,Eugene,44.0768,-123.179,3617,42.9063,1985,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,3588,47.84,1985,
FLCE,Coot Bay-Everglades N.P.,25.141,-80.9582,3275,47.4638,1985,
CAMC,Marin County (southern),37.9214,-122.5643,3168,10.739,1985,
CAOR,Oroville,39.5178,-121.5499,3163,59.6792,1985,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,3131,39.7335,1985,
ORCE,Columbia Estuary,46.2192,-123.9461,3116,64.9167,1985,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,2962,36.5679,1985,
CATL,Tule Lake,41.9465,-121.539,2708,90.2667,1985,
CACS,Crystal Springs,37.5184,-122.3751,2599,12.1449,1985,
CABE,Benicia,38.1143,-122.1094,2433,16.6302,1985,
CAHF,Hayward-Fremont,37.6068,-122.0667,2295,10.9809,1985,
LAPP,Pine Prairie,30.7643,-92.3765,2222,31.2958,1985,
VABB,Back Bay N.W.R.,36.65,-76,2212,20.6729,1985,
CASA,Santa Ana River Valley,33.9068,-117.4889,2158,45.9149,1985,
TXFR,Freeport,29.0172,-95.3551,2021,6.1429,1985,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1970,22.6437,1985,
WAKA,Kent-Auburn,47.3598,-122.1787,1878,16.9189,1985,
WASD,Sequim-Dungeness,48.1,-123.0667,1874,14.5271,1985,
CALS,Los Baños,37.0612,-120.8849,1842,19.1875,1985,
ILHL,Horseshoe Lake,37.2089,-89.3311,1654,22.2013,1985,
TX1F,Padre Island National Seashore,27.4,-97.3333,1630,55.2542,1985,
CAOA,Oakland,37.8146,-122.233,1623,4.5783,1985,
NMRO,Roswell,33.397,-104.3983,1533,22.0576,1985,
TXAM,Amarillo,34.9851,-101.7021,1502,83.4444,1985,
CASM,Sacramento,38.6,-121.55,1502,9.5913,1985,
CASH,Salton Sea (north),33.5179,-116.1031,1436,20.485,1985,
CASS,Salton Sea (south),33.1579,-115.6132,1393,27.3137,1985,
CAOC,Orange County (coastal),33.6725,-117.9453,1368,5.7479,1985,
TX0T,Buffalo Lake N.W.R.,34.8667,-102.1333,1300,65,1985,
LAJB,Johnsons Bayou,29.801,-93.7149,1234,12.4646,1985,
WAGH,Grays Harbor,46.9667,-124.05,1230,10.5128,1985,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,1208,7.2771,1985,
CARS,Rancho Santa Fe,33.0003,-117.1628,1190,13.5227,1985,
CAPA,Palo Alto,37.4064,-122.1559,1178,4.2527,1985,
OK0E,Sequoyah N.W.R.,35.4333,-95.0167,1100,24.4444,1985,
AR07,Pine Bluff,34.2167,-92,1037,12.0023,1985,
BCWR,White Rock,49.062,-122.7289,965,4.2418,1985,
ORTB,Tillamook Bay,45.5167,-123.8833,953,11.4132,1985,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,896,5.8562,1985,
CASD,San Diego,32.6473,-117.117,828,5.0611,1985,
TXMI,Midland,31.95,-102.0333,780,13.4483,1985,
BCPL,Port Clements,53.6346,-132.2129,751,80.7527,1985,
CACO,Chico,39.722,-121.8238,716,12.1356,1985,
TXAR,Aransas N.W.R.,28.2333,-96.8833,712,10.6269,1985,
WALP,Leadbetter Point,46.5605,-123.9894,708,9.2188,1985,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,671,8.3875,1985,
LA0D,Venice,29.3,-89.3833,600,17.8571,1985,
WA0S,Mount Vernon,48.3667,-122.2667,600,11.6505,1985,
TXBA,Balmorhea,30.9858,-103.7459,575,22.1154,1985,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,569,2.5424,1985,
TXQU,Quitaque,34.4346,-101.0739,555,25.2273,1985,
TXOR,Old River,29.8776,-94.7263,540,10.3846,1985,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,539,8.4219,1985,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,513,17.6897,1985,
ORCB,Coos Bay,43.3759,-124.2973,498,5.672,1985,
CALN,Lancaster,34.7043,-118.086,477,11.6341,1985,
TXST,San Antonio,29.3148,-98.608,453,2.5695,1985,
NY2R,Lower Hudson,40.7667,-73.9833,453,2.1368,1985,
ILUC,Union County,37.4676,-89.4048,450,6.9767,1985,
OKWA,Washita N.W.R.,35.6495,-99.2797,400,13.7931,1985,
LATR,Tensas River N.W.R.,32.2833,-91.3667,400,4.8193,1985,
CASR,Santa Rosa,38.4379,-122.7116,389,3.2016,1985,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,378,3.4521,1985,
CAMR,Morro Bay,35.3,-120.7767,374,1.4724,1985,
ORFL,Florence,44.0334,-124.0667,368,3.4393,1985,
AZPR,Prescott,34.5419,-112.4701,359,2.7829,1985,
CASJ,San Jose,37.4033,-121.8821,354,1.4274,1985,
TXRU,Ruidosa,29.95,-104.6667,335,23.1034,1985,
SC08,Santee N.W.R.,33.4833,-80.3667,324,16.2,1985,
CAWS,Western Sonoma County,38.3853,-123.0306,309,1.8144,1985,
TXDR,Del Rio,29.4651,-100.9585,298,8.2778,1985,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,296,13.4545,1985,
TXSG,San Angelo,31.4439,-100.4823,293,5.7451,1985,
BCCO,Comox,49.6726,-124.9287,288,3,1985,
SCMC,McClellanville,33.1003,-79.4037,271,4.371,1985,
BCVA,Vancouver,49.2603,-123.105,263,0.6542,1985,
BCVI,Victoria,48.4667,-123.4,262,0.9776,1985,
VAHO,Hopewell,37.367,-77.2842,256,2.8132,1985,
TXCC,Corpus Christi,27.8334,-97.5833,251,3.4384,1985,
CAPC,Putah Creek,38.481,-122.0306,242,1.8906,1985,
TXBS,Big Spring,32.2391,-101.4162,229,5.5181,1985,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,220,5.1163,1985,
CACC,Contra Costa County,37.9538,-121.9923,219,1.255,1985,
NCCH,Cape Hatteras,35.2188,-75.6067,213,2.5976,1985,
TXGA,Galveston,29.3333,-94.8333,211,1.9537,1985,
CATO,Thousand Oaks,34.1489,-118.9699,210,2.515,1985,
OHKP,Killdeer Plains Wildlife Area,40.6436,-83.3619,200,3.8462,1985,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,196,0.8991,1985,
IDHV,Hagerman Valley,42.8167,-114.9,191,10.6111,1985,
NMFA,Farmington,36.7833,-108.102,180,6.2069,1985,
NMLV,Las Vegas,35.595,-105.2152,176,17.6,1985,
IDSV,Sun Valley,43.3081,-114.067,170,13.6,1985,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,165,2.5984,1985,
COBO,Boulder,40.0256,-105.2725,154,0.639,1985,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,150,2.7778,1985,
CALH,Lake Henshaw,33.2112,-116.7255,141,1.0578,1985,
CASL,San Jacinto Lake,33.8745,-117.1239,137,1.3048,1985,
IDAF,American Falls Reservoir,42.9833,-112.7,129,4.6071,1985,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,129,10.32,1985,
BCSO,Sooke,48.3442,-123.6719,128,2.0645,1985,
WASJ,San Juan Islands Archipelago,48.5462,-123.013,123,1.268,1985,
WAPT,Port Townsend,48.05,-122.7333,122,2.2182,1985,
TXKI,Kingsville,27.4658,-97.8551,119,1.7814,1985,
MDLK,Lower Kent County,39.1427,-76.1921,110,1.0092,1985,
NCOI,Ocracoke Island,35.15,-75.8833,110,6.4706,1985,
COBL,Barr Lake,39.9721,-104.6955,108,3.956,1985,
VACC,Cape Charles,37.1899,-75.941,106,0.5668,1985,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,106,3.4194,1985,
DCDC,Washington,38.8674,-77.0685,102,0.4595,1985,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,95,10,1985,
TNHI,Hiwassee,35.3655,-84.92,95,1.2179,1985,
CAAN,Año Nuevo,37.2147,-122.3182,93,0.7099,1985,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,83,1,1985,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,82,1.6566,1985,
DERE,Rehoboth,38.6035,-75.1073,81,1.125,1985,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,81,0.6403,1985,
