Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,110582,1285.8372,1992,
CAST,Stockton,38.116,-121.3954,25973,173.1533,1992,
TXPA,Port Aransas,27.8502,-97.1,24898,225.3213,1992,
ORDA,Dallas,44.8965,-123.3384,18722,217.6977,1992,
TXCY,Cypress Creek,29.9561,-95.89,11382,143.1698,1992,
LA0T,Crowley,30.2,-92.6,9876,88.574,1992,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,9748,124.1783,1992,
CASA,Santa Ana River Valley,33.9068,-117.4889,8924,189.8723,1992,
LACA,Catahoula N.W.R.,31.508,-92.0589,8211,146.625,1992,
LATR,Tensas River N.W.R.,32.2833,-91.3667,6440,92.6619,1992,
CABE,Benicia,38.1143,-122.1094,6218,31.9281,1992,
WAPB,Padilla Bay,48.4834,-122.5667,5877,35.0343,1992,
CAHF,Hayward-Fremont,37.6068,-122.0667,5754,26.304,1992,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,5481,58,1992,
SCMC,McClellanville,33.1003,-79.4037,5303,67.1266,1992,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,4930,43.8222,1992,
CASM,Sacramento,38.6,-121.55,4615,20.7649,1992,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,4231,17.6292,1992,
TXAR,Aransas N.W.R.,28.2333,-96.8833,4211,67.376,1992,
OREU,Eugene,44.0768,-123.179,3661,20.0328,1992,
NCBP,Bodie-Pea Island,35.7824,-75.5458,3475,36.5789,1992,
CALS,Los Baños,37.0612,-120.8849,2845,33.6686,1992,
ORCV,Coquille Valley,43.115,-124.2983,2694,25.0605,1992,
CACC,Contra Costa County,37.9538,-121.9923,2601,13.0376,1992,
WASD,Sequim-Dungeness,48.1,-123.0667,2591,23.0824,1992,
WASB,Skagit Bay,48.2973,-122.3879,2539,28.3687,1992,
CAMC,Marin County (southern),37.9214,-122.5643,2461,8.3636,1992,
CAOC,Orange County (coastal),33.6725,-117.9453,2360,9.5161,1992,
WABG,Bellingham,48.8112,-122.5629,2305,11.4677,1992,
ORFG,Forest Grove,45.4851,-123.1269,2096,33.536,1992,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,2095,20.3398,1992,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,2025,9.4737,1992,
TXLU,Lubbock County,33.5849,-101.7925,1935,36.5094,1992,
ORSI,Sauvie Island,45.7562,-122.8008,1485,19.8,1992,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1476,70.2857,1992,
CAPA,Palo Alto,37.4064,-122.1559,1389,6.4157,1992,
CASL,San Jacinto Lake,33.8745,-117.1239,1300,12.1495,1992,
CASH,Salton Sea (north),33.5179,-116.1031,1293,18.6043,1992,
CAMD,Moss Landing,36.897,-121.7407,1276,5.8802,1992,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,1210,3.6446,1992,
TXAM,Amarillo,34.9851,-101.7021,1200,21.0526,1992,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,1181,8.4357,1992,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1102,9.1833,1992,
TXCC,Corpus Christi,27.8334,-97.5833,1018,8.2097,1992,
