Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
AZEL,Elfrida,31.6667,-109.6833,21050,584.7222,2003,
TNHI,Hiwassee,35.3655,-84.92,13951,232.5167,2003,
CAST,Stockton,38.116,-121.3954,12050,87.9562,2003,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,9565,187.549,2003,
NMRO,Roswell,33.397,-104.3983,7849,169.7081,2003,
NMCA,Caballo,32.953,-107.3122,6625,194.8529,2003,
OKSP,Salt Plains N.W.R.,36.785,-98.1789,6200,130.5263,2003,
INLM,Lake Monroe,39.0152,-86.3984,5635,52.6636,2003,RN
KSRH,Red Hills,37.13,-98.42,4009,114.5429,2003,
CARC,Rio Cosumnes,38.3505,-121.4175,3044,17.57,2003,
FLLP,Lake Placid,27.2601,-81.3441,2700,30,2003,
TNNL,Nickajack Lake,35.0664,-85.5113,2517,50.34,2003,
TNCV,Cookeville,36.1448,-85.4747,2428,42.4105,2003,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,2350,123.6842,2003,
TXLS,La Sal Vieja,26.4849,-97.9649,2325,35.9073,2003,
TXBS,Big Spring,32.2391,-101.4162,2166,86.64,2003,
CACW,Caswell-Westley,37.6061,-121.174,2070,39.0566,2003,
ORSI,Sauvie Island,45.7562,-122.8008,2015,24.1317,2003,
OKAN,Arnett,36.0569,-99.8103,1900,135.7143,2003,
FLGA,Gainesville,29.6027,-82.3127,1760,9.4624,2003,
FLKV,Kissimmee Valley,28.2062,-81.3936,1760,65.7944,2003,
CAPV,Peace Valley,39.1982,-121.8219,1067,23.7111,2003,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,989,3.0572,2003,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,967,15.9835,2003,
TXCC,Corpus Christi,27.8334,-97.5833,875,8.8832,2003,
TXAR,Aransas N.W.R.,28.2333,-96.8833,869,11.9862,2003,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,845,12.2464,2003,
TXFR,Freeport,29.0172,-95.3551,797,2.6567,2003,
TXBZ,Brazos Bend,29.3734,-95.6688,774,8.1047,2003,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,598,5.292,2003,
CACO,Chico,39.722,-121.8238,588,7.9459,2003,
LACL,Cheneyville-Lecompte,31.1,-92.3667,554,10.0727,2003,
NMAL,Albuquerque,35.1833,-106.6167,553,5.217,2003,
TXMI,Midland,31.95,-102.0333,509,7.8915,2003,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,498,3.2763,2003,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,487,4.9949,2003,
TXCY,Cypress Creek,29.9561,-95.89,424,3.249,2003,
TXCS,College Station,30.593,-96.3175,417,4.6592,2003,
FLME,Melrose,29.748,-81.9929,365,9.0123,2003,
TNCH,Chattanooga,35.104,-85.2292,346,3.7814,2003,
MIWA,Waterloo State Recreation Area,42.3245,-84.2097,330,6.1111,2003,
FLEC,Econlockhatchee,28.7094,-81.1467,320,2.2339,2003,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,315,7.8261,2003,
FLEP,East Pasco,28.3103,-82.2374,285,7.4026,2003,
FLLW,Lake Wales,27.8939,-81.5189,275,1.9643,2003,
TXRO,Rockport,28.0669,-97.1167,270,3.7241,2003,
NMGR,Gila River,32.9152,-108.584,257,6.3457,2003,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,249,1.4955,2003,
TXKI,Kingsville,27.4658,-97.8551,231,3.1429,2003,
MIDO,Dowagiac,41.9667,-86.0833,222,6.5778,2003,
TXUC,Uvalde County,29.2096,-99.7862,217,7.5478,2003,
FLWV,West Volusia County,29.0543,-81.3039,210,3.2941,2003,
TXVI,Victoria,28.8723,-97.0784,196,2.5128,2003,
FLSB,South Brevard County,27.8486,-80.55,195,2,2003,
OHWH,Western Hamilton County,39.2065,-84.6361,180,2.4407,2003,
FLMR,Myakka River S.P.,27.233,-82.236,180,2.6667,2003,
TXMN,McNary,31.2682,-105.7871,171,5.4286,2003,
FLAB,Aripeka-Bayport,28.4667,-82.5833,160,2.6122,2003,
TXRL,Robert Lee,31.9161,-100.4999,160,4.4444,2003,
FLAP,Avon Park A.F. Range,27.6501,-81.3167,160,1.6327,2003,
TXQN,Quanah,34.3285,-99.6831,159,6.1154,2003,
NMMA,Maxwell N.W.R.,36.5954,-104.6499,158,6.32,2003,
TXAY,Armand Bayou,29.5498,-95.0489,148,1.9221,2003,
KYDA,Danville,37.6463,-84.7733,147,3.2308,2003,
