Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
KSQU,Quivira N.W.R.,38.15,-98.4833,20016,1112,1995,
CAST,Stockton,38.116,-121.3954,17862,133.5477,1995,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,12050,280.2326,1995,
TNHI,Hiwassee,35.3655,-84.92,4343,59.0884,1995,
CARC,Rio Cosumnes,38.3505,-121.4175,2615,16.142,1995,
NMRO,Roswell,33.397,-104.3983,2212,28.1783,1995,
CACP,Carrizo Plain,35.25,-119.85,2175,63.0435,1995,
TXBS,Big Spring,32.2391,-101.4162,1873,55.0882,1995,
TXLS,La Sal Vieja,26.4849,-97.9649,1720,22.5574,1995,
FLGA,Gainesville,29.6027,-82.3127,1560,9.1095,1995,
TXCK,Choke Canyon,28.4913,-98.3082,1521,19.7532,1995,
TXBZ,Brazos Bend,29.3734,-95.6688,1384,15.7273,1995,
TXCC,Corpus Christi,27.8334,-97.5833,1357,11.2614,1995,
NMCA,Caballo,32.953,-107.3122,1119,24.0645,1995,
TXMI,Midland,31.95,-102.0333,1002,18.2182,1995,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,1000,90.9091,1995,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,800,4.6647,1995,
TXCY,Cypress Creek,29.9561,-95.89,769,9.2651,1995,
CAPV,Peace Valley,39.1982,-121.8219,615,6.0147,1995,
TXRO,Rockport,28.0669,-97.1167,608,7.174,1995,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,555,4.3787,1995,
CACW,Caswell-Westley,37.6061,-121.174,546,9.3333,1995,
FLME,Melrose,29.748,-81.9929,534,10.898,1995,
TXKI,Kingsville,27.4658,-97.8551,525,6.9536,1995,
CALS,Los Baños,37.0612,-120.8849,524,7.0336,1995,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,492,3.4406,1995,
FLKV,Kissimmee Valley,28.2062,-81.3936,464,5.9871,1995,
NMGR,Gila River,32.9152,-108.584,463,11.8718,1995,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,456,7.0698,1995,
FLLP,Lake Placid,27.2601,-81.3441,420,3,1995,
CASM,Sacramento,38.6,-121.55,415,1.5916,1995,
TXAY,Armand Bayou,29.5498,-95.0489,400,3.7471,1995,
FLAP,Avon Park A.F. Range,27.6501,-81.3167,329,2.8301,1995,
ORSI,Sauvie Island,45.7562,-122.8008,325,3.7572,1995,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,292,4.4242,1995,
TXLU,Lubbock County,33.5849,-101.7925,287,4.9483,1995,
TXAM,Amarillo,34.9851,-101.7021,275,5.7292,1995,
TXFR,Freeport,29.0172,-95.3551,268,0.91,1995,
TXVI,Victoria,28.8723,-97.0784,263,2.4018,1995,
KYOC,Otter Creek Park,37.9141,-86.0698,200,5.8824,1995,
CACO,Chico,39.722,-121.8238,183,3.2679,1995,
FLEC,Econlockhatchee,28.7094,-81.1467,179,2.1566,1995,
FLEP,East Pasco,28.3103,-82.2374,170,4.0476,1995,
FLMR,Myakka River S.P.,27.233,-82.236,170,2.7869,1995,
OKWA,Washita N.W.R.,35.6495,-99.2797,151,4.9917,1995,
NMAL,Albuquerque,35.1833,-106.6167,147,1.8491,1995,
TXCS,College Station,30.593,-96.3175,102,0.8095,1995,
FLST,Stuart,27.2121,-80.2624,101,0.5351,1995,
INLA,Lafayette,40.4605,-86.9157,96,0.8828,1995,
NMLO,Loving,32.291,-104.0667,86,2,1995,
FLLW,Lake Wales,27.8939,-81.5189,86,0.5495,1995,
GAAL,Atlanta,33.9667,-84.6667,85,0.6538,1995,
GAAB,Albany,31.4333,-84.4167,83,2.2133,1995,
TXPA,Port Aransas,27.8502,-97.1,79,0.9349,1995,
FLCO,Cocoa,28.3622,-80.7026,77,0.548,1995,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,68,1.4783,1995,
FL0V,South Brevard County,27.8667,-80.5667,62,0.6139,1995,
TXUC,Uvalde County,29.2096,-99.7862,60,1.6107,1995,
TXBA,Balmorhea,30.9858,-103.7459,57,2.28,1995,
FLAB,Aripeka-Bayport,28.4667,-82.5833,50,1.5625,1995,
FLWV,West Volusia County,29.0543,-81.3039,44,0.6984,1995,
GADA,Dalton,34.7667,-84.9667,42,3.36,1995,
FLVE,Venice-Englewood,27.0048,-82.3793,42,0.359,1995,
NMLC,Las Cruces,32.3,-106.7167,40,0.5839,1995,
TXGA,Galveston,29.3333,-94.8333,40,0.2941,1995,
FL0N,Jonathan Dickinson S.P.,27.0167,-80.1167,39,0.2955,1995,
FLEM,Emeralda-Sunnyhill,28.85,-81.8501,39,0.7573,1995,
TNCH,Chattanooga,35.104,-85.2292,38,0.3439,1995,
FLWR,Wekiva River,28.7863,-81.3679,35,0.3325,1995,
KSCI,Cimarron National Grassland,37.1104,-101.8537,30,0.8824,1995,
NMCC,Carlsbad Caverns N.P.,32.1772,-104.5029,30,0.4317,1995,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,29,0.6591,1995,
AZPO,Portal,31.9009,-109.1364,28,0.1783,1995,
FLTA,Tampa,28.0107,-82.4595,27,0.2488,1995,
FLPR,Peace River,26.9243,-82.0474,27,0.4779,1995,
KYDA,Danville,37.6463,-84.7733,25,0.4405,1995,
FLBA,Bradenton,27.501,-82.5631,25,0.2577,1995,
FLLA,Lakeland,28.0261,-81.8507,25,0.2146,1995,
MSJC,Jackson County,30.4366,-88.7119,24,0.466,1995,
TXHO,Houston,29.7497,-94.9492,24,0.1558,1995,
ALGS,Gulf Shores,30.3167,-87.6333,23,0.1544,1995,
FLCS,Corkscrew Swamp Sanctuary,26.3666,-81.5217,20,0.2508,1995,
TXBF,Buffalo Bayou,29.7715,-95.5699,19,0.149,1995,
MSAL,Arkabutla Lake,34.7624,-90.1306,19,0.481,1995,
TXCT,Coastal Tip,26.0278,-97.2334,18,1,1995,
FLFP,Fort Pierce,27.4177,-80.3828,17,0.2,1995,
WYSV,Star Valley,42.8492,-110.9839,16,0.4267,1995,
FLHC,Hamilton County,30.336,-82.7595,16,0.2963,1995,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,14,0.2314,1995,
TXAB,Abilene,32.3501,-99.7502,14,0.2,1995,
FLSR,Sarasota,27.2841,-82.4976,10,0.0926,1995,
ARJO,Jonesboro,35.9232,-90.702,10,0.2073,1995,
UTDJ,Dinosaur N.M.-Jensen,40.3698,-109.3456,10,1.25,1995,
MIWA,Waterloo State Recreation Area,42.3245,-84.2097,8,0.1194,1995,
FLNP,North Pinellas,28.0672,-82.7388,7,0.0452,1995,
TXDR,Del Rio,29.4651,-100.9585,6,0.1739,1995,
FLCR,Crystal River,28.8712,-82.5776,6,0.0873,1995,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,5,0.125,1995,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,5,0.0573,1995,
MSGR,Grenada,33.8051,-89.7016,5,0.1099,1995,
TNJA,Jackson,35.6119,-88.8205,4,0.1818,1995,
TXBP,Bolivar Peninsula,29.5504,-94.4668,4,0.0444,1995,
ILCY,Cypress Creek,37.319,-89.0213,3,0.0462,1995,
