Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,253338,2753.6739,1993,
CASM,Sacramento,38.6,-121.55,75607,624.8512,1993,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,63389,766.0302,1993,
LACW,Crowley,30.1107,-92.3619,11955,89.2164,1993,
CABE,Benicia,38.1143,-122.1094,11209,57.7784,1993,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,10461,178.8205,1993,
ORFG,Forest Grove,45.4851,-123.1269,9767,167.6738,1993,
WAPB,Padilla Bay,48.4834,-122.5667,8551,40.3349,1993,
ORSI,Sauvie Island,45.7562,-122.8008,7609,80.5185,1993,
TXPA,Port Aransas,27.8502,-97.1,7328,84.7168,1993,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,5577,44.087,1993,
CACO,Chico,39.722,-121.8238,5553,79.3286,1993,
TXBL,Buffalo Lake N.W.R.,34.9187,-102.0428,4550,182,1993,
TXBP,Bolivar Peninsula,29.5504,-94.4668,4012,40.12,1993,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,3867,52.2568,1993,
CALS,Los Baños,37.0612,-120.8849,3436,56.3279,1993,
WABG,Bellingham,48.8112,-122.5629,3424,16.867,1993,
TXCY,Cypress Creek,29.9561,-95.89,3397,55.2358,1993,
OREU,Eugene,44.0768,-123.179,3260,19.0643,1993,
LAPP,Pine Prairie,30.7643,-92.3765,3067,28.5967,1993,
TXFR,Freeport,29.0172,-95.3551,3024,8.0212,1993,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,2920,18.961,1993,
CAHF,Hayward-Fremont,37.6068,-122.0667,2842,11.9286,1993,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,2648,13.3569,1993,
TXRO,Rockport,28.0669,-97.1167,2469,30.8625,1993,
LACR,Creole,29.8159,-93.1113,2359,32.7639,1993,
MXSM,"San Miguel de Allende, Guanajuato, Mexico",20.8667,-100.8167,2350,223.8095,1993,
TXAR,Aransas N.W.R.,28.2333,-96.8833,2316,34.3111,1993,
CAOC,Orange County (coastal),33.6725,-117.9453,2270,10.7075,1993,
NMRO,Roswell,33.397,-104.3983,2217,27.4551,1993,
ORCE,Columbia Estuary,46.2192,-123.9461,2136,37.9733,1993,
CATO,Thousand Oaks,34.1489,-118.9699,2119,27.254,1993,
SCAB,Ace Basin,32.6126,-80.4813,2077,34.6167,1993,
CAOR,Oroville,39.5178,-121.5499,2039,127.4375,1993,
WASD,Sequim-Dungeness,48.1,-123.0667,2008,17.7307,1993,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1839,12.9279,1993,
LASA,Sabine N.W.R.,29.8545,-93.3892,1660,10.6752,1993,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1615,53.8333,1993,
CAPA,Palo Alto,37.4064,-122.1559,1605,7.7913,1993,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1503,31.3125,1993,
CAMD,Moss Landing,36.897,-121.7407,1399,4.9698,1993,
CASL,San Jacinto Lake,33.8745,-117.1239,1381,16.1994,1993,
ORDA,Dallas,44.8965,-123.3384,1240,16.2092,1993,
CASA,Santa Ana River Valley,33.9068,-117.4889,1239,22.7339,1993,
CAAR,Arcata,40.8653,-124.1565,1228,6.3299,1993,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1180,12.8261,1993,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,1162,15.9178,1993,
ORCV,Coquille Valley,43.115,-124.2983,1156,13.0621,1993,
CASH,Salton Sea (north),33.5179,-116.1031,1129,16.6642,1993,
CASS,Salton Sea (south),33.1579,-115.6132,1109,16.9313,1993,
WASB,Skagit Bay,48.2973,-122.3879,1101,11.01,1993,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,1032,3.329,1993,
LACA,Catahoula N.W.R.,31.508,-92.0589,935,14.6094,1993,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,837,21.4615,1993,
NCCH,Cape Hatteras,35.2188,-75.6067,800,4.8485,1993,
TXCT,Coastal Tip,26.0278,-97.2334,752,17.4884,1993,
ARPB,Pine Bluff,34.2295,-92.0033,730,11.1877,1993,
TXLS,La Sal Vieja,26.4849,-97.9649,713,9.7671,1993,
SCMC,McClellanville,33.1003,-79.4037,685,9.9275,1993,
NVFA,Fallon,39.3965,-118.773,660,13.3333,1993,
CACS,Crystal Springs,37.5184,-122.3751,627,3.7211,1993,
LANO,New Orleans,30.0236,-89.9167,623,11.3273,1993,
CAMC,Marin County (southern),37.9214,-122.5643,622,2.1229,1993,
CARS,Rancho Santa Fe,33.0003,-117.1628,621,5.4474,1993,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,585,5.7353,1993,
IDAF,American Falls Reservoir,42.9833,-112.7,563,14.4359,1993,
CASD,San Diego,32.6473,-117.117,557,2.6941,1993,
ORSU,Summer Lake,42.9731,-120.7778,521,9.5596,1993,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,520,3.3603,1993,
LADA,D'Arbonne,32.6583,-92.241,484,3.5654,1993,
CAMR,Morro Bay,35.3,-120.7767,475,1.9812,1993,
WAGH,Grays Harbor,46.9667,-124.05,462,2.8,1993,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,445,3.1616,1993,
ORSA,Salem,44.9437,-123.0388,432,2.3226,1993,
WAML,Moses Lake,47.1381,-119.3214,391,11.6716,1993,
NJOC,Oceanville,39.4422,-74.4605,363,4.6688,1993,
MOMI,Mingo N.W.R.,36.9833,-90.2,359,8.5988,1993,
NJBA,Barnegat,39.6667,-74.1667,355,5.2985,1993,
WAOH,Oak Harbor,48.2646,-122.6805,326,4.6571,1993,
