Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,40385,445.0138,1997,
CALS,Los Ba–os,37.0612,-120.8849,16255,175.7297,1997,
CAPA,Palo Alto,37.4064,-122.1559,15061,69.246,1997,
CAMF,Milburn-Fresno,36.7788,-119.935,11755,470.2,1997,
CAHF,Hayward-Fremont,37.6068,-122.0667,10290,43.4177,1997,
MSSI,Sidon,33.3624,-90.2479,10000,500,1997,
CASS,Salton Sea (south),33.1579,-115.6132,8200,136.6667,1997,
CABE,Benicia,38.1143,-122.1094,8062,40.0099,1997,
CACC,Contra Costa County,37.9538,-121.9923,7855,35.8676,1997,
CAST,Stockton,38.116,-121.3954,7500,43.7956,1997,
TXCY,Cypress Creek,29.9561,-95.89,5855,53.2273,1997,
CACW,Caswell-Westley,37.6061,-121.174,5512,86.125,1997,
CATL,Tule Lake,41.9465,-121.539,5412,138.7692,1997,
CABA,Bakersfield,35.4311,-118.9173,5238,63.1084,1997,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,5057,38.5295,1997,
TXLU,Lubbock County,33.5849,-101.7925,4448,84.7238,1997,
MXRR,"Rancho Rincon de Anacahuitas, Tamaulipas, Mexico",25.5833,-97.5,4218,421.8,1997,
CASJ,San Jose,37.4033,-121.8821,3256,10.5372,1997,
NVHE,Henderson,36.0833,-114.95,2709,0,1997,
CALN,Lancaster,34.7043,-118.086,2528,62.8075,1997,
CASL,San Jacinto Lake,33.8745,-117.1239,2342,20.2771,1997,
CACH,China Lake,35.6518,-117.7056,2168,31.4203,1997,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,2015,11.8704,1997,
LACW,Crowley,30.1107,-92.3619,1642,9.4368,1997,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1457,16.1889,1997,
CARC,Rio Cosumnes,38.3505,-121.4175,1389,8.1586,1997,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,1317,13.5773,1997,
LACR,Creole,29.8159,-93.1113,1294,18.6187,1997,
CAOC,Orange County (coastal),33.6725,-117.9453,1225,4.537,1997,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1224,8.3836,1997,
TXGA,Galveston,29.3333,-94.8333,1089,12.5533,1997,
AZRC,Ramsey Canyon,31.4599,-110.2068,1086,8.7229,1997,
ORSI,Sauvie Island,45.7562,-122.8008,1026,9.6792,1997,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,993,6.092,1997,
LACA,Catahoula N.W.R.,31.508,-92.0589,988,7.8882,1997,
CATO,Thousand Oaks,34.1489,-118.9699,984,12.2236,1997,
CODV,Denver (urban),39.7347,-104.8753,979,8.9817,1997,
CASH,Salton Sea (north),33.5179,-116.1031,976,14.2482,1997,
TXFR,Freeport,29.0172,-95.3551,912,2.8815,1997,
LASA,Sabine N.W.R.,29.8545,-93.3892,905,6.8045,1997,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,862,8.3285,1997,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,850,11.0032,1997,
TXAU,Austin,30.1834,-97.698,826,5.6479,1997,
CARS,Rancho Santa Fe,33.0003,-117.1628,811,5.6028,1997,
MSHA,Hattiesburg,31.3073,-89.3166,800,13.7931,1997,
NCBP,Bodie-Pea Island,35.7824,-75.5458,770,11,1997,
TXLG,Longview,32.3765,-94.7162,751,5.0658,1997,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,739,5.8189,1997,
AZTV,Tucson Valley,32.3016,-110.9735,727,7.0242,1997,
CACL,Clear Lake,38.9392,-122.7199,726,9.1899,1997,
CASD,San Diego,32.6473,-117.117,717,3.1174,1997,
ARPB,Pine Bluff,34.2295,-92.0033,688,11.0522,1997,
TXKI,Kingsville,27.4658,-97.8551,688,10.2687,1997,
LALA,Lafayette,30.1901,-92.1042,679,5.9561,1997,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,623,2.0836,1997,
TXPA,Port Aransas,27.8502,-97.1,606,5.6111,1997,
FLAL,Alafia Banks,27.792,-82.3349,574,13.6667,1997,
MSGR,Grenada,33.8051,-89.7016,572,13.619,1997,
ORCV,Coquille Valley,43.115,-124.2983,565,6.5698,1997,
TXST,San Antonio,29.3148,-98.608,544,3.416,1997,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,544,8.1805,1997,
TXHO,Houston,29.7497,-94.9492,541,5.33,1997,
MSSU,Sumner,33.9667,-90.3667,508,27.0933,1997,
CAAR,Arcata,40.8653,-124.1565,470,3.4559,1997,
CAOR,Oroville,39.5178,-121.5499,463,6.3862,1997,
MSJC,Jackson County,30.4366,-88.7119,463,6.8088,1997,
ARLV,Lake Village,33.4,-91.3167,461,7.8136,1997,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,460,4.2593,1997,
TXBZ,Brazos Bend,29.3734,-95.6688,441,4.6421,1997,
WAGH,Grays Harbor,46.9667,-124.05,437,3.3615,1997,
ORPD,Portland,45.5167,-122.7,416,2.5289,1997,
ORCO,Corvallis,44.5071,-123.2695,415,3.1679,1997,
MSTU,Tupelo,34.2276,-88.7012,395,6.2948,1997,
UTLO,Logan,41.7993,-111.8333,394,2.6986,1997,
ILCY,Cypress Creek,37.319,-89.0213,387,3.9794,1997,
CACS,Crystal Springs,37.5184,-122.3751,377,1.7078,1997,
MOMI,Mingo N.W.R.,36.9833,-90.2,366,6.5946,1997,
CAOA,Oakland,37.8146,-122.233,361,1.1388,1997,
WAML,Moses Lake,47.1381,-119.3214,359,7.8901,1997,
NYQU,L.I.: Queens,40.6932,-73.7448,347,3.8989,1997,
TXDA,Dallas County,32.8258,-96.8312,342,3.8,1997,
NMRO,Roswell,33.397,-104.3983,340,6.0987,1997,
WACC,Cowlitz-Columbia,46.1092,-122.9787,339,5.9474,1997,
TXRO,Rockport,28.0669,-97.1167,339,3.6452,1997,
LAPP,Pine Prairie,30.7643,-92.3765,333,4.0364,1997,
MSAL,Arkabutla Lake,34.7624,-90.1306,330,7.4157,1997,
NVTM,Truckee Meadows,39.4679,-119.8205,327,4.3311,1997,
TXCT,Coastal Tip,26.0278,-97.2334,322,13.1429,1997,
MDLK,Lower Kent County,39.1427,-76.1921,313,3.6824,1997,
CAWB,Wallace-Bellota,38.1167,-120.9833,307,2.6466,1997,
NVFA,Fallon,39.3965,-118.773,305,5.4464,1997,
CAYR,Yreka,41.7495,-122.5247,302,5.9802,1997,
ARLO,Lonoke,34.749,-91.8957,301,5.5229,1997,
ORDA,Dallas,44.8965,-123.3384,292,3.2809,1997,
TXMN,McNary,31.2682,-105.7871,291,9.8644,1997,
WAKA,Kent-Auburn,47.3598,-122.1787,289,3.0104,1997,
MSWC,Washington County (south),33.097,-90.9857,286,4.931,1997,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,283,20.2143,1997,
CASG,Santa Maria-Guadalupe,34.8833,-120.5833,281,5.5644,1997,
TXFW,Fort Worth,32.7661,-97.4715,281,2.1208,1997,
ORKF,Klamath Falls,42.1595,-121.7351,280,4.4444,1997,
CALU,La Purisima,34.6616,-120.5368,279,3.4128,1997,
CAHO,Hollister,36.8,-121.3667,275,3.7162,1997,
TXCC,Corpus Christi,27.8334,-97.5833,274,2.4356,1997,
ILPM,Pere Marquette Park,38.9968,-90.6051,274,4.0743,1997,
CALB,Long Beach-el Dorado,33.8533,-118.0908,273,3.3191,1997,
NJLH,Lower Hudson,40.7751,-74.0009,267,2.7958,1997,
CASR,Santa Rosa,38.4379,-122.7116,253,2.3756,1997,
TXBF,Buffalo Bayou,29.7715,-95.5699,253,1.9843,1997,
TXAR,Aransas N.W.R.,28.2333,-96.8833,246,2.5895,1997,
TXEP,El Paso,31.7828,-106.4798,239,4.1207,1997,
FLJA,Jacksonville,30.4152,-81.4877,238,1.8667,1997,
OKSP,Salt Plains N.W.R.,36.785,-98.1789,236,7.2615,1997,
VALC,Little Creek,36.8508,-76.0994,234,3.1622,1997,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,233,2.1182,1997,
UTKA,Kanab,37.0334,-112.5167,233,3.4776,1997,
WATA,Tacoma,47.2335,-122.5167,232,1.3789,1997,
WAOH,Oak Harbor,48.2646,-122.6805,229,4.5347,1997,
CASB,Santa Barbara,34.4512,-119.7627,227,0.6832,1997,
IDHV,Hagerman Valley,42.8167,-114.9,226,5.7949,1997,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,224,1.2727,1997,
MDOC,Ocean City,38.3128,-75.2122,222,1.0045,1997,
SCAB,Ace Basin,32.6126,-80.4813,221,11.05,1997,
OKTU,Tulsa,36.3221,-95.9022,221,1.7402,1997,
TXCK,Choke Canyon,28.4913,-98.3082,212,1.9721,1997,
WAOL,Olympia,47.0722,-122.8533,210,0.875,1997,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,207,8.625,1997,
WAED,Edmonds,47.8524,-122.2489,207,2.885,1997,
IDNA,Nampa,43.568,-116.6729,207,1.2321,1997,
MSJA,Jackson,32.4476,-90.004,201,2.4364,1997,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,200,2.4768,1997,
CAMC,Marin County (southern),37.9214,-122.5643,197,0.6391,1997,
ORME,Medford,42.4026,-122.8559,196,2.8824,1997,
OREU,Eugene,44.0768,-123.179,193,0.9346,1997,
ARCO,Conway,35.0916,-92.4227,191,2.6345,1997,
MOHF,Horton-Four Rivers,38.02,-94.357,189,5.4,1997,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,188,1.0867,1997,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,186,0.7881,1997,
COFC,Fort Collins,40.6454,-105.1141,182,1.098,1997,
TXSG,San Angelo,31.4439,-100.4823,181,2.8281,1997,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,180,1.7266,1997,
IDBO,Boise,43.6177,-116.1995,178,3.6701,1997,
WATC,Tri-Cities,46.2357,-119.1805,177,2.1071,1997,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,170,1.9429,1997,
WASD,Sequim-Dungeness,48.1,-123.0667,167,0.8586,1997,
UTPR,Provo,40.2526,-111.6688,165,1.1149,1997,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,164,1.8479,1997,
TXLV,Lewisville,33.0301,-96.9929,164,2.4296,1997,
WAEL,Ellensburg,47.006,-120.5895,162,3.1154,1997,
NMFA,Farmington,36.7833,-108.102,159,3.9259,1997,
ILHL,Horseshoe Lake,37.2089,-89.3311,155,1.8343,1997,
ARAR,Arkadelphia,34.1333,-93.05,155,1.8452,1997,
CAMD,Moss Landing,36.897,-121.7407,154,0.556,1997,
TXSR,Sea Rim S.P.,29.7334,-93.9563,153,2.3906,1997,
GACI,Cumberland Island,30.8151,-81.4673,151,3.2473,1997,
LANO,New Orleans,30.0236,-89.9167,151,1.8084,1997,
COBL,Barr Lake,39.9721,-104.6955,149,5.3694,1997,
CACO,Chico,39.722,-121.8238,147,1.47,1997,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,147,4.9,1997,
TXLK,Lake Tawakoni,32.7667,-95.9167,146,2.3175,1997,
WABG,Bellingham,48.8112,-122.5629,144,0.6923,1997,
ARWR,White River N.W.R.,34.3146,-91.121,144,8.3478,1997,
NYBW,Bronx-Westchester Region,40.9117,-73.7825,141,0.752,1997,
AZFL,Flagstaff-Mt. Elden,35.241,-111.5976,140,6.3636,1997,
NYCA,L.I.: Captree,40.7038,-73.2493,138,1.0575,1997,
CAON,Orange County (northeastern),33.7145,-117.6776,134,0.5492,1997,
AZNO,Nogales,31.4338,-110.9358,134,1.4031,1997,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,133,5.0189,1997,
VABB,Back Bay N.W.R.,36.65,-76,133,1.2547,1997,
OKAC,Arcadia,35.5667,-97.2167,132,3.1243,1997,
ALGU,Guntersville,34.3883,-86.2803,132,1.8207,1997,
AZPR,Prescott,34.5419,-112.4701,131,1.1055,1997,
ORGP,Grants Pass,42.4186,-123.3669,130,1.2411,1997,
TXLS,La Sal Vieja,26.4849,-97.9649,129,1.5732,1997,
ORBR,Brownsville,44.3536,-122.9671,129,1.7671,1997,
WAEV,Everett-Marysville,48.0833,-122.2167,128,1.0987,1997,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,124,2,1997,
ILUC,Union County,37.4676,-89.4048,123,1.4909,1997,
CAMR,Morro Bay,35.3,-120.7767,122,0.4701,1997,
AZ18,Salt-Verde Rivers,33.55,-111.7333,121,0.3056,1997,
TXBS,Big Spring,32.2391,-101.4162,121,6.4533,1997,
TXPM,Palmetto S.P.,29.5833,-97.5833,120,1.6107,1997,
CAFR,Fall River Mills,41.0616,-121.4899,120,2.0961,1997,
TXDR,Del Rio,29.4651,-100.9585,119,1.9194,1997,
MOJO,Joplin,37.0548,-94.4602,117,2.2941,1997,
CODE,Denver,39.587,-105.143,117,0.5909,1997,
CAAN,A–o Nuevo,37.2147,-122.3182,117,0.6601,1997,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,116,2.4421,1997,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,116,2.2308,1997,
TNRL,Reelfoot Lake,36.4167,-89.3833,113,3.3235,1997,
NMSC,Silver City,32.7381,-108.262,113,2.2376,1997,
FLCO,Cocoa,28.3622,-80.7026,112,0.8485,1997,
CAPS,Pasadena-San Gabriel Valley,34.1199,-118.0913,111,0.7845,1997,
TXPS,Palestine,31.7624,-95.7664,110,4.5833,1997,
NJOC,Oceanville,39.4422,-74.4605,107,1.2022,1997,
NYBR,L.I.: Brooklyn,40.616,-73.9448,106,1.0392,1997,
FLBA,Bradenton,27.501,-82.5631,105,1.1699,1997,
