Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,405143,4881.241,1982,
TX2B,Cypress Creek,29.9167,-95.75,49874,415.6167,1982,
BCLA,Ladner,49.0538,-123.0573,48981,397.2506,1982,
ORSI,Sauvie Island,45.7562,-122.8008,25800,296.5517,1982,
TXBP,Bolivar Peninsula,29.5504,-94.4668,20130,275.7534,1982,
CASM,Sacramento,38.6,-121.55,17431,72.7808,1982,
WABG,Bellingham,48.8112,-122.5629,11491,57.1692,1982,
TXPA,Port Aransas,27.8502,-97.1,9640,150.625,1982,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,8329,76.4128,1982,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,6648,117.6637,1982,
WAPB,Padilla Bay,48.4834,-122.5667,6260,134.6237,1982,
LA0K,Sabine N.W.R.,29.8,-93.45,5187,19.8736,1982,
TXQU,Quitaque,34.4346,-101.0739,5000,285.7143,1982,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,4525,33.5185,1982,
IDHV,Hagerman Valley,42.8167,-114.9,4000,222.2222,1982,
ORDA,Dallas,44.8965,-123.3384,3754,45.2289,1982,
CASA,Santa Ana River Valley,33.9068,-117.4889,3700,93.6709,1982,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,3437,24.9058,1982,
CASH,Salton Sea (north),33.5179,-116.1031,3380,54.5161,1982,
CACC,Contra Costa County,37.9538,-121.9923,3376,19.7658,1982,
CASJ,San Jose,37.4033,-121.8821,3347,12.8385,1982,
TXFR,Freeport,29.0172,-95.3551,3193,9.5886,1982,
CAHF,Hayward-Fremont,37.6068,-122.0667,3185,11.8843,1982,
CATL,Tule Lake,41.9465,-121.539,3005,68.2955,1982,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,2700,128.5714,1982,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,2668,7.711,1982,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,2585,126.0976,1982,
CAST,Stockton,38.116,-121.3954,2555,37.5735,1982,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,2413,100.5417,1982,
CAPA,Palo Alto,37.4064,-122.1559,2357,9.6204,1982,
ORCO,Corvallis,44.5071,-123.2695,2315,22.9208,1982,
TX1E,Padre Island National Seashore,27.3333,-97.3333,2306,27.1294,1982,
CAMC,Marin County (southern),37.9214,-122.5643,2303,7.0644,1982,
CACS,Crystal Springs,37.5184,-122.3751,2262,10.0533,1982,
CALS,Los Baños,37.0612,-120.8849,2181,20.4789,1982,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,1990,37.1963,1982,
LA0M,Creole,29.8667,-93.1,1960,178.1818,1982,
NMRO,Roswell,33.397,-104.3983,1875,38.2653,1982,
BCWR,White Rock,49.062,-122.7289,1788,12.3737,1982,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1770,10.6627,1982,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1630,20.6329,1982,
TXAM,Amarillo,34.9851,-101.7021,1500,73.1707,1982,
TX09,Lake Thomas,32.5833,-101.1667,1489,141.8095,1982,
OREU,Eugene,44.0768,-123.179,1448,8.3699,1982,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1312,11.5088,1982,
NJOC,Oceanville,39.4422,-74.4605,1310,11.4912,1982,
CAMD,Moss Landing,36.897,-121.7407,1297,5.8031,1982,
TXHO,Houston,29.7497,-94.9492,1250,3.5714,1982,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,1222,10.9596,1982,
TXLS,La Sal Vieja,26.4849,-97.9649,1210,26.8889,1982,
WAKA,Kent-Auburn,47.3598,-122.1787,1065,8.2879,1982,
CAOC,Orange County (coastal),33.6725,-117.9453,1028,4.573,1982,
BCCO,Comox,49.6726,-124.9287,1014,8.6667,1982,
SCMC,McClellanville,33.1003,-79.4037,1000,17.2414,1982,
TXAR,Aransas N.W.R.,28.2333,-96.8833,956,19.8753,1982,
CAMR,Morro Bay,35.3,-120.7767,951,3.3604,1982,
CAOA,Oakland,37.8146,-122.233,947,2.3675,1982,
CAGM,Grass Mountain,34.6333,-118.4167,902,42.9524,1982,
CASD,San Diego,32.6473,-117.117,902,4.8107,1982,
SC08,Santee N.W.R.,33.4833,-80.3667,900,26.4706,1982,
CA1G,Creighton Ranch Preserve,36.1167,-119.5333,863,12.6354,1982,
ORSA,Salem,44.9437,-123.0388,752,6.2667,1982,
BCVI,Victoria,48.4667,-123.4,731,3.5229,1982,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,730,18.25,1982,
NYQU,L.I.: Queens,40.6932,-73.7448,652,6.2095,1982,
IDAF,American Falls Reservoir,42.9833,-112.7,604,24.16,1982,
VABB,Back Bay N.W.R.,36.65,-76,566,4.3876,1982,
CASS,Salton Sea (south),33.1579,-115.6132,545,8.7903,1982,
LAPP,Pine Prairie,30.7643,-92.3765,525,6.9079,1982,
TX0M,Lubbock County,33.55,-101.75,451,8.2,1982,
KSQU,Quivira N.W.R.,38.15,-98.4833,421,22.1579,1982,
TXSN,Stanton,32.0833,-101.7,416,15.6981,1982,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,409,7.1754,1982,
NY2R,Lower Hudson,40.7667,-73.9833,407,2.0872,1982,
TXBA,Balmorhea,30.9858,-103.7459,406,14,1982,
CALN,Lancaster,34.7043,-118.086,406,6.4444,1982,
TXSG,San Angelo,31.4439,-100.4823,400,8.5106,1982,
FLCE,Coot Bay-Everglades N.P.,25.141,-80.9582,390,4.875,1982,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,378,0.4135,1982,
WATA,Tacoma,47.2335,-122.5167,376,3.0619,1982,
NMLV,Las Vegas,35.595,-105.2152,375,37.5,1982,
WASD,Sequim-Dungeness,48.1,-123.0667,367,3.7449,1982,
BCVA,Vancouver,49.2603,-123.105,352,0.9442,1982,
TNHI,Hiwassee,35.3655,-84.92,351,5.4,1982,
CABE,Benicia,38.1143,-122.1094,351,2.9595,1982,
LA05,Monroe,32.5667,-91.9667,318,11.3571,1982,
CAAN,Año Nuevo,37.2147,-122.3182,317,1.4744,1982,
DERE,Rehoboth,38.6035,-75.1073,300,3.4483,1982,
COCU,Curecanti National Recreational Area,38.45,-107.2,300,18.75,1982,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,280,4.1791,1982,
TXST,San Antonio,29.3148,-98.608,267,3,1982,
TXMI,Midland,31.95,-102.0333,265,6.9737,1982,
TXRU,Ruidosa,29.95,-104.6667,260,14.8571,1982,
BCDU,Duncan,48.7882,-123.6714,254,3.7353,1982,
TXLW,Lake Meredith (west),35.5168,-101.7833,254,15.875,1982,
CAWS,Western Sonoma County,38.3853,-123.0306,248,1.3018,1982,
LAJB,Johnsons Bayou,29.801,-93.7149,247,3.8,1982,
ORCB,Coos Bay,43.3759,-124.2973,232,2.279,1982,
CASL,San Jacinto Lake,33.8745,-117.1239,229,3.1806,1982,
NMLO,Loving,32.291,-104.0667,229,6.9394,1982,
BCMA,Greater Masset,54.0464,-132.1903,228,6.3333,1982,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,227,1.081,1982,
FLMR,Myakka River S.P.,27.233,-82.236,224,2.9867,1982,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,220,2.8205,1982,
KS0J,Elk City Reservoir,37.25,-95.85,200,11.7647,1982,
FLCO,Cocoa,28.3622,-80.7026,199,1.363,1982,
WAOL,Olympia,47.0722,-122.8533,196,1.7422,1982,
VAWI,Williamsburg,37.2792,-76.6987,192,2.3415,1982,
CA2K,Arroyo Cheap Thrills,38.1333,-122.6167,190,1.6964,1982,
WAGH,Grays Harbor,46.9667,-124.05,174,1.045,1982,
ORTB,Tillamook Bay,45.5167,-123.8833,163,2.0375,1982,
CARS,Rancho Santa Fe,33.0003,-117.1628,159,1.6825,1982,
TX2Y,Lake Livingston (upper),30.8667,-95.3167,157,9.5152,1982,
FLTA,Tampa,28.0107,-82.4595,156,1.56,1982,
TXGA,Galveston,29.3333,-94.8333,154,1.6042,1982,
WATC,Tri-Cities,46.2357,-119.1805,152,2.375,1982,
CATO,Thousand Oaks,34.1489,-118.9699,150,2.0833,1982,
MDLK,Lower Kent County,39.1427,-76.1921,147,1.1136,1982,
ORPD,Portland,45.5167,-122.7,132,1.0076,1982,
CALH,Lake Henshaw,33.2112,-116.7255,127,1.3298,1982,
COMV,Monte Vista N.W.R.,37.497,-106.0461,120,7.5,1982,
AZEL,Elfrida,31.6667,-109.6833,113,1.0463,1982,
COBL,Barr Lake,39.9721,-104.6955,110,5.5,1982,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,109,0.5291,1982,
CASB,Santa Barbara,34.4512,-119.7627,108,0.3149,1982,
TN0G,Lebanon,36.25,-86.3667,105,3.5593,1982,
NMBL,Bluewater Lake,35.2579,-108.1027,102,2.04,1982,
FLSM,St. Marks,30.1536,-84.2227,100,1.2821,1982,
FLSC,Sanibel-Captiva,26.4594,-82.1567,100,0.7463,1982,
MSVI,Vicksburg,32.3108,-90.9068,100,1.6639,1982,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,92,1.2517,1982,
TXDR,Del Rio,29.4651,-100.9585,84,4.2,1982,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,82,0.4633,1982,
TXAU,Austin,30.1834,-97.698,79,0.4633,1982,
LAGI,Grand Isle,29.1996,-90.0458,79,2.6333,1982,
AK03,Izembek N.W.R.,55.2167,-162.7167,78,10.4,1982,
NVRL,Ruby Lake,40.2,-115.5,77,2.4601,1982,
TXOR,Old River,29.8776,-94.7263,75,1.9737,1982,
VAHO,Hopewell,37.367,-77.2842,75,0.7009,1982,
AZPR,Prescott,34.5419,-112.4701,69,0.4107,1982,
WAKC,Kitsap County,47.6323,-122.6609,68,0.7514,1982,
UTSL,Salt Lake City,40.7695,-111.8884,68,0.7226,1982,
CASR,Santa Rosa,38.4379,-122.7116,67,0.4891,1982,
QCMO,Montreal,45.4525,-73.6443,66,0.4552,1982,
MIAB,Anchor Bay,42.6273,-82.6647,64,0.8591,1982,
BCSD,Sayward,50.3667,-125.9167,59,7.8667,1982,
WALP,Leadbetter Point,46.5605,-123.9894,59,1.6389,1982,
CA2F,Mount Shasta,41.4667,-122.35,59,0.7041,1982,
OKHR,Hulah Reservoir,36.9289,-96.0873,57,1.0364,1982,
TXAB,Abilene,32.3501,-99.7502,55,0.679,1982,
NYCS,L.I.: Central Suffolk County,40.8333,-72.7838,52,0.3133,1982,
WYJH,Jackson Hole,43.5742,-110.7332,52,0.7879,1982,
FLHC,Hamilton County,30.336,-82.7595,52,1.5294,1982,
MDSD,Southern Dorchester County,38.3617,-76.0371,51,0.4636,1982,
KSDC,Dodge City,37.7777,-100.01,50,2.0833,1982,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,50,0.8065,1982,
MAMC,Mid-Cape Cod,41.7004,-70.3002,47,0.752,1982,
MOMI,Mingo N.W.R.,36.9833,-90.2,46,1.2778,1982,
NJAS,Assunpink,40.16,-74.4242,45,0.5625,1982,
CALW,LaGrange-Waterford,37.6531,-120.5876,44,1.0233,1982,
TXBS,Big Spring,32.2391,-101.4162,43,1.5357,1982,
ORPO,Port Orford,42.8196,-124.4828,43,0.7963,1982,
NYBU,Buffalo,43.0016,-78.9651,42,0.3158,1982,
CAKR,Kern River Valley,35.6625,-118.4588,42,0.8936,1982,
COPR,Pueblo Reservoir,38.2354,-104.7857,42,1.2139,1982,
ILUC,Union County,37.4676,-89.4048,41,0.346,1982,
CORF,Roaring Fork River Valley,39.4579,-107.2624,41,0.4316,1982,
ILCS,Crane Lake-Sangamon,40.1233,-90.2323,41,0.7069,1982,
AZ0H,Gila River,33.3,-112.7333,40,0.8247,1982,
NMFA,Farmington,36.7833,-108.102,39,1.0541,1982,
IA1B,DeSoto N.W.R.,41.55,-96.0333,39,0.6989,1982,
RISK,South Kingstown,41.4295,-71.5588,37,0.4157,1982,
CO12,Hotchkiss,38.7667,-107.7333,37,1.4231,1982,
MDOC,Ocean City,38.3128,-75.2122,37,0.2176,1982,
DCDC,Washington,38.8674,-77.0685,37,0.1289,1982,
WAPT,Port Townsend,48.05,-122.7333,36,0.1452,1982,
ILMI,Meredosia Island,39.8542,-90.5937,36,0.8,1982,
CAMM,Mammoth Lakes,37.6333,-118.8667,36,1.1613,1982,
CODE,Denver,39.587,-105.143,35,0.1557,1982,
KS0N,Pittsburg,37.3833,-94.6833,35,1.0938,1982,
LA0D,Venice,29.3,-89.3833,34,1.0303,1982,
VACC,Cape Charles,37.1899,-75.941,34,0.1921,1982,
