Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
LACA,Catahoula N.W.R.,31.508,-92.0589,127775,3340.5229,2010,
TXKW,Kenedy County Wind Turbines,27.0727,-97.4447,62762,1082.1034,2010,
BCLA,Ladner,49.0538,-123.0573,38685,196.8702,2010,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,34768,445.7436,2010,
CAMA,Marysville,39.2,-121.5,21543,371.431,2010,
WAPB,Padilla Bay,48.4834,-122.5667,20887,128.5354,2010,
ORFG,Forest Grove,45.4851,-123.1269,17003,184.8152,2010,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,13113,140.622,2010,
WABG,Bellingham,48.8112,-122.5629,9326,0,2010,
ORCV,Coquille Valley,43.115,-124.2983,8584,70.9421,2010,
CASM,Sacramento,38.6,-121.55,7537,45.4036,2010,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,6791,50.3037,2010,
CARC,Rio Cosumnes,38.3505,-121.4175,6446,37.8065,2010,
ORAI,Airlie,44.7131,-123.1744,6027,51.1847,2010,
CABE,Benicia,38.1143,-122.1094,5999,24.7893,2010,
TXRO,Rockport,28.0669,-97.1167,5856,44.5323,2010,
NMRO,Roswell,33.397,-104.3983,5021,97.4951,2010,
CAPV,Peace Valley,39.1982,-121.8219,4952,225.0909,2010,
CAMW,Merced N.W.R.,37.2301,-120.6885,4838,193.52,2010,
WAEV,Everett-Marysville,48.0833,-122.2167,4536,41.0498,2010,
TXTA,Trinity River Audubon Center,32.6407,-96.6577,4447,80.8545,2010,
WAED,Edmonds,47.8524,-122.2489,4220,80.7656,2010,
ORCO,Corvallis,44.5071,-123.2695,4059,30.1224,2010,
MOMI,Mingo N.W.R.,36.9833,-90.2,4010,69.7391,2010,
TXPA,Port Aransas,27.8502,-97.1,3939,41.0313,2010,
ORTB,Tillamook Bay,45.5167,-123.8833,3807,40.5,2010,
BCWR,White Rock,49.062,-122.7289,3681,13.0071,2010,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,3516,34.4706,2010,
NCBP,Bodie-Pea Island,35.7824,-75.5458,2860,27.5,2010,
LASC,Sweet Lake-Cameron Prairie N.W.R.,30.0373,-93.0875,2826,37.9329,2010,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,2597,22.1021,2010,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,2592,6.8662,2010,
CAPR,Point Reyes Peninsula,38.1216,-122.8901,2547,6.3835,2010,
ORDA,Dallas,44.8965,-123.3384,2425,38.8,2010,
TXAR,Aransas N.W.R.,28.2333,-96.8833,2301,25.8539,2010,
CAST,Stockton,38.116,-121.3954,2170,18.0457,2010,
VAWA,Walkerton,37.6809,-77.0313,2151,27.8447,2010,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,2123,41.4244,2010,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.15,-92.0667,2000,51.9481,2010,"nu,mo,eo,gd"
WAKA,Kent-Auburn,47.3598,-122.1787,1955,10.831,2010,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,1722,19.2402,2010,
TXCK,Choke Canyon,28.4913,-98.3082,1580,19.3865,2010,
SCMC,McClellanville,33.1003,-79.4037,1570,27.4236,2010,
CASS,Salton Sea (south),33.1579,-115.6132,1542,22.0286,2010,
LAJB,Johnsons Bayou,29.801,-93.7149,1504,45.5758,2010,
MXCR,"Colorado River Delta, Sonora, Mexico",31.5503,-114.5203,1392,52.5283,2010,
CAMR,Morro Bay,35.3,-120.7767,1247,6.0096,2010,
OREU,Eugene,44.0768,-123.179,1246,5.0141,2010,
CASH,Salton Sea (north),33.5179,-116.1031,1184,16.6761,2010,
BCVI,Victoria,48.4667,-123.4,1181,2.8527,2010,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1164,7.8252,2010,
CALC,Lincoln,38.8704,-121.3919,1121,9.5,2010,
MXNP,"Navopatia, Sonora, Mexico",26.4,-109.2333,1109,69.3125,2010,
WATO,Toppenish N.W.R.,46.3609,-120.4179,1013,16.4049,2010,
WAPT,Port Townsend,48.05,-122.7333,998,13.3067,2010,
TXKI,Kingsville,27.4658,-97.8551,980,15.0192,2010,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,980,7.6563,2010,
CODV,Denver (urban),39.7347,-104.8753,950,8.0169,2010,
MSAL,Arkabutla Lake,34.7624,-90.1306,875,36.4583,2010,
CACW,Caswell-Westley,37.6061,-121.174,844,15.7757,2010,
WASB,Skagit Bay,48.2973,-122.3879,840,9.3593,2010,
TXLE,Lake Meredith (east),35.6833,-101.6167,809,101.125,2010,
CAOC,Orange County (coastal),33.6725,-117.9453,793,2.1461,2010,
UTSL,Salt Lake City,40.7695,-111.8884,772,7.215,2010,
BCVA,Vancouver,49.2603,-123.105,705,2.0288,2010,
ORBR,Brownsville,44.3536,-122.9671,700,11.1554,2010,
CALS,Los Baños,37.0612,-120.8849,648,11.8899,2010,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,644,37.8824,2010,
WASD,Sequim-Dungeness,48.1,-123.0667,637,2.7135,2010,
ARLO,Lonoke,34.749,-91.8957,615,10,2010,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,610,8.7143,2010,
SCWB,Winyah Bay,33.2458,-79.2292,593,13.8713,2010,
WAEA,East Lake Washington,47.5899,-121.9995,592,10.1197,2010,
WAWK,Wahkiakum,46.1917,-123.4667,584,7.6842,2010,
WAGH,Grays Harbor,46.9667,-124.05,564,5.5704,2010,
CASA,Santa Ana River Valley,33.9068,-117.4889,530,8.7967,2010,
CALW,LaGrange-Waterford,37.6531,-120.5876,505,8.1781,2010,GD
UTFS,Fish Springs N.W.R.,39.8107,-113.399,500,25,2010,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,490,8.75,2010,
TXMN,McNary,31.2682,-105.7871,485,16.7241,2010,
TXCT,Coastal Tip,26.0278,-97.2334,464,7.0038,2010,
CASD,San Diego,32.6473,-117.117,462,1.8896,2010,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,450,23.6842,2010,
TXLS,La Sal Vieja,26.4849,-97.9649,437,3.6116,2010,
CARS,Rancho Santa Fe,33.0003,-117.1628,431,1.9524,2010,
BCCO,Comox,49.6726,-124.9287,431,4.8701,2010,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,405,11.0959,2010,
WASA,Satsop,46.9834,-123.7167,401,7.4605,2010,
AZPR,Prescott,34.5419,-112.4701,387,2.6507,2010,
LACR,Creole,29.8159,-93.1113,387,12.384,2010,
CASJ,San Jose,37.4033,-121.8821,386,1.7175,2010,
NCPI,Portsmouth Island,35,-76.1167,380,15.2,2010,
CAHF,Hayward-Fremont,37.6068,-122.0667,379,1.3934,2010,
LASA,Sabine N.W.R.,29.8545,-93.3892,378,4.4211,2010,
CAHL,Honey Lake,40.3434,-120.4229,372,8.6012,2010,
COJM,John Martin Reservoir,38.058,-103.033,369,6.9296,2010,
NMSE,Sevilleta N.W.R.,34.3167,-106.95,365,7.766,2010,
CACS,Crystal Springs,37.5184,-122.3751,358,1.5365,2010,
CASZ,Sonoma Valley,38.2931,-122.5037,344,1.4924,2010,
BCDU,Duncan,48.7882,-123.6714,336,3.4639,2010,
CASL,San Jacinto Lake,33.8745,-117.1239,335,3.2843,2010,
CAPA,Palo Alto,37.4064,-122.1559,323,1.2985,2010,
IDAF,American Falls Reservoir,42.9833,-112.7,318,8.5946,2010,
VAFB,Fort Belvoir,38.709,-77.1939,311,0.9311,2010,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,304,1.4009,2010,
CAAA,Auburn,38.9758,-121.1438,303,2.6348,2010,
CADN,Del Norte County,41.8446,-124.1712,303,3.4432,2010,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,299,2.9751,2010,
WAOH,Oak Harbor,48.2646,-122.6805,296,3.6656,2010,
TXBP,Bolivar Peninsula,29.5504,-94.4668,285,4.56,2010,
BCNN,Nanaimo,49.1668,-123.9333,283,2.3782,2010,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,281,2.5839,2010,
TXFR,Freeport,29.0172,-95.3551,270,0.9756,2010,
ORYB,Yaquina Bay,44.5866,-124.0642,266,4.547,2010,
CATO,Thousand Oaks,34.1489,-118.9699,255,1.5765,2010,
TXAM,Amarillo,34.9851,-101.7021,254,14.9412,2010,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,249,4.4071,2010,
TXST,San Antonio,29.3148,-98.608,247,3.4306,2010,
CAMD,Moss Landing,36.897,-121.7407,242,1.0431,2010,
TXCY,Cypress Creek,29.9561,-95.89,240,1.4747,2010,
SCAB,Ace Basin,32.6126,-80.4813,238,21.6364,2010,
NMCV,Clovis,34.4194,-103.1698,237,18.2308,2010,
NJOC,Oceanville,39.4422,-74.4605,230,2.6901,2010,
WAOL,Olympia,47.0722,-122.8533,220,1.1282,2010,
NVCC,Carson City,39.1766,-119.7332,203,3.961,2010,
KSQU,Quivira N.W.R.,38.15,-98.4833,201,4.7857,2010,
AZAV,Avra Valley,32.2501,-111.25,200,2.9197,2010,
ILHL,Horseshoe Lake,37.2089,-89.3311,200,4,2010,
MOHF,(Horton) Four Rivers,38.02,-94.357,197,3.5179,2010,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,191,1.501,2010,
ORCE,Columbia Estuary,46.2192,-123.9461,181,2.366,2010,
WASJ,San Juan Islands Archipelago,48.5462,-123.013,178,1.4864,2010,
OKSP,Salt Plains N.W.R.,36.785,-98.1789,170,4.8227,2010,
ORPD,Portland,45.5167,-122.7,169,0.674,2010,
LADA,D'Arbonne,32.6583,-92.241,167,0.7804,2010,
CAMC,Marin County (southern),37.9214,-122.5643,167,0.4665,2010,
CAAR,Arcata,40.8653,-124.1565,159,0.9938,2010,
ARPB,Pine Bluff,34.2295,-92.0033,150,2.4194,2010,
MDOC,Ocean City,38.3128,-75.2122,148,0.7769,2010,
TXWR,White River,33.482,-101.1082,148,4.2286,2010,
TXVC,Village Creek Drying Beds,32.7667,-97.1167,145,3.625,2010,
CAFO,Folsom,38.6618,-121.0974,144,0.7978,2010,
COBL,Barr Lake,39.9721,-104.6955,139,3.475,2010,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,139,2.3966,2010,
NLSJ,St. Johns,47.5833,-52.7239,139,2.2787,2010,
LAPP,Pine Prairie,30.7643,-92.3765,138,3.2857,2010,
KSPA,Parsons,37.4643,-95.2528,137,5.2692,2010,
CAOA,Oakland,37.8146,-122.233,133,0.3858,2010,
CACO,Chico,39.722,-121.8238,129,1.8429,2010,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,127,0.9807,2010,
NCAR,Alligator River N.W.R.,35.77,-76.08,126,1.5181,2010,
IDNA,Nampa,43.568,-116.6729,124,1.9077,2010,
AZRC,Ramsey Canyon,31.4599,-110.2068,123,0.7009,2010,
ORSU,Summer Lake,42.9731,-120.7778,122,3.4857,2010,
GASV,"Savannah, GA-SC",32.0842,-81.0667,120,0.6676,2010,
RINC,Newport County-Westport,41.5369,-71.1566,118,0.818,2010,
MXLN,"Laguna de Chapala, Jalisco, Mexico",20.3366,-103.2479,117,3.1622,2010,
TXWS,Weslaco,26.1507,-97.9421,117,0.6822,2010,
TXBV,Brownsville,25.9328,-97.4748,112,1.1256,2010,
NJLH,Lower Hudson,40.7751,-74.0009,109,0.9316,2010,
OKTI,Tishomingo N.W.R.,34.1833,-96.65,109,1.7581,2010,
VABB,Back Bay N.W.R.,36.65,-76,107,1.8772,2010,
TXNB,New Braunfels,29.7,-98.1167,107,2.2062,2010,
DERE,Rehoboth,38.6035,-75.1073,104,1.0297,2010,
CACH,China Lake,35.6518,-117.7056,103,2.4094,2010,
NMCA,Caballo,32.953,-107.3122,102,1.5814,2010,
TXCC,Corpus Christi,27.8334,-97.5833,102,1.0277,2010,
LACL,Cheneyville-Lecompte,31.1,-92.3667,100,2.3392,2010,
CATL,Tule Lake,41.9465,-121.539,100,2.7027,2010,
ORSA,Salem,44.9437,-123.0388,97,1.043,2010,
