Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,86414,939.2826,1993,
CALS,Los Ba–os,37.0612,-120.8849,22141,362.9672,1993,
CACW,Caswell-Westley,37.6061,-121.174,21831,338.4651,1993,
CAHF,Hayward-Fremont,37.6068,-122.0667,17364,72.8814,1993,
CACC,Contra Costa County,37.9538,-121.9923,13974,73.9365,1993,
CAPA,Palo Alto,37.4064,-122.1559,12863,62.4417,1993,
TXCY,Cypress Creek,29.9561,-95.89,11930,193.9837,1993,
LACW,Crowley,30.1107,-92.3619,9378,69.9851,1993,
CASJ,San Jose,37.4033,-121.8821,9294,36.0932,1993,
CASS,Salton Sea (south),33.1579,-115.6132,7681,117.2672,1993,
CATL,Tule Lake,41.9465,-121.539,5860,176.2406,1993,
CASM,Sacramento,38.6,-121.55,5195,42.9339,1993,
CABE,Benicia,38.1143,-122.1094,4528,23.3402,1993,
TXBP,Bolivar Peninsula,29.5504,-94.4668,4375,43.75,1993,
CASL,San Jacinto Lake,33.8745,-117.1239,3380,39.6481,1993,
CALN,Lancaster,34.7043,-118.086,2919,65.9661,1993,
TXFR,Freeport,29.0172,-95.3551,2690,7.1353,1993,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,2483,17.6412,1993,
TXST,San Antonio,29.3148,-98.608,2425,20.7265,1993,
CACH,China Lake,35.6518,-117.7056,2243,39.6991,1993,
TXLU,Lubbock County,33.5849,-101.7925,2137,48.2938,1993,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,2088,25.2326,1993,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,2084,10.512,1993,
MSSI,Sidon,33.3624,-90.2479,1700,47.8873,1993,
LASA,Sabine N.W.R.,29.8545,-93.3892,1678,10.791,1993,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1542,10.8401,1993,
CASH,Salton Sea (north),33.5179,-116.1031,1370,20.2214,1993,
CARS,Rancho Santa Fe,33.0003,-117.1628,1319,11.5702,1993,
ORKF,Klamath Falls,42.1595,-121.7351,1250,25.5102,1993,
AZRC,Ramsey Canyon,31.4599,-110.2068,1245,9.8031,1993,
LACR,Creole,29.8159,-93.1113,1185,16.4583,1993,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1160,12.6087,1993,
ARPB,Pine Bluff,34.2295,-92.0033,1047,16.046,1993,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,1038,14.2192,1993,
CAOC,Orange County (coastal),33.6725,-117.9453,1009,4.7594,1993,
VALC,Little Creek,36.8508,-76.0994,1000,8.4034,1993,
CASA,Santa Ana River Valley,33.9068,-117.4889,955,17.5229,1993,
TXGA,Galveston,29.3333,-94.8333,927,6.2424,1993,
NMRO,Roswell,33.397,-104.3983,905,11.2074,1993,
ALMT,Mobile-Tensaw Delta,30.75,-87.95,886,12.4789,1993,
CODV,Denver (urban),39.7347,-104.8753,881,8.3905,1993,
TXLS,La Sal Vieja,26.4849,-97.9649,878,12.0274,1993,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,866,6.8458,1993,
TXAU,Austin,30.1834,-97.698,854,5.4051,1993,
MOMI,Mingo N.W.R.,36.9833,-90.2,831,19.9042,1993,
LANO,New Orleans,30.0236,-89.9167,825,15,1993,
FLHC,Hamilton County,30.336,-82.7595,746,33.9091,1993,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,744,4.8078,1993,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,701,6.8725,1993,
NVHE,Henderson,36.0833,-114.95,629,16.3377,1993,
LAPP,Pine Prairie,30.7643,-92.3765,609,5.6783,1993,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,570,6.8675,1993,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,561,1.8097,1993,
MSAL,Arkabutla Lake,34.7624,-90.1306,560,14.7368,1993,
ILCY,Cypress Creek,37.319,-89.0213,549,7.625,1993,
TXAR,Aransas N.W.R.,28.2333,-96.8833,536,7.9407,1993,
TXCB,Calaveras-Braunig Lakes,29.2833,-98.3167,503,12.9806,1993,
MSHA,Hattiesburg,31.3073,-89.3166,500,8.7719,1993,
WATA,Tacoma,47.2335,-122.5167,495,3.6264,1993,
CASR,Santa Rosa,38.4379,-122.7116,491,3.851,1993,
AZTV,Tucson Valley,32.3016,-110.9735,460,3.5453,1993,
CAAR,Arcata,40.8653,-124.1565,445,2.2938,1993,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,430,8.9583,1993,
NMCA,Caballo,32.953,-107.3122,410,7.8846,1993,
WASE,Seattle,47.6017,-122.3341,403,2.5188,1993,
TXKI,Kingsville,27.4658,-97.8551,403,4.8554,1993,
ORCV,Coquille Valley,43.115,-124.2983,400,4.5198,1993,
MSWC,Washington County (south),33.097,-90.9857,385,8.0208,1993,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,380,6.4957,1993,
MXSM,"San Miguel de Allende, Guanajuato, Mexico",20.8667,-100.8167,375,35.7143,1993,
CABB,Big Bear Lake,34.2833,-116.9,373,10.507,1993,
ORDA,Dallas,44.8965,-123.3384,369,4.8235,1993,
AZNO,Nogales,31.4338,-110.9358,367,4.4217,1993,
TXEP,El Paso,31.7828,-106.4798,363,5.7165,1993,
TXRO,Rockport,28.0669,-97.1167,361,4.5125,1993,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,360,9.2308,1993,
TXLG,Longview,32.3765,-94.7162,350,2.0864,1993,
SCAB,Ace Basin,32.6126,-80.4813,349,5.8167,1993,
ORSI,Sauvie Island,45.7562,-122.8008,344,3.6402,1993,
WASB,Skagit Bay,48.2973,-122.3879,339,3.39,1993,
CACL,Clear Lake,38.9392,-122.7199,327,6.0556,1993,
CABA,Bakersfield,35.4311,-118.9173,321,2.9382,1993,
CACO,Chico,39.722,-121.8238,313,4.4714,1993,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,312,3.8519,1993,
NJOC,Oceanville,39.4422,-74.4605,307,3.9486,1993,
ORSA,Salem,44.9437,-123.0388,304,1.6344,1993,
CASD,San Diego,32.6473,-117.117,287,1.3881,1993,
NVFA,Fallon,39.3965,-118.773,282,5.697,1993,
CAMJ,Mojave River Valley,34.5071,-117.2689,277,3.4953,1993,
NYBR,L.I.: Brooklyn,40.616,-73.9448,277,2.5767,1993,
CATO,Thousand Oaks,34.1489,-118.9699,261,3.3569,1993,
TXBZ,Brazos Bend,29.3734,-95.6688,259,1.9328,1993,
TXOR,Old River,29.8776,-94.7263,255,3.6299,1993,
CACS,Crystal Springs,37.5184,-122.3751,242,1.4362,1993,
LATR,Tensas River N.W.R.,32.2833,-91.3667,237,4.5797,1993,
WACC,Cowlitz-Columbia,46.1092,-122.9787,237,4.9375,1993,
CAMC,Marin County (southern),37.9214,-122.5643,232,0.7918,1993,
CAHO,Hollister,36.8,-121.3667,227,4.2037,1993,
OREU,Eugene,44.0768,-123.179,220,1.2865,1993,
TXSG,San Angelo,31.4439,-100.4823,217,2.8742,1993,
ORCE,Columbia Estuary,46.2192,-123.9461,215,3.8222,1993,
TXDR,Del Rio,29.4651,-100.9585,211,7.0333,1993,
ILPM,Pere Marquette Park,38.9968,-90.6051,211,5.0238,1993,
ORCO,Corvallis,44.5071,-123.2695,203,1.2688,1993,
TXCT,Coastal Tip,26.0278,-97.2334,203,4.7209,1993,
SCMC,McClellanville,33.1003,-79.4037,194,2.8116,1993,
WAKA,Kent-Auburn,47.3598,-122.1787,194,4.0417,1993,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,193,1.2532,1993,
TXCK,Choke Canyon,28.4913,-98.3082,192,10.1053,1993,
TXCC,Corpus Christi,27.8334,-97.5833,191,1.7443,1993,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,189,0.8873,1993,
CAMD,Moss Landing,36.897,-121.7407,183,0.6501,1993,
CAOA,Oakland,37.8146,-122.233,177,0.571,1993,
WIMA,Madison,43.0747,-89.3843,177,0.7712,1993,
WAED,Edmonds,47.8524,-122.2489,174,2.7188,1993,
WAOL,Olympia,47.0722,-122.8533,174,1.0774,1993,
LAJB,Johnsons Bayou,29.801,-93.7149,169,4.1728,1993,
CASG,Santa Maria-Guadalupe,34.8833,-120.5833,168,1.6077,1993,
FLTA,Tampa,28.0107,-82.4595,165,1.875,1993,
MSJC,Jackson County,30.4366,-88.7119,157,1.8046,1993,
UTPR,Provo,40.2526,-111.6688,157,1.3652,1993,
WAGH,Grays Harbor,46.9667,-124.05,153,0.9273,1993,
GAGC,Glynn County,31.1128,-81.4261,151,1.6237,1993,
MOBO,Big Oak Tree S.P.,36.6667,-89.2667,150,4.1958,1993,
CAAG,Angwin,38.5715,-122.3977,145,1.9205,1993,
WASD,Sequim-Dungeness,48.1,-123.0667,143,1.2627,1993,
NVTM,Truckee Meadows,39.4679,-119.8205,137,2.0837,1993,
TXHO,Houston,29.7497,-94.9492,137,1.2925,1993,
CAES,Escondido,33.1025,-116.9403,134,1.2182,1993,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,124,3.5429,1993,
MSGR,Grenada,33.8051,-89.7016,123,2.9286,1993,
SCSN,Santee N.W.R.,33.5104,-80.408,122,1.6944,1993,
ARLV,Lake Village,33.4,-91.3167,121,3.1226,1993,
ORME,Medford,42.4026,-122.8559,119,1,1993,
TXWA,Waco,31.5194,-97.0451,119,2.404,1993,
ORPD,Portland,45.5167,-122.7,117,0.6464,1993,
WAOH,Oak Harbor,48.2646,-122.6805,116,1.6571,1993,
CAPP,Palos Verdes Peninsula,33.7723,-118.3279,115,0.9002,1993,
CASB,Santa Barbara,34.4512,-119.7627,113,0.3373,1993,
ORFG,Forest Grove,45.4851,-123.1269,112,1.9227,1993,
MSJA,Jackson,32.4476,-90.004,110,1.4148,1993,
TXLK,Lake Tawakoni,32.7667,-95.9167,110,1.9469,1993,
VABB,Back Bay N.W.R.,36.65,-76,106,0.8092,1993,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,105,1.7949,1993,
TXFW,Fort Worth,32.7661,-97.4715,102,0.7514,1993,
CALB,Long Beach-el Dorado,33.8533,-118.0908,102,1.971,1993,
TXBL,Buffalo Lake N.W.R.,34.9187,-102.0428,100,4,1993,
CAMR,Morro Bay,35.3,-120.7767,99,0.4129,1993,
CALU,La Purisima,34.6616,-120.5368,96,1.0549,1993,
TXWF,Wichita Falls,33.8877,-98.6298,90,2.7068,1993,
DERE,Rehoboth,38.6035,-75.1073,90,1.2857,1993,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,90,2.3841,1993,
TXAY,Armand Bayou,29.5498,-95.0489,90,0.7438,1993,
TXLV,Lewisville,33.0301,-96.9929,87,1.1678,1993,
MOSC,Loess Bluffs (formerly Squaw Creek) N.W.R.,40.0833,-95.2667,86,1.8696,1993,
TXPA,Port Aransas,27.8502,-97.1,85,0.9827,1993,
IDBO,Boise,43.6177,-116.1995,85,1.2977,1993,
TXPS,Palestine,31.7624,-95.7664,84,2.2703,1993,
WAML,Moses Lake,47.1381,-119.3214,84,2.5075,1993,
NJLH,Lower Hudson,40.7751,-74.0009,83,0.8646,1993,
TNCO,Columbia,35.599,-87.1613,83,3.0182,1993,
COFC,Fort Collins,40.6454,-105.1141,81,0.6953,1993,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,80,0.5797,1993,
CODE,Denver,39.587,-105.143,80,0.3628,1993,
ILUC,Union County,37.4676,-89.4048,76,1.0935,1993,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,75,0.9868,1993,
AZPR,Prescott,34.5419,-112.4701,75,0.8152,1993,
NYBW,Bronx-Westchester Region,40.9117,-73.7825,74,0.3515,1993,
