Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CACC,Contra Costa County,37.9538,-121.9923,26188,111.4383,1998,
CAPV,Peace Valley,39.1982,-121.8219,20120,304.8485,1998,
CALS,Los Ba–os,37.0612,-120.8849,13113,168.6559,1998,
CABE,Benicia,38.1143,-122.1094,9521,45.8115,1998,
CASS,Salton Sea (south),33.1579,-115.6132,9440,185.098,1998,
TXCY,Cypress Creek,29.9561,-95.89,8964,202.5763,1998,
CABA,Bakersfield,35.4311,-118.9173,7488,68.6972,1998,
CALN,Lancaster,34.7043,-118.086,7265,149.7938,1998,
CAMF,Milburn-Fresno,36.7788,-119.935,7084,236.1333,1998,
CACW,Caswell-Westley,37.6061,-121.174,6913,93.4189,1998,
LACW,Crowley,30.1107,-92.3619,6045,31.8158,1998,
CASM,Sacramento,38.6,-121.55,5106,27.2684,1998,
CAPA,Palo Alto,37.4064,-122.1559,4848,21.5467,1998,
CAHF,Hayward-Fremont,37.6068,-122.0667,4302,24.8671,1998,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,4018,22.0527,1998,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,3556,24.9544,1998,
CAST,Stockton,38.116,-121.3954,3536,25.3477,1998,
CASJ,San Jose,37.4033,-121.8821,2433,10.7655,1998,
FLHC,Hamilton County,30.336,-82.7595,2305,33.4058,1998,
ILCY,Cypress Creek,37.319,-89.0213,1967,22.8721,1998,RC
NVHE,Henderson,36.0833,-114.95,1917,50.4474,1998,
CACH,China Lake,35.6518,-117.7056,1774,24.8982,1998,
AZRC,Ramsey Canyon,31.4599,-110.2068,1631,23.3,1998,
CARC,Rio Cosumnes,38.3505,-121.4175,1554,9.2887,1998,
ARLV,Lake Village,33.4,-91.3167,1498,22.3582,1998,
MSAL,Arkabutla Lake,34.7624,-90.1306,1495,40.1342,1998,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1423,11.541,1998,
ORCV,Coquille Valley,43.115,-124.2983,1321,8.7483,1998,
ARPB,Pine Bluff,34.2295,-92.0033,1284,21.3112,1998,
MSHA,Hattiesburg,31.3073,-89.3166,1200,30.3797,1998,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,1167,11.4975,1998,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,1156,14.5868,1998,
CAOC,Orange County (coastal),33.6725,-117.9453,1141,4.075,1998,
LAPP,Pine Prairie,30.7643,-92.3765,1134,11.1724,1998,
TXLU,Lubbock County,33.5849,-101.7925,1034,18.4643,1998,
CATO,Thousand Oaks,34.1489,-118.9699,1030,12.795,1998,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,1029,3.1372,1998,
CASH,Salton Sea (north),33.5179,-116.1031,1014,15.2481,1998,
TXST,San Antonio,29.3148,-98.608,958,5.3222,1998,
ARLO,Lonoke,34.749,-91.8957,920,14.9593,1998,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,893,5.4121,1998,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,848,11.2318,1998,
KSEM,Emporia,38.4456,-96.0835,841,18.1838,1998,
LANO,New Orleans,30.0236,-89.9167,826,8.0039,1998,
TXAU,Austin,30.1834,-97.698,761,3.7122,1998,
ARAR,Arkadelphia,34.1333,-93.05,756,8.2174,1998,
CAMC,Marin County (southern),37.9214,-122.5643,699,1.902,1998,
CODV,Denver (urban),39.7347,-104.8753,683,6.6961,1998,
AZPR,Prescott,34.5419,-112.4701,680,5.3125,1998,
CACL,Clear Lake,38.9392,-122.7199,662,7.4382,1998,
MSTU,Tupelo,34.2276,-88.7012,645,27.4468,1998,
CAMJ,Mojave River Valley,34.5071,-117.2689,634,9.7165,1998,
UTSR,Silver Reef,37.2531,-113.3675,631,7.6485,1998,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,626,11.4862,1998,
ORKF,Klamath Falls,42.1595,-121.7351,625,9.8425,1998,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,610,4.3571,1998,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,608,12.8,1998,
LACA,Catahoula N.W.R.,31.508,-92.0589,606,7.6467,1998,
WATA,Tacoma,47.2335,-122.5167,606,3.8971,1998,
CAAR,Arcata,40.8653,-124.1565,584,3.2994,1998,
TXLS,La Sal Vieja,26.4849,-97.9649,584,9.7333,1998,
