Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,60000,7058.8235,1983,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,10220,365,1983,
NMRO,Roswell,33.397,-104.3983,9005,197.9121,1983,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,7405,145.1961,1983,
TXSN,Stanton,32.0833,-101.7,5375,223.9583,1983,
CACP,Carrizo Plain,35.25,-119.85,3905,79.6939,1983,
TXCC,Corpus Christi,27.8334,-97.5833,3597,40.6441,1983,
TXBS,Big Spring,32.2391,-101.4162,3241,90.0278,1983,
CAST,Stockton,38.116,-121.3954,2912,41.0141,1983,
TXLS,La Sal Vieja,26.4849,-97.9649,2836,72.7179,1983,
OKWA,Washita N.W.R.,35.6495,-99.2797,2500,96.1538,1983,
TX06,Colorado City,32.2833,-100.8833,2268,0,1983,
TXAR,Aransas N.W.R.,28.2333,-96.8833,1540,29.9029,1983,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,1026,11.8613,1983,
AZEL,Elfrida,31.6667,-109.6833,1000,6.25,1983,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,881,8.0091,1983,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,706,9.6712,1983,
FLGA,Gainesville,29.6027,-82.3127,694,4.6577,1983,
AZPC,Parker-Colorado River,34.0833,-114.3833,666,7.5682,1983,
FLKV,Kissimmee Valley,28.2062,-81.3936,526,6.454,1983,
CALS,Los Baños,37.0612,-120.8849,520,3.6984,1983,
TX1E,Padre Island National Seashore,27.3333,-97.3333,485,13.3609,1983,
TXKI,Kingsville,27.4658,-97.8551,308,7.1628,1983,
TXFR,Freeport,29.0172,-95.3551,275,0.9752,1983,
NMGR,Gila River,32.9152,-108.584,250,4.1667,1983,
TX2B,Cypress Creek,29.9167,-95.75,222,3.4419,1983,
CACO,Chico,39.722,-121.8238,192,2.5946,1983,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,188,7.4308,1983,
TXVI,Victoria,28.8723,-97.0784,186,1.3478,1983,
FLCO,Cocoa,28.3622,-80.7026,183,1.4077,1983,
CAPV,Peace Valley,39.1982,-121.8219,183,3,1983,
GAAL,Atlanta,33.9667,-84.6667,144,0.8471,1983,
NMLV,Las Vegas,35.595,-105.2152,135,13.5,1983,
