Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CALS,Los Ba–os,37.0612,-120.8849,24846,298.4505,2003,
CASM,Sacramento,38.6,-121.55,20939,99.4727,2003,
CAMF,Milburn-Fresno,36.7788,-119.935,16109,397.7531,2003,
TXBP,Bolivar Peninsula,29.5504,-94.4668,13327,166.5875,2003,
CABE,Benicia,38.1143,-122.1094,8642,37.7792,2003,
CASJ,San Jose,37.4033,-121.8821,7130,31.1354,2003,
CAHF,Hayward-Fremont,37.6068,-122.0667,6704,25.5634,2003,
CASS,Salton Sea (south),33.1579,-115.6132,6661,73.1978,2003,
CAPA,Palo Alto,37.4064,-122.1559,6211,25.1152,2003,
CACC,Contra Costa County,37.9538,-121.9923,5979,55.8785,2003,
MSSI,Sidon,33.3624,-90.2479,5455,272.75,2003,
CATL,Tule Lake,41.9465,-121.539,4110,95.5814,2003,
CACW,Caswell-Westley,37.6061,-121.174,3710,70,2003,
TXCY,Cypress Creek,29.9561,-95.89,2774,21.2567,2003,
NVFA,Fallon,39.3965,-118.773,2512,39.873,2003,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,2414,21.3628,2003,
CAST,Stockton,38.116,-121.3954,2413,17.6131,2003,
CATO,Thousand Oaks,34.1489,-118.9699,2185,20,2003,
LACL,Cheneyville-Lecompte,31.1,-92.3667,2020,36.7273,2003,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1800,8.0717,2003,
MSGR,Grenada,33.8051,-89.7016,1727,36.7447,2003,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,1708,15.8148,2003,
CASL,San Jacinto Lake,33.8745,-117.1239,1573,16.3854,2003,
CACH,China Lake,35.6518,-117.7056,1547,27.3322,2003,
CALN,Lancaster,34.7043,-118.086,1522,17.3943,2003,
WAML,Moses Lake,47.1381,-119.3214,1497,23.2996,2003,
CARC,Rio Cosumnes,38.3505,-121.4175,1466,8.4618,2003,
CAPV,Peace Valley,39.1982,-121.8219,1420,31.5556,2003,
TXAU,Austin,30.1834,-97.698,1419,2.5317,2003,
CAOC,Orange County (coastal),33.6725,-117.9453,1383,4.5493,2003,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,1330,10.6613,2003,
SCMC,McClellanville,33.1003,-79.4037,1272,18.7059,2003,
CAAR,Arcata,40.8653,-124.1565,1122,3.9893,2003,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1094,7.367,2003,
AZPR,Prescott,34.5419,-112.4701,1030,7.344,2003,
LACA,Catahoula N.W.R.,31.508,-92.0589,1000,12.4611,2003,
GASV,"Savannah, GA-SC",32.0842,-81.0667,934,6.0355,2003,
ARLV,Lake Village,33.4,-91.3167,931,77.5833,2003,
AZTV,Tucson Valley,32.3016,-110.9735,857,4.4928,2003,
UTLO,Logan,41.7993,-111.8333,843,7.4602,2003,
CABB,Big Bear Lake,34.2833,-116.9,810,29.7248,2003,
ARAR,Arkadelphia,34.1333,-93.05,806,8.7609,2003,
CODV,Denver (urban),39.7347,-104.8753,806,7.5859,2003,
ORFG,Forest Grove,45.4851,-123.1269,802,15.7255,2003,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,777,5.1118,2003,
WAEV,Everett-Marysville,48.0833,-122.2167,731,6.9619,2003,
CAMA,Marysville,39.2,-121.5,729,16.5682,2003,
CARS,Rancho Santa Fe,33.0003,-117.1628,729,4.0556,2003,
TXFR,Freeport,29.0172,-95.3551,722,2.4067,2003,
NCBP,Bodie-Pea Island,35.7824,-75.5458,683,8.4321,2003,
TXST,San Antonio,29.3148,-98.608,674,3.4083,2003,
ILCY,Cypress Creek,37.319,-89.0213,674,6.2263,2003,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,671,4.5034,2003,
UTPR,Provo,40.2526,-111.6688,644,4.6,2003,
TXDA,Dallas County,32.8258,-96.8312,637,4.8368,2003,
