Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CALS,Los Ba–os,37.0612,-120.8849,29151,417.9355,2008,
CASM,Sacramento,38.6,-121.55,28317,250.5929,2008,
CASJ,San Jose,37.4033,-121.8821,25324,108.6867,2008,
CASS,Salton Sea (south),33.1579,-115.6132,12493,219.1754,2008,
CAPV,Peace Valley,39.1982,-121.8219,12306,0,2008,
CAMA,Marysville,39.2,-121.5,10233,115.6271,2008,
CAMF,Milburn-Fresno,36.7788,-119.935,9182,296.1935,2008,
UTAI,Antelope Island,41.0047,-112.1611,8261,359.1739,2008,
CAHF,Hayward-Fremont,37.6068,-122.0667,7880,32.9363,2008,
CABE,Benicia,38.1143,-122.1094,7823,35.3183,2008,
CAMW,Merced N.W.R.,37.2301,-120.6885,5310,180,2008,
CACW,Caswell-Westley,37.6061,-121.174,5027,75.0299,2008,
LACW,Crowley,30.1107,-92.3619,4230,56.9697,2008,
CARC,Rio Cosumnes,38.3505,-121.4175,4017,20.8947,2008,
CAPA,Palo Alto,37.4064,-122.1559,3676,14.8405,2008,
TXLK,Lake Tawakoni,32.7667,-95.9167,3602,73.5102,2008,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,3219,73.5771,2008,
CABA,Bakersfield,35.4311,-118.9173,3034,34.4773,2008,
MSSI,Sidon,33.3624,-90.2479,3005,300.5,2008,
CASL,San Jacinto Lake,33.8745,-117.1239,2958,40.5205,2008,
CACC,Contra Costa County,37.9538,-121.9923,2753,24.0963,2008,
AZTV,Tucson Valley,32.3016,-110.9735,2626,16.0612,2008,
LACL,Cheneyville-Lecompte,31.1,-92.3667,2601,88.1695,2008,
TXGA,Galveston,29.3333,-94.8333,2528,25.407,2008,
ORCV,Coquille Valley,43.115,-124.2983,2259,19.1441,2008,
CATO,Thousand Oaks,34.1489,-118.9699,2253,13.8433,2008,
ARPB,Pine Bluff,34.2295,-92.0033,2113,43.3436,2008,
SCMC,McClellanville,33.1003,-79.4037,2068,32.9562,2008,
ARLO,Lonoke,34.749,-91.8957,1827,26.8676,2008,
CAOC,Orange County (coastal),33.6725,-117.9453,1739,5.0079,2008,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,1710,20.8537,2008,
DEWI,Wilmington,39.745,-75.6399,1694,10.0237,2008,
CALC,Lincoln,38.8704,-121.3919,1678,14.1603,2008,
CARS,Rancho Santa Fe,33.0003,-117.1628,1567,8.3797,2008,
CAST,Stockton,38.116,-121.3954,1563,12.3557,2008,
CALN,Lancaster,34.7043,-118.086,1520,19.0596,2008,
AZPR,Prescott,34.5419,-112.4701,1483,8.5723,2008,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,1479,4.9631,2008,
CAAR,Arcata,40.8653,-124.1565,1452,14.5564,2008,
CACH,China Lake,35.6518,-117.7056,1440,21.1765,2008,
CASD,San Diego,32.6473,-117.117,1397,5.7668,2008,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1358,9.6655,2008,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,1271,52.9583,2008,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1195,31.6556,2008,
LACA,Catahoula N.W.R.,31.508,-92.0589,1190,30.9091,2008,
FLHC,Hamilton County,30.336,-82.7595,1150,32.8571,2008,
CAYR,Yreka,41.7495,-122.5247,1146,19.7586,2008,
TXMN,McNary,31.2682,-105.7871,1117,38.5172,2008,
GASV,"Savannah, GA-SC",32.0842,-81.0667,1067,7.8026,2008,
TXLU,Lubbock County,33.5849,-101.7925,1059,14.9155,2008,
TXAU,Austin,30.1834,-97.698,1044,6.6181,2008,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1016,7.1549,2008,
ARAR,Arkadelphia,34.1333,-93.05,1006,12.694,2008,
NMRO,Roswell,33.397,-104.3983,1000,14.4404,2008,
CAMD,Moss Landing,36.897,-121.7407,983,4.2189,2008,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,974,14.5918,2008,
UTSL,Salt Lake City,40.7695,-111.8884,974,10.2797,2008,
NCWC,Wayne County,35.3239,-77.9845,950,32.2034,2008,
TXDA,Dallas County,32.8258,-96.8312,895,7.7826,2008,
NVHE,Henderson,36.0833,-114.95,888,50.7429,2008,
TXST,San Antonio,29.3148,-98.608,877,10.4405,2008,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,874,58.2667,2008,
MSGR,Grenada,33.8051,-89.7016,874,25.5182,2008,
CASH,Salton Sea (north),33.5179,-116.1031,858,14.7296,2008,
ORCO,Corvallis,44.5071,-123.2695,855,7.3866,2008,
CODV,Denver (urban),39.7347,-104.8753,842,6.736,2008,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,784,9.2781,2008,
WASB,Skagit Bay,48.2973,-122.3879,781,8.1995,2008,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,738,1.557,2008,
MSEL,Eagle Lake,32.5458,-90.58,685,0,2008,
NVFA,Fallon,39.3965,-118.773,680,12.2523,2008,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,669,2.7962,2008,
CASA,Santa Ana River Valley,33.9068,-117.4889,597,14.561,2008,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,588,6.0619,2008,
TXWS,Weslaco,26.1507,-97.9421,582,3.4955,2008,
WATA,Tacoma,47.2335,-122.5167,575,3.0504,2008,
NCAR,Alligator River N.W.R.,35.77,-76.08,539,6.0904,2008,
NMCA,Caballo,32.953,-107.3122,536,10.0187,2008,
CACO,Chico,39.722,-121.8238,536,7.4965,2008,
TXBS,Big Spring,32.2391,-101.4162,530,12.4706,2008,
CACS,Crystal Springs,37.5184,-122.3751,521,1.8015,2008,
ORCE,Columbia Estuary,46.2192,-123.9461,515,11.3187,2008,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,506,3.9301,2008,
MSHA,Hattiesburg,31.3073,-89.3166,480,15,2008,
NJLH,Lower Hudson,40.7751,-74.0009,454,3.2429,2008,
NMCV,Clovis,34.4194,-103.1698,406,26.623,2008,
TXFW,Fort Worth,32.7661,-97.4715,384,2.9202,2008,
CAPS,Pasadena-San Gabriel Valley,34.1199,-118.0913,380,4.0318,2008,
CALR,Lake Almanor,40.2833,-121.25,378,12.6,2008,
LACR,Creole,29.8159,-93.1113,377,29,2008,
CATL,Tule Lake,41.9465,-121.539,373,9.5641,2008,
MXMC,"Mexico City, Distrito Federal, Mexico",19.2333,-99.1833,371,11.2424,2008,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,371,3.757,2008,
CASO,San Bernardino Valley,34.0852,-117.301,371,5.0822,2008,
FLAL,Alafia Banks,27.792,-82.3349,370,5.5639,2008,
NYBR,L.I.: Brooklyn,40.616,-73.9448,362,3.4476,2008,
CAES,Escondido,33.1025,-116.9403,360,3,2008,
OREU,Eugene,44.0768,-123.179,357,1.4813,2008,
TXLS,La Sal Vieja,26.4849,-97.9649,354,4.1893,2008,
ARBD,Bayou DeView,34.872,-91.2917,354,5.4253,2008,
OKTU,Tulsa,36.3221,-95.9022,351,3.51,2008,
MSJC,Jackson County,30.4366,-88.7119,350,4.4304,2008,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,348,4.4473,2008,
ARCO,Conway,35.0916,-92.4227,347,3.8449,2008,
CASB,Santa Barbara,34.4512,-119.7627,344,0.9864,2008,
WAEV,Everett-Marysville,48.0833,-122.2167,338,2.7094,2008,
AZBA,Buenos Aires N.W.R.,31.5667,-111.45,331,4.7286,2008,
CAMR,Morro Bay,35.3,-120.7767,327,1.2874,2008,
TXNA,Nacogdoches,31.5332,-94.6563,319,2.5988,2008,
MSWC,Washington County (south),33.097,-90.9857,317,5.1967,2008,
MOHF,Horton-Four Rivers,38.02,-94.357,309,6.6452,2008,
TXCY,Cypress Creek,29.9561,-95.89,306,3.1546,2008,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,303,3.1645,2008,
ORKF,Klamath Falls,42.1595,-121.7351,301,5.0588,2008,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,294,2.5565,2008,
KSWI,Wichita,37.6912,-97.3496,289,5.1607,2008,
MOMI,Mingo N.W.R.,36.9833,-90.2,288,5.2364,2008,
WAGH,Grays Harbor,46.9667,-124.05,287,2.3286,2008,
CACL,Clear Lake,38.9392,-122.7199,287,2.8628,2008,
TXEP,El Paso,31.7828,-106.4798,284,5.5686,2008,
TXKI,Kingsville,27.4658,-97.8551,282,4.1018,2008,
TXVC,Village Creek Drying Beds,32.7667,-97.1167,279,4.2273,2008,
MSJA,Jackson,32.4476,-90.004,270,3.9706,2008,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,270,6.4671,2008,
CAKA,Kaweah,36.3667,-119.0667,269,4.2869,2008,
ORAI,Airlie,44.7131,-123.1744,266,2.3964,2008,
CAPR,Point Reyes Peninsula,38.1216,-122.8901,266,0.6115,2008,
CAON,Orange County (northeastern),33.7145,-117.6776,265,0.8768,2008,
TXFR,Freeport,29.0172,-95.3551,263,0.9943,2008,
TXSR,Sea Rim S.P.,29.7334,-93.9563,263,4.3471,2008,
CADM,Diamond Valley,33.627,-117.018,262,32.75,2008,
VANR,Nansemond River,36.8472,-76.4333,258,2.5608,2008,
IDBO,Boise,43.6177,-116.1995,256,2.8055,2008,
CALB,Long Beach-el Dorado,33.8533,-118.0908,256,1.0069,2008,
ORME,Medford,42.4026,-122.8559,255,1.9173,2008,
ORPR,Prineville,44.3668,-120.75,251,4.8269,2008,
CACU,Cachuma,34.6501,-119.9516,251,2.5612,2008,
ILME,Monroe County,38.2394,-90.2333,249,7.4328,2008,
ILCY,Cypress Creek,37.319,-89.0213,247,3.1871,2008,
ORBR,Brownsville,44.3536,-122.9671,245,5.1309,2008,
NMAL,Albuquerque,35.1833,-106.6167,244,2.7416,2008,
COBL,Barr Lake,39.9721,-104.6955,243,5.7176,2008,
ARHB,Holla Bend N.W.R.,35.166,-93.1382,243,2.8174,2008,
NCBP,Bodie-Pea Island,35.7824,-75.5458,241,2.7079,2008,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,235,1.088,2008,
CAOA,Oakland,37.8146,-122.233,234,0.6559,2008,
NMLV,Las Vegas,35.595,-105.2152,232,4.9892,2008,
LANO,New Orleans,30.0236,-89.9167,229,3.1696,2008,
TXLD,Laredo,27.5,-99.4167,227,8.1071,2008,
TXPA,Port Aransas,27.8502,-97.1,220,1.6058,2008,
