Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,167230,1979.0533,1986,
CATL,Tule Lake,41.9465,-121.539,24900,655.2632,1986,
BCLA,Ladner,49.0538,-123.0573,15004,88.7811,1986,
CAST,Stockton,38.116,-121.3954,11238,83.2444,1986,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,11208,171.1145,1986,
TXCY,Cypress Creek,29.9561,-95.89,7920,107.027,1986,
WAPB,Padilla Bay,48.4834,-122.5667,6729,65.9706,1986,
ORSI,Sauvie Island,45.7562,-122.8008,6201,72.5263,1986,
WABG,Bellingham,48.8112,-122.5629,5336,30.4914,1986,
LACA,Catahoula N.W.R.,31.508,-92.0589,5134,44.8384,1986,
OR0H,Forest Grove,45.4667,-123.1333,4766,80.7797,1986,
NCBP,Bodie-Pea Island,35.7824,-75.5458,4545,45.9091,1986,
OREU,Eugene,44.0768,-123.179,4251,22.1291,1986,
CASM,Sacramento,38.6,-121.55,4223,18.5219,1986,
CABE,Benicia,38.1143,-122.1094,4076,26.246,1986,
CAPA,Palo Alto,37.4064,-122.1559,3765,11.9524,1986,
WA0N,Skagit Bay,48.2667,-122.5,3390,62.2018,1986,
CAMA,Marysville,39.2,-121.5,3332,175.3684,1986,
CASS,Salton Sea (south),33.1579,-115.6132,3200,88.8889,1986,
ORCB,Coos Bay,43.3759,-124.2973,3103,41.484,1986,
MXMC,"Mexico City, Distrito Federal, Mexico",19.2333,-99.1833,3100,129.1667,1986,
ORDA,Dallas,44.8965,-123.3384,3040,31.0204,1986,
CALS,Los Baños,37.0612,-120.8849,2907,43.7143,1986,
ORSA,Salem,44.9437,-123.0388,2802,20.5275,1986,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,2765,18.1311,1986,
CAHF,Hayward-Fremont,37.6068,-122.0667,2306,12.3316,1986,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,2205,27.9114,1986,
CASA,Santa Ana River Valley,33.9068,-117.4889,2201,38.9558,1986,
CAMC,Marin County (southern),37.9214,-122.5643,2132,6.7898,1986,
LA0F,Rockefeller State Wildlife Refuge,29.7167,-92.7833,2022,49.5588,1986,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,1963,11.0904,1986,
WAKA,Kent-Auburn,47.3598,-122.1787,1866,12.6081,1986,
ORKF,Klamath Falls,42.1595,-121.7351,1728,30.3158,1986,
LAJB,Johnsons Bayou,29.801,-93.7149,1666,12.7176,1986,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,1598,9.1839,1986,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1542,22.1871,1986,
CARS,Rancho Santa Fe,33.0003,-117.1628,1516,15.7917,1986,
NCCH,Cape Hatteras,35.2188,-75.6067,1501,28.0561,1986,
TXFR,Freeport,29.0172,-95.3551,1495,4.1528,1986,
CAOC,Orange County (coastal),33.6725,-117.9453,1439,7.3493,1986,
CASL,San Jacinto Lake,33.8745,-117.1239,1349,14.3511,1986,
CACS,Crystal Springs,37.5184,-122.3751,1340,6.5049,1986,
CAMD,Moss Landing,36.897,-121.7407,1326,6.8705,1986,
CAOR,Oroville,39.5178,-121.5499,1264,28.0889,1986,
LACR,Creole,29.8159,-93.1113,1244,14.1847,1986,
TXKI,Kingsville,27.4658,-97.8551,1231,18.7082,1986,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,1219,3.6607,1986,
WASD,Sequim-Dungeness,48.1,-123.0667,1154,11.2039,1986,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1146,13.1422,1986,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1030,114.4444,1986,
CASD,San Diego,32.6473,-117.117,1010,8.4167,1986,
COMV,Monte Vista N.W.R.,37.497,-106.0461,1000,62.5,1986,
TXAR,Aransas N.W.R.,28.2333,-96.8833,952,19.1165,1986,
TX1E,Padre Island National Seashore,27.3333,-97.3333,924,19.4526,1986,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,865,4.7527,1986,
CATO,Thousand Oaks,34.1489,-118.9699,821,9.3295,1986,
BCPL,Port Clements,53.6346,-132.2129,799,51.5484,1986,
CA1G,Creighton Ranch Preserve,36.1167,-119.5333,779,20.7181,1986,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,775,11.0714,1986,
WALP,Leadbetter Point,46.5605,-123.9894,770,13.8489,1986,
BCWR,White Rock,49.062,-122.7289,738,3.3318,1986,
KSLC,Linn County,38.2833,-94.75,718,53.985,1986,
LATR,Tensas River N.W.R.,32.2833,-91.3667,689,7.6301,1986,
BCVI,Victoria,48.4667,-123.4,639,2.1407,1986,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,626,13.6087,1986,
COBL,Barr Lake,39.9721,-104.6955,615,17.3239,1986,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,585,2.9877,1986,
VABB,Back Bay N.W.R.,36.65,-76,545,5.0935,1986,
ORCO,Corvallis,44.5071,-123.2695,539,5.5,1986,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,525,6.25,1986,
