Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
OKSP,Salt Plains N.W.R.,36.785,-98.1789,26836,993.9259,2012,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,26500,1104.1667,2012,
NMRO,Roswell,33.397,-104.3983,8948,139.9656,2012,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,7800,119.5402,2012,
TXLS,La Sal Vieja,26.4849,-97.9649,6658,63.2589,2012,
TXQN,Quanah,34.3285,-99.6831,6560,234.2857,2012,
TNHI,Hiwassee,35.3655,-84.92,5718,119.125,2012,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,5669,57.8469,2012,
CACW,Caswell-Westley,37.6061,-121.174,5069,81.7581,2012,
TXAR,Aransas N.W.R.,28.2333,-96.8833,4886,49.1055,2012,
NMCA,Caballo,32.953,-107.3122,4214,58.9371,2012,
CAMW,Merced N.W.R.,37.2301,-120.6885,3786,154.5306,2012,
INMT,Muscatatuck N.W.R.,38.9594,-85.7983,3643,130.1071,2012,
OHWH,Western Hamilton County,39.2065,-84.6361,3205,29.7448,2012,
TXCC,Corpus Christi,27.8334,-97.5833,3142,28.9585,2012,
FLGA,Gainesville,29.6027,-82.3127,3000,10.0503,2012,
MIWA,Waterloo State Recreation Area,42.3245,-84.2097,2980,39.4702,2012,
LASC,Sweet Lake-Cameron Prairie N.W.R.,30.0373,-93.0875,2900,35.1302,2012,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,2709,22.3423,2012,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,2301,27.4746,2012,
MXMD,"Madera, Chihuahua, Mexico",29.1613,-108.1317,2114,192.1818,2012,
TXBZ,Brazos Bend,29.3734,-95.6688,1885,15.1406,2012,
INGP,Goose Pond,38.9678,-87.1864,1663,16.2007,2012,
CARC,Rio Cosumnes,38.3505,-121.4175,1579,7.2431,2012,
NMAL,Albuquerque,35.1833,-106.6167,1577,10.4784,2012,
TXKI,Kingsville,27.4658,-97.8551,1572,19.8235,2012,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1536,13.533,2012,
MIDO,Dowagiac,41.9667,-86.0833,1353,35.3725,2012,
INWH,Whitewater S.P.,39.5909,-84.9936,1200,30,2012,
LACL,Cheneyville-Lecompte,31.1,-92.3667,1145,38.1667,2012,
TXWR,White River,33.482,-101.1082,1115,34.8438,2012,
TXHG,Harlingen,26.177,-97.6813,1054,6.1368,2012,
FLLP,Lake Placid,27.2601,-81.3441,950,8.7963,2012,
TXUC,Uvalde County,29.2096,-99.7862,936,28.3636,2012,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,913,2.5485,2012,
TXAY,Armand Bayou,29.5498,-95.0489,786,5.2053,2012,
TXFR,Freeport,29.0172,-95.3551,786,4.0102,2012,
CACO,Chico,39.722,-121.8238,725,10.3571,2012,
ONLP,Long Point,42.6211,-80.3908,722,3.7216,2012,
TXCY,Cypress Creek,29.9561,-95.89,672,5.6997,2012,
UTOR,Ouray N.W.R.,40.1123,-109.3533,665,19.4161,2012,
FLKV,Kissimmee Valley,28.2062,-81.3936,660,17.3684,2012,
FLCL,Clermont,28.5404,-81.7651,630,7.1591,2012,
TXMW,Matador Wildlife Management,34.05,-100.2,614,36.1176,2012,
INPR,Pigeon River State Fish & Wildlife Area,41.6418,-85.2771,600,16,2012,
TXBR,Brazoria-Columbia Bottomlands,29.1521,-95.5657,574,4.592,2012,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,551,4.1429,2012,
WIHR,Horicon N.W.R.,43.5272,-88.6443,515,13.2903,2012,
FLEM,Emeralda-Sunnyhill,28.85,-81.8501,500,3.23,2012,
FLME,Melrose,29.748,-81.9929,500,8.6957,2012,
CODL,Delta,38.7714,-108.0394,460,19.1667,2012,
TNCS,Crossville,35.8621,-85.0169,459,9.3198,2012,
TXBS,Big Spring,32.2391,-101.4162,444,9.25,2012,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,410,1.7123,2012,
TNFR,Franklin-Coffee County,35.302,-86.0567,360,12.6316,2012,
FLEC,Econlockhatchee,28.7094,-81.1467,360,2.3453,2012,
TXRO,Rockport,28.0669,-97.1167,356,6.2456,2012,
FLBO,Brooksville,28.548,-82.3245,350,4.1667,2012,
KSRH,Red Hills,37.13,-98.42,345,9.5833,2012,
MIHO,Holland,42.75,-86.1,321,8.4474,2012,
NMGR,Gila River,32.9152,-108.584,308,7.969,2012,
FLEP,East Pasco,28.3103,-82.2374,300,8.3333,2012,
GACL,Carter's Lake,34.5801,-84.7917,300,3.3994,2012,
FLLW,Lake Wales,27.8939,-81.5189,280,2.9167,2012,
FLAB,Aripeka-Bayport,28.4667,-82.5833,275,5.3922,2012,
FLSR,Sarasota,27.2841,-82.4976,260,1.9697,2012,
TXGR,Granger,30.7062,-97.4019,235,2.2972,2012,
FLAL,Alafia Banks,27.792,-82.3349,228,3.1535,2012,
WIBA,Baraboo,43.4891,-89.7386,227,2.7515,2012,
FLWV,West Volusia County,29.0543,-81.3039,220,3.2593,2012,
WIMA,Madison,43.0747,-89.3843,211,0.9078,2012,
TXNB,New Braunfels,29.7,-98.1167,210,4.3478,2012,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,207,1.9482,2012,
FLLA,Lakeland,28.0261,-81.8507,200,1.444,2012,
MIBT,Battle Creek,42.3767,-85.2795,198,3.489,2012,
INOC,Oakland City,38.2899,-87.3454,195,2.4,2012,
TXPA,Port Aransas,27.8502,-97.1,179,1.8646,2012,
