Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXSN,Stanton,32.0833,-101.7,34135,1706.75,1987,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,18850,1472.6563,1987,
CAST,Stockton,38.116,-121.3954,10189,92.6273,1987,
CACP,Carrizo Plain,35.25,-119.85,4270,106.75,1987,
TXCC,Corpus Christi,27.8334,-97.5833,3154,16.8663,1987,
TXBS,Big Spring,32.2391,-101.4162,3075,99.1935,1987,
NMRO,Roswell,33.397,-104.3983,2432,43.0442,1987,
FLGA,Gainesville,29.6027,-82.3127,2030,12.3404,1987,
TXLS,La Sal Vieja,26.4849,-97.9649,2005,32.8689,1987,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,1570,22.6551,1987,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1456,57.098,1987,
TXVI,Victoria,28.8723,-97.0784,1289,18.9559,1987,
AZEL,Elfrida,31.6667,-109.6833,1250,17.8571,1987,
TXBZ,Brazos Bend,29.3734,-95.6688,1042,5.4698,1987,
KSQU,Quivira N.W.R.,38.15,-98.4833,878,39.9091,1987,
NMCA,Caballo,32.953,-107.3122,735,15.9783,1987,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,676,10.5625,1987,
CACW,Caswell-Westley,37.6061,-121.174,655,12.5962,1987,
TXFR,Freeport,29.0172,-95.3551,650,1.1927,1987,
CACO,Chico,39.722,-121.8238,474,5.7108,1987,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,470,3.8683,1987,
TX1E,Padre Island National Seashore,27.3333,-97.3333,436,32.2963,1987,
NMGR,Gila River,32.9152,-108.584,428,10.439,1987,
CAPV,Peace Valley,39.1982,-121.8219,415,5.1875,1987,
FLKV,Kissimmee Valley,28.2062,-81.3936,395,4.593,1987,
FLLP,Lake Placid,27.2601,-81.3441,325,3.5714,1987,
FLCO,Cocoa,28.3622,-80.7026,269,1.5549,1987,
TXCT,Coastal Tip,26.0278,-97.2334,179,3.469,1987,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,159,1.3947,1987,
