Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CAPV,Peace Valley,39.1982,-121.8219,598896,7486.2,1981,
CALR,Lake Almanor,40.2833,-121.25,45988,1094.9524,1981,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,28874,515.6071,1981,
ORSI,Sauvie Island,45.7562,-122.8008,26000,302.3256,1981,
TXPA,Port Aransas,27.8502,-97.1,19643,298.5258,1981,
BCLA,Ladner,49.0538,-123.0573,19122,134.1895,1981,
CASM,Sacramento,38.6,-121.55,18221,81.8553,1981,
TXBP,Bolivar Peninsula,29.5504,-94.4668,16865,272.0161,1981,
CAST,Stockton,38.116,-121.3954,15296,294.1538,1981,
CASH,Salton Sea (north),33.5179,-116.1031,15200,217.1429,1981,
CA01,Butte Valley,41.85,-122,9489,271.1143,1981,
CALS,Los Baños,37.0612,-120.8849,7997,119.3582,1981,
CASJ,San Jose,37.4033,-121.8821,7509,30.9777,1981,
TX0T,Buffalo Lake N.W.R.,34.8667,-102.1333,6000,250,1981,
CAMA,Marysville,39.2,-121.5,5696,345.2121,1981,
ORSA,Salem,44.9437,-123.0388,5275,42.8862,1981,
WA0M,Everett,48.15,-122.2333,4871,108.2444,1981,
ORDA,Dallas,44.8965,-123.3384,4037,55.3014,1981,
CASS,Salton Sea (south),33.1579,-115.6132,3808,92.878,1981,
BCWR,White Rock,49.062,-122.7289,3732,27.0435,1981,
TXAM,Amarillo,34.9851,-101.7021,3500,120.6897,1981,
TX0L,White River,33.55,-101.15,3350,108.0645,1981,
WABG,Bellingham,48.8112,-122.5629,3130,24.6457,1981,
TXAR,Aransas N.W.R.,28.2333,-96.8833,3090,59.4231,1981,
CASA,Santa Ana River Valley,33.9068,-117.4889,3089,102.9667,1981,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,3000,98.3607,1981,
CABE,Benicia,38.1143,-122.1094,2963,24.3668,1981,
NMRO,Roswell,33.397,-104.3983,2932,52.3571,1981,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,2247,31.2083,1981,
LAPP,Pine Prairie,30.7643,-92.3765,2206,36.4628,1981,
CASL,San Jacinto Lake,33.8745,-117.1239,2107,263.375,1981,
NCBP,Bodie-Pea Island,35.7824,-75.5458,1970,14.3796,1981,
CAFO,Folsom,38.6618,-121.0974,1957,11.1829,1981,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,1807,24.0933,1981,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,1805,16.1161,1981,
CAOC,Orange County (coastal),33.6725,-117.9453,1802,7.7874,1981,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,1750,43.75,1981,
CAAA,Auburn,38.9758,-121.1438,1600,37.7358,1981,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,1586,68.9565,1981,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,1559,13.6157,1981,
CAHF,Hayward-Fremont,37.6068,-122.0667,1551,6.572,1981,
TX0M,Lubbock County,33.55,-101.75,1410,31.6854,1981,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,1298,32.45,1981,
LA0K,Sabine N.W.R.,29.8,-93.45,1281,7.0734,1981,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,1249,10.4083,1981,
NMLA,Lakes Avalon-Brantley,32.5661,-104.294,1200,35.2941,1981,
CACS,Crystal Springs,37.5184,-122.3751,1154,6.5198,1981,
IDHV,Hagerman Valley,42.8167,-114.9,1000,55.5556,1981,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,970,3.8956,1981,
VAWI,Williamsburg,37.2792,-76.6987,955,9.3627,1981,
CAPA,Palo Alto,37.4064,-122.1559,939,4.1549,1981,
TX1E,Padre Island National Seashore,27.3333,-97.3333,932,12.5946,1981,
ORTB,Tillamook Bay,45.5167,-123.8833,930,14.88,1981,
CAMC,Marin County (southern),37.9214,-122.5643,925,3.7602,1981,
WAOL,Olympia,47.0722,-122.8533,895,6.7041,1981,
ORCO,Corvallis,44.5071,-123.2695,888,7.1555,1981,
CASD,San Diego,32.6473,-117.117,848,4.6773,1981,
WATA,Tacoma,47.2335,-122.5167,811,7.7981,1981,
CARS,Rancho Santa Fe,33.0003,-117.1628,767,8.9186,1981,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,765,5.4255,1981,
CAMD,Moss Landing,36.897,-121.7407,735,3.3562,1981,
WAKA,Kent-Auburn,47.3598,-122.1787,698,8.1163,1981,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,685,8.0588,1981,
CAMR,Morro Bay,35.3,-120.7767,613,7.5679,1981,
CAHL,Honey Lake,40.3434,-120.4229,584,12.1667,1981,
VABB,Back Bay N.W.R.,36.65,-76,583,5.1593,1981,
IDNA,Nampa,43.568,-116.6729,545,10,1981,
TXFR,Freeport,29.0172,-95.3551,513,1.4553,1981,
CAOA,Oakland,37.8146,-122.233,500,1.2407,1981,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,470,15.6667,1981,
TXLL,Lake Livingston (lower),30.7167,-95.0833,454,10.4368,1981,
CADN,Del Norte County,41.8446,-124.1712,452,3.8305,1981,
UTOG,Ogden,41.2198,-112.064,435,5.4037,1981,
TXKI,Kingsville,27.4658,-97.8551,418,8.8936,1981,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,418,2.5947,1981,
CACC,Contra Costa County,37.9538,-121.9923,408,2.9289,1981,
DERE,Rehoboth,38.6035,-75.1073,400,3.5714,1981,
NJOC,Oceanville,39.4422,-74.4605,400,3.3058,1981,
CA1G,Creighton Ranch Preserve,36.1167,-119.5333,399,5.0635,1981,
LAJB,Johnsons Bayou,29.801,-93.7149,374,5.4203,1981,
CA2F,Mount Shasta,41.4667,-122.35,372,6.5724,1981,
TXHO,Houston,29.7497,-94.9492,367,1.0338,1981,
CABB,Big Bear Lake,34.2833,-116.9,360,3.956,1981,
FLCE,Coot Bay-Everglades N.P.,25.141,-80.9582,355,3.3491,1981,
TXDA,Dallas County,32.8258,-96.8312,350,1.0606,1981,
BCDU,Duncan,48.7882,-123.6714,335,8.375,1981,
NY2R,Lower Hudson,40.7667,-73.9833,334,1.7487,1981,
OREU,Eugene,44.0768,-123.179,329,1.9128,1981,
NMLO,Loving,32.291,-104.0667,329,12.1852,1981,
TXST,San Antonio,29.3148,-98.608,323,2.6048,1981,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,319,1.8865,1981,
TXSG,San Angelo,31.4439,-100.4823,316,6.8696,1981,
BCCO,Comox,49.6726,-124.9287,304,2.6667,1981,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,292,1.4106,1981,
FLSM,St. Marks,30.1536,-84.2227,285,3.5625,1981,
NMLV,Las Vegas,35.595,-105.2152,280,28,1981,
IDRU,Rupert,42.6167,-113.65,276,25.0909,1981,
BCVI,Victoria,48.4667,-123.4,276,1.439,1981,
BCVA,Vancouver,49.2603,-123.105,258,0.6935,1981,
CASB,Santa Barbara,34.4512,-119.7627,247,0.8261,1981,
WASD,Sequim-Dungeness,48.1,-123.0667,244,3.873,1981,
ORPD,Portland,45.5167,-122.7,237,2.2571,1981,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,213,1.7975,1981,
TXGA,Galveston,29.3333,-94.8333,194,1.9208,1981,
FLGA,Gainesville,29.6027,-82.3127,175,1.8229,1981,
CAPC,Putah Creek,38.481,-122.0306,173,1.1382,1981,
CATO,Thousand Oaks,34.1489,-118.9699,168,3.2308,1981,
WAGH,Grays Harbor,46.9667,-124.05,159,1,1981,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,155,5.5357,1981,
CALH,Lake Henshaw,33.2112,-116.7255,153,1.4366,1981,
VACC,Cape Charles,37.1899,-75.941,151,0.8162,1981,
VAHO,Hopewell,37.367,-77.2842,150,1.3393,1981,
COBL,Barr Lake,39.9721,-104.6955,150,5.7034,1981,
WALP,Leadbetter Point,46.5605,-123.9894,148,3.0833,1981,
ORCB,Coos Bay,43.3759,-124.2973,144,1.2938,1981,
CAOR,Oroville,39.5178,-121.5499,130,2.6639,1981,
TNRL,Reelfoot Lake,36.4167,-89.3833,125,2.907,1981,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,125,1.0917,1981,
NYCS,L.I.: Central Suffolk County,40.8333,-72.7838,123,0.6089,1981,
TX0N,Hagerman N.W.R.,33.7167,-96.7333,121,2.0508,1981,
SCMC,McClellanville,33.1003,-79.4037,113,1.4675,1981,
AZMY,Martinez Lake-Yuma,32.8884,-114.4623,111,1.1212,1981,
TXBS,Big Spring,32.2391,-101.4162,111,2.7407,1981,
AL0S,Mobile,30.6667,-88.0667,108,2.615,1981,
CA2K,Arroyo Cheap Thrills,38.1333,-122.6167,106,0.9725,1981,
FLSC,Sanibel-Captiva,26.4594,-82.1567,105,0,1981,
COBO,Boulder,40.0256,-105.2725,103,0.5628,1981,
COMV,Monte Vista N.W.R.,37.497,-106.0461,100,12.5,1981,
CARB,Red Bluff,40.2074,-122.2117,99,2.8286,1981,
WATC,Tri-Cities,46.2357,-119.1805,94,1.2483,1981,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,94,1.3239,1981,
NYQU,L.I.: Queens,40.6932,-73.7448,89,0.8318,1981,
TN0G,Lebanon,36.25,-86.3667,85,1.7,1981,
FLCO,Cocoa,28.3622,-80.7026,84,0.6176,1981,
LAGI,Grand Isle,29.1996,-90.0458,84,1.8667,1981,
ORKF,Klamath Falls,42.1595,-121.7351,80,1.7021,1981,
MOMI,Mingo N.W.R.,36.9833,-90.2,77,1.925,1981,
NMFA,Farmington,36.7833,-108.102,75,1.9737,1981,
ORPO,Port Orford,42.8196,-124.4828,75,1.4151,1981,
CODE,Denver,39.587,-105.143,72,0.2963,1981,
NM0G,Thoreau-Bluewater Lake,35.3,-108.2167,67,1.1167,1981,
LANA,Natchitoches,31.824,-93.0635,62,2.3846,1981,
MAMC,Mid-Cape Cod,41.7004,-70.3002,60,0.7692,1981,
AR07,Pine Bluff,34.2167,-92,60,1.4634,1981,
WAPT,Port Townsend,48.05,-122.7333,60,1.0714,1981,
FLTA,Tampa,28.0107,-82.4595,58,0.1121,1981,
TXLW,Lake Meredith (west),35.5168,-101.7833,57,3.1667,1981,
CAON,Orange County (northeastern),33.7145,-117.6776,57,0.2727,1981,
CAKR,Kern River Valley,35.6625,-118.4588,55,0.567,1981,
TNHI,Hiwassee,35.3655,-84.92,55,0.9649,1981,
MA2T,Newburyport,42.7167,-70.9,55,0.8029,1981,
DCDC,Washington,38.8674,-77.0685,55,0.2007,1981,
NYBU,Buffalo,43.0016,-78.9651,54,0.4252,1981,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,54,0.75,1981,
TX2Y,Lake Livingston (upper),30.8667,-95.3167,53,2.1811,1981,
NVRL,Ruby Lake,40.2,-115.5,52,2.3636,1981,
CACO,Chico,39.722,-121.8238,51,0.6335,1981,
ORCE,Columbia Estuary,46.2192,-123.9461,51,1.2593,1981,
CALN,Lancaster,34.7043,-118.086,51,1.1591,1981,
NJBA,Barnegat,39.6667,-74.1667,50,0.5682,1981,
WASE,Seattle,47.6017,-122.3341,48,0.3871,1981,
CAWS,Western Sonoma County,38.3853,-123.0306,48,0.2565,1981,
AZ11,Nogales,31.3833,-110.9167,46,0.3172,1981,
KSLC,Linn County,38.2833,-94.75,45,2.25,1981,
TXOR,Old River,29.8776,-94.7263,44,0.9362,1981,
TXLS,La Sal Vieja,26.4849,-97.9649,43,0.8113,1981,
TXSN,Stanton,32.0833,-101.7,43,1.5357,1981,
CA1B,China Lake,35.6167,-117.6667,43,1.6538,1981,
BCNN,Nanaimo,49.1668,-123.9333,42,0.8077,1981,
TX25,Buffalo Bayou,29.75,-95.55,42,0.8077,1981,
TX2M,Lake Conroe,30.45,-95.6333,41,1.025,1981,
MSAL,Arkabutla Lake,34.7624,-90.1306,41,0.8913,1981,
TX2D,Sabine Lake,30.0167,-93.85,40,0.9091,1981,
NYSM,L.I.: Smithtown,40.9133,-73.1386,40,0.8511,1981,
IDAF,American Falls Reservoir,42.9833,-112.7,40,1.0471,1981,
TX2B,Cypress Creek,29.9167,-95.75,39,0.661,1981,
QCMO,Montreal,45.4525,-73.6443,38,0.304,1981,
CALL,Lost Lake-Fresno,36.95,-119.7,37,0.3149,1981,
MDEL,Elkton,39.5333,-75.9424,37,0.6116,1981,
WAEL,Ellensburg,47.006,-120.5895,36,1.44,1981,
MD03,Denton,38.9,-75.8333,35,0.5738,1981,
TXAB,Abilene,32.3501,-99.7502,35,1.1111,1981,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,35,0.3535,1981,
COPR,Pueblo Reservoir,38.2354,-104.7857,34,1,1981,
LA0D,Venice,29.3,-89.3833,34,1.0429,1981,
IDTF,Twin Falls,42.5565,-114.4635,34,0.9444,1981,
SCCA,Charleston,32.9333,-79.7,34,0.5354,1981,
ORME,Medford,42.4026,-122.8559,33,0.2538,1981,
MSSL,Sardis Lake,34.47,-89.7222,31,0.6458,1981,
BCCH,Chilliwack,49.1113,-121.9436,30,0.4412,1981,
TN0N,Ashland City,36.3167,-87.1167,30,0.4878,1981,
CAWB,Wallace-Bellota,38.1167,-120.9833,30,0.6,1981,
AKNC,Narrow Cape-Kalsin Bay,57.5226,-152.3081,30,2.5,1981,
ORMA,Malheur N.W.R.,42.8998,-118.8798,28,0.7368,1981,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,27,0.1233,1981,
MSJA,Jackson,32.4476,-90.004,27,0.3068,1981,
CAPP,Palos Verdes Peninsula,33.7723,-118.3279,27,0.2184,1981,
KS0N,Pittsburg,37.3833,-94.6833,27,0.675,1981,
CTOL,Old Lyme-Saybrook,41.2924,-72.427,27,0.303,1981,
TXAU,Austin,30.1834,-97.698,26,0.1646,1981,
TXNB,New Braunfels,29.7,-98.1167,26,0.963,1981,
TXRU,Ruidosa,29.95,-104.6667,25,0.7184,1981,
MDSA,Salisbury,38.3333,-75.7333,25,0.2525,1981,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,25,0.1263,1981,
WASP,Spokane,47.7151,-117.4112,25,0.1852,1981,
ILHL,Horseshoe Lake,37.2089,-89.3311,25,0.4902,1981,
NY3G,Bronx-Westchester Region,40.9,-73.7833,24,0.1263,1981,
NCRK,Roanoke Rapids,36.4025,-77.5651,24,0.4706,1981,
PALZ,Lititz,40.2261,-76.3024,22,0.2821,1981,
CORF,Roaring Fork River Valley,39.4579,-107.2624,22,0.3143,1981,
CASR,Santa Rosa,38.4379,-122.7116,21,0.1883,1981,
MDOC,Ocean City,38.3128,-75.2122,21,0.0959,1981,
AZML,Mormon Lake,35,-111.45,21,1.0244,1981,
NJCC,Cumberland County,39.3325,-75.2004,21,0.1944,1981,
TX2P,Alpine,30.4667,-103.7167,20,0.5479,1981,
CAGM,Grass Mountain,34.6333,-118.4167,20,1,1981,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,20,0.4545,1981,
ILUC,Union County,37.4676,-89.4048,20,0.2649,1981,
TX37,Trinity Valley,31.4333,-95.45,20,0.6098,1981,
AK03,Izembek N.W.R.,55.2167,-162.7167,20,2.5,1981,
TXMI,Midland,31.95,-102.0333,19,0.3393,1981,
CASC,Santa Cruz County,37.0162,-122.0499,19,0.1348,1981,
AZEL,Elfrida,31.6667,-109.6833,19,0.2879,1981,
ORYB,Yaquina Bay,44.5866,-124.0642,18,0.4444,1981,
CA0Y,Ventura,34.3,-119.25,18,0.3214,1981,
VA0S,Blacksburg,37.2333,-80.4167,17,0.1382,1981,
RINC,Newport County-Westport,41.5369,-71.1566,17,0.1545,1981,
