Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
CASM,Sacramento,38.6,-121.55,16232,97.1976,2012,
CALS,Los Ba–os,37.0612,-120.8849,14865,323.1522,2012,
LACW,Crowley,30.1107,-92.3619,9510,211.3333,2012,
CACW,Caswell-Westley,37.6061,-121.174,9496,153.1613,2012,
CASS,Salton Sea (south),33.1579,-115.6132,9200,120.6557,2012,
CAHF,Hayward-Fremont,37.6068,-122.0667,8761,43.3284,2012,
CASJ,San Jose,37.4033,-121.8821,7579,36.1663,2012,
ARPB,Pine Bluff,34.2295,-92.0033,5963,118.0792,2012,
CAPA,Palo Alto,37.4064,-122.1559,5313,24.2824,2012,
CACC,Contra Costa County,37.9538,-121.9923,5283,39.7218,2012,
CAEN,Elsinore,33.6667,-117.3331,5132,47.0826,2012,
CACO,Chico,39.722,-121.8238,5001,71.4429,2012,
ARAR,Arkadelphia,34.1333,-93.05,5000,86.2069,2012,
CAMA,Marysville,39.2,-121.5,4158,70.4746,2012,
CABA,Bakersfield,35.4311,-118.9173,4008,72.8727,2012,
CAPV,Peace Valley,39.1982,-121.8219,3697,97.2895,2012,
MIMW,Muskegon Wastewater,43.2642,-85.9481,3505,92.2368,2012,
CABE,Benicia,38.1143,-122.1094,3459,14.7254,2012,
ILPM,Pere Marquette Park,38.9968,-90.6051,3455,87.8688,2012,
GASV,"Savannah, GA-SC",32.0842,-81.0667,3027,14.6232,2012,
CALN,Lancaster,34.7043,-118.086,2634,37.3617,2012,
ARLO,Lonoke,34.749,-91.8957,2580,45.6476,2012,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,2516,22.9416,2012,
CACH,China Lake,35.6518,-117.7056,2382,33.9075,2012,
MXCR,"Colorado River Delta, Sonora, Mexico",31.5503,-114.5203,2377,169.7857,2012,
MSSI,Sidon,33.3624,-90.2479,2345,67,2012,
TXAU,Austin,30.1834,-97.698,2311,10.6375,2012,
CAMW,Merced N.W.R.,37.2301,-120.6885,2253,91.9592,2012,
CAOV,Oceanside-Vista-Carlsbad,33.1903,-117.2796,2087,10.9842,2012,
CODV,Denver (urban),39.7347,-104.8753,2025,14.4334,2012,
AZPR,Prescott,34.5419,-112.4701,1973,14.0929,2012,
CASL,San Jacinto Lake,33.8745,-117.1239,1887,23.5875,2012,
MSGR,Grenada,33.8051,-89.7016,1840,58.4127,2012,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,1703,20.3343,2012,
TXTA,Trinity River Audubon Center,32.6407,-96.6577,1691,36.7609,2012,
AZTV,Tucson Valley,32.3016,-110.9735,1657,6.0674,2012,
WIMA,Madison,43.0747,-89.3843,1550,6.669,2012,
CACB,Centerville Beach to King Salmon,40.642,-124.2428,1490,12.0161,2012,
CATO,Thousand Oaks,34.1489,-118.9699,1451,8.436,2012,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1424,11.8174,2012,
CAOR,Oroville,39.5178,-121.5499,1399,21.8594,2012,
CAMD,Moss Landing,36.897,-121.7407,1376,5.9056,2012,
MOMI,Mingo N.W.R.,36.9833,-90.2,1360,28.6316,2012,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,1351,35.5526,2012,
TXST,San Antonio,29.3148,-98.608,1327,15.988,2012,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,1324,10.9196,2012,
ORCO,Corvallis,44.5071,-123.2695,1317,11.8756,2012,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,1249,10.894,2012,
OKTU,Tulsa,36.3221,-95.9022,1178,10.4018,2012,
CARC,Rio Cosumnes,38.3505,-121.4175,1166,5.3486,2012,
ILCS,Crane Lake-Sangamon,40.1233,-90.2323,1143,26.8941,2012,
ILCV,Collinsville,38.7081,-89.9588,1126,27.297,2012,
CASD,San Diego,32.6473,-117.117,1112,3.6747,2012,
MOHF,Horton-Four Rivers,38.02,-94.357,1100,16.9231,2012,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,1082,12.8427,2012,
MSAL,Arkabutla Lake,34.7624,-90.1306,1067,26.0244,2012,
ORCV,Coquille Valley,43.115,-124.2983,1053,7.4522,2012,
TXDA,Dallas County,32.8258,-96.8312,1050,8.2031,2012,
LASC,Sweet Lake-Cameron Prairie N.W.R.,30.0373,-93.0875,1019,12.344,2012,
TXLU,Lubbock County,33.5849,-101.7925,1005,13.2237,2012,
TXGA,Galveston,29.3333,-94.8333,988,8.6288,2012,
UTLO,Logan,41.7993,-111.8333,982,8.2383,2012,
CASG,Santa Maria-Guadalupe,34.8833,-120.5833,978,25.4026,2012,
MSJC,Jackson County,30.4366,-88.7119,945,9.6923,2012,
SCMC,McClellanville,33.1003,-79.4037,938,17.6981,2012,
CAOC,Orange County (coastal),33.6725,-117.9453,897,2.7331,2012,
MOSC,Loess Bluffs (formerly Squaw Creek) N.W.R.,40.0833,-95.2667,894,15.4138,2012,
COLO,Longmont,40.1741,-105.1734,892,7.4333,2012,
LAWL,White Lake,29.8699,-92.424,865,10.4595,2012,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,852,6.406,2012,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,801,10.4026,2012,
NVHE,Henderson,36.0833,-114.95,797,15.6275,2012,
CAMR,Morro Bay,35.3,-120.7767,765,2.72,2012,
CASA,Santa Ana River Valley,33.9068,-117.4889,763,16.9556,2012,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,755,15.3299,2012,
NMRO,Roswell,33.397,-104.3983,692,10.8243,2012,
MIRO,Rockwood,42.0684,-83.2499,691,6.2534,2012,
VANR,Nansemond River,36.8472,-76.4333,680,7.234,2012,
INWG,Western Gibson County,38.3406,-87.7807,679,9.6217,2012,
CAOA,Oakland,37.8146,-122.233,660,1.6408,2012,
CARS,Rancho Santa Fe,33.0003,-117.1628,657,2.9265,2012,
LACL,Cheneyville-Lecompte,31.1,-92.3667,644,21.4667,2012,
CACS,Crystal Springs,37.5184,-122.3751,641,2.2511,2012,
WAEV,Everett-Marysville,48.0833,-122.2167,624,5.0608,2012,
LAJB,Johnsons Bayou,29.801,-93.7149,623,17.8,2012,
MDLK,Lower Kent County,39.1427,-76.1921,608,5.2077,2012,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,604,2.5224,2012,
