Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
LA0T,Crowley,30.2,-92.6,39400,463.5294,1989,
BCLA,Ladner,49.0538,-123.0573,24277,464.1874,1989,
CAPV,Peace Valley,39.1982,-121.8219,21578,319.6741,1989,
CABE,Benicia,38.1143,-122.1094,20804,121.2354,1989,
TX13,Laguna Atascosa N.W.R.,26.2333,-97.35,19403,165.8376,1989,
TXPA,Port Aransas,27.8502,-97.1,19154,208.1957,1989,
WAPB,Padilla Bay,48.4834,-122.5667,14389,87.8449,1989,
LACR,Creole,29.8159,-93.1113,12389,211.7778,1989,
CATO,Thousand Oaks,34.1489,-118.9699,10816,149.1862,1989,
WABG,Bellingham,48.8112,-122.5629,8756,52.4311,1989,
CAOR,Oroville,39.5178,-121.5499,6640,64.7805,1989,
TXCY,Cypress Creek,29.9561,-95.89,5349,89.8992,1989,
WASB,Skagit Bay,48.2973,-122.3879,4794,43.7409,1989,
TXAR,Aransas N.W.R.,28.2333,-96.8833,4589,89.9804,1989,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,4229,48.0568,1989,
ORSI,Sauvie Island,45.7562,-122.8008,4015,42.2632,1989,
ORDA,Dallas,44.8965,-123.3384,3847,39.6598,1989,
NCMA,Mattamuskeet N.W.R.,35.45,-76.1333,3434,59.7217,1989,
CASA,Santa Ana River Valley,33.9068,-117.4889,3266,85.9474,1989,
CAHF,Hayward-Fremont,37.6068,-122.0667,3162,16.2071,1989,
CAST,Stockton,38.116,-121.3954,3000,23.8095,1989,
NCBP,Bodie-Pea Island,35.7824,-75.5458,2920,35.6098,1989,
LALA,Lafayette,30.1901,-92.1042,2915,26.2613,1989,
CAPA,Palo Alto,37.4064,-122.1559,2764,12.7963,1989,
CALS,Los Baños,37.0612,-120.8849,2693,44.8833,1989,
CAMC,Marin County (southern),37.9214,-122.5643,2517,7.0643,1989,
LAPP,Pine Prairie,30.7643,-92.3765,2175,45.3125,1989,
BCWR,White Rock,49.062,-122.7289,2115,8.5628,1989,
CA2L,Point Reyes Peninsula,38.1333,-122.8833,1972,6.0565,1989,
CASM,Sacramento,38.6,-121.55,1725,8.7298,1989,
TXCT,Coastal Tip,26.0278,-97.2334,1650,37.931,1989,
CASS,Salton Sea (south),33.1579,-115.6132,1640,26.0317,1989,
