Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,33000,1650,2008,
CAST,Stockton,38.116,-121.3954,11101,87.7549,2008,
AZEL,Elfrida,31.6667,-109.6833,10328,245.9048,2008,
TNHI,Hiwassee,35.3655,-84.92,10073,176.7193,2008,
TXMM,Matagorda County-Mad Island Marsh,28.6833,-95.9833,10000,33.557,2008,
FLGA,Gainesville,29.6027,-82.3127,8000,31.2195,2008,
NMRO,Roswell,33.397,-104.3983,7727,111.5812,2008,
NMBD,Bosque del Apache N.W.R.,33.8051,-106.8907,6700,177.4834,2008,
TXMI,Midland,31.95,-102.0333,5949,115.5146,2008,
CARC,Rio Cosumnes,38.3505,-121.4175,4719,24.5462,2008,
KSRH,Red Hills,37.13,-98.42,4700,138.2353,2008,
ALWH,Wheeler N.W.R.,34.6001,-86.8837,4130,42.5773,2008,
CAMW,Merced N.W.R.,37.2301,-120.6885,4128,139.9322,2008,
CACW,Caswell-Westley,37.6061,-121.174,3324,49.6119,2008,
KSQU,Quivira N.W.R.,38.15,-98.4833,3120,94.5455,2008,
NMCA,Caballo,32.953,-107.3122,2641,49.3645,2008,
TXKI,Kingsville,27.4658,-97.8551,2380,34.6182,2008,
TXBS,Big Spring,32.2391,-101.4162,2302,54.1647,2008,
TXBZ,Brazos Bend,29.3734,-95.6688,1990,15.1331,2008,
TXLS,La Sal Vieja,26.4849,-97.9649,1613,19.0888,2008,
TXCC,Corpus Christi,27.8334,-97.5833,1524,19.1698,2008,
TXAR,Aransas N.W.R.,28.2333,-96.8833,1503,14.5217,2008,
CACO,Chico,39.722,-121.8238,1336,18.6853,2008,
UTOR,Ouray N.W.R.,40.1123,-109.3533,1103,23.8486,2008,
TXUC,Uvalde County,29.2096,-99.7862,710,35.5,2008,
NMAL,Albuquerque,35.1833,-106.6167,701,7.8764,2008,
FLEM,Emeralda-Sunnyhill,28.85,-81.8501,690,4.3949,2008,
LACL,Cheneyville-Lecompte,31.1,-92.3667,650,22.0339,2008,
FLEC,Econlockhatchee,28.7094,-81.1467,630,4.1109,2008,
CODL,Delta,38.7714,-108.0394,612,14.9268,2008,
TXFR,Freeport,29.0172,-95.3551,567,2.1437,2008,
OKAN,Arnett,36.0569,-99.8103,525,11.0526,2008,
TXLU,Lubbock County,33.5849,-101.7925,520,7.3239,2008,
FLLP,Lake Placid,27.2601,-81.3441,500,6.0606,2008,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,484,5.7278,2008,
OHWH,Western Hamilton County,39.2065,-84.6361,461,5.3295,2008,
GAAB,Albany,31.4333,-84.4167,459,8.2703,2008,
OKSP,Salt Plains N.W.R.,36.785,-98.1789,443,9.8444,2008,
COMO,Montrose,38.5002,-107.8674,433,3.464,2008,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,420,3.2621,2008,
GAAL,Atlanta,33.9667,-84.6667,414,4.099,2008,
NMLO,Loving,32.291,-104.0667,413,16.52,2008,
FLEP,East Pasco,28.3103,-82.2374,400,9.7561,2008,
FLAB,Aripeka-Bayport,28.4667,-82.5833,400,5.6738,2008,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.533,-96.8635,391,1.6343,2008,
FLME,Melrose,29.748,-81.9929,379,5.395,2008,
FLLA,Lakeland,28.0261,-81.8507,345,2.594,2008,
FLKV,Kissimmee Valley,28.2062,-81.3936,342,57,2008,
FLMR,Myakka River S.P.,27.233,-82.236,340,4.8571,2008,
FLBO,Brooksville,28.548,-82.3245,335,3.9881,2008,
UTBR,Bear River Migratory Bird Refuge,41.4804,-112.2675,307,20.4667,2008,
COGJ,Grand Junction,39.1208,-108.6081,291,1.9863,2008,
TNFR,Franklin-Coffee County,35.302,-86.0567,278,7.5135,2008,
TXNB,New Braunfels,29.7,-98.1167,266,5.5417,2008,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,262,2.6532,2008,
TXCY,Cypress Creek,29.9561,-95.89,260,2.6804,2008,
CALS,Los Baños,37.0612,-120.8849,234,3.3548,2008,
TXQN,Quanah,34.3285,-99.6831,233,4.9312,2008,
FLLW,Lake Wales,27.8939,-81.5189,232,2.2201,2008,
CAPV,Peace Valley,39.1982,-121.8219,228,0,2008,
FLSR,Sarasota,27.2841,-82.4976,216,2,2008,
TXMN,McNary,31.2682,-105.7871,215,7.4138,2008,
FLAL,Alafia Banks,27.792,-82.3349,205,3.0827,2008,
NMSE,Sevilleta N.W.R.,34.3167,-106.95,205,8.4536,2008,
FLCO,Cocoa,28.3622,-80.7026,203,1.5556,2008,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,202,1.4691,2008,
TNCV,Cookeville,36.1448,-85.4747,200,2.7586,2008,
TXCS,College Station,30.593,-96.3175,192,1.3497,2008,
GALB,Lake Blackshear,31.9621,-83.8839,192,6.5641,2008,
NMLV,Las Vegas,35.595,-105.2152,187,4.0215,2008,
FLWV,West Volusia County,29.0543,-81.3039,180,3.7696,2008,
MIDO,Dowagiac,41.9667,-86.0833,171,4.7832,2008,
OKWA,Washita N.W.R.,35.6495,-99.2797,166,3.3035,2008,
FLWM,West Marion County,29.109,-82.2944,150,1.4493,2008,
TXCK,Choke Canyon,28.4913,-98.3082,150,2.3256,2008,
INWH,Whitewater S.P.,39.5909,-84.9936,140,3.4568,2008,
FLSB,South Brevard County,27.8486,-80.55,139,0.9737,2008,
TXRO,Rockport,28.0669,-97.1167,134,2.1789,2008,
TXWF,Wichita Falls,33.8877,-98.6298,133,5.7826,2008,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,130,0.7647,2008,
NMGR,Gila River,32.9152,-108.584,130,2.549,2008,
ONLP,Long Point,42.6211,-80.3908,115,0.8519,2008,
TXHO,Houston,29.7497,-94.9492,115,1.5862,2008,
UTPR,Provo,40.2526,-111.6688,108,9.8182,2008,
MXMD,"Madera, Chihuahua, Mexico",29.1613,-108.1317,105,11.6667,2008,
CASM,Sacramento,38.6,-121.55,103,0.9115,2008,
FLST,Stuart,27.2121,-80.2624,99,0.4714,2008,
GACL,Carter's Lake,34.5801,-84.7917,98,1.2025,2008,
FLWR,Wekiva River,28.7863,-81.3679,97,0.7505,2008,
FLPR,Peace River,26.9243,-82.0474,90,0.6081,2008,
ARWA,Wapanocca N.W.R.,35.35,-90.2333,87,1.9886,2008,
CAMF,Milburn-Fresno,36.7788,-119.935,85,2.7419,2008,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,82,1.8324,2008,
FLAP,Avon Park A.F. Range,27.6501,-81.3167,71,0.6368,2008,
FLFP,Fort Pierce,27.4177,-80.3828,68,0.6385,2008,
TXBV,Brownsville,25.9328,-97.4748,68,0.5152,2008,
UTSL,Salt Lake City,40.7695,-111.8884,64,0.6755,2008,
MSJC,Jackson County,30.4366,-88.7119,63,0.7975,2008,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,60,0.531,2008,
FLVE,Venice-Englewood,27.0048,-82.3793,60,0.1373,2008,
OKWM,Wichita Mountains Wildlife Refuge,34.7333,-98.6667,57,0.6,2008,
FLHC,Hamilton County,30.336,-82.7595,57,1.6286,2008,
WYRT,Riverton,43.0246,-108.3806,57,1.7813,2008,
TNCY,Clay County,36.4995,-85.3667,56,1.6,2008,
TXAY,Armand Bayou,29.5498,-95.0489,54,0.4675,2008,
UTBC,Bryce Canyon N.P.,37.5698,-112.1699,52,1.5878,2008,
TNKN,Knoxville,35.9136,-84.0796,52,0.4435,2008,
